XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en
XXX;;;;;;;;;
XXX;ATTENTION au format des colonnes !;;;;;;;;
XXX;Avant toute edition, changer les formats des colonnes suivantes :;;;;;;;;
XXX;Code Barre :;; numerique sans decimales;;;;;;
XXX;Code Couleur :;;" numerique format ""000""";;;;;;
XXX;;;;;;;;;
8050846042971;OBAGP034-ECS07-017; O bag spring 19;84; pattina O bag glam saffiano;OBAGP034;ECS07;17;blu navy;blue navy
CodeBarre;OBAGP034-ECS07-075; O bag spring 19;84; pattina O bag glam saffiano;OBAGP034;ECS07;75;rosa smoke;rosa smoke
CodeBarre;OBAGP034-ECS07-055; O bag spring 19;84; pattina O bag glam saffiano;OBAGP034;ECS07;55;nero;black
8050846042971;OBAGP034-ECS07-133; O bag spring 19;84; pattina O bag glam saffiano;OBAGP034;ECS07;133;grigio chiaro;light grey
8050846061576;OBAGP034-ECSA2-183; O bag spring 19;84; pattina O bag glam saffiano;OBAGP034;ECSA2;183;viola;violet
8050846061583;OBAGP034-ECSA2-589; O bag spring 19;84; pattina O bag glam saffiano;OBAGP034;ECSA2;589;lily grey;lily grey
8050846060845;OBAGC534-TESW8-224; O bag spring 19;85; chiusura a fascia con fibbia;OBAGC534;TESW8;224;verde inglese;english green
8050846060852;OBAGC534-TESW8-486; O bag spring 19;85; chiusura a fascia con fibbia;OBAGC534;TESW8;486;pink;pink
8050846061859;OBAGPM34-ECS07-591; O bag spring 19;85; pattina con manichetto O;OBAGPM34;ECS07;591;cobalto/bamboo;cobalt blue/bamboo
8050846061880;OBAGPM34-ECS07-594; O bag spring 19;85; pattina con manichetto O;OBAGPM34;ECS07;594;sabbia/bamboo;sand/bamboo
8050846061866;OBAGPM34-ECS07-592; O bag spring 19;85; pattina con manichetto O;OBAGPM34;ECS07;592;verde inglese/bamboo;english green/bamboo
8050846061897;OBAGPM34-ECS07-595; O bag spring 19;85; pattina con manichetto O;OBAGPM34;ECS07;595;orchidea/bamboo;orchid/bamboo
8050846061873;OBAGPM34-ECS07-593; O bag spring 19;85; pattina con manichetto O;OBAGPM34;ECS07;593;nero/bamboo;black/bamboo
CodeBarre;OBAGPF34-ECSA5-590; O bag spring 19;86; pattina forata a fascia maxi;OBAGPF34;ECSA5;590;nero/mattone;black/brick
8050846061941;OBAGPT47-ECS07-017; O bag spring 19;87; pattina con tasca O Bag;OBAGPT47;ECS07;17;blu navy;blue navy
8050846061965;OBAGPT47-ECS07-589; O bag spring 19;87; pattina con tasca O Bag;OBAGPT47;ECS07;589;lily grey;lily grey
8050846061958;OBAGPT47-ECS07-055; O bag spring 19;87; pattina con tasca O Bag;OBAGPT47;ECS07;55;nero;black
8050846061934;OBAGPT47-ECS07-224; O bag spring 19;87; pattina con tasca O Bag;OBAGPT47;ECS07;224;verde inglese;english green
8050846061903;OBAGPX47-ECSA4-596; O bag spring 19;87; pattina con manichetto;OBAGPX47;ECSA4;596;multicolor/bamboo;multicolor/bamboo
8050846061927;OBAGPX47-ECSA7-598; O bag spring 19;88; pattina con manichetto;OBAGPX47;ECSA7;598;latte/bamboo;milk/bamboo
8050846061910;OBAGPX47-ECSA8-597; O bag spring 19;88; pattina con manichetto;OBAGPX47;ECSA8;597;blu navy/bamboo;milk/bamboo
8050846061835;OBAGPC48-ECS07-017; O bag spring 19;88; pattina con catena O bag;OBAGPC48;ECS07;17;blu navy;blue navy
8050846061774;OBAGPC48-ECS07-088; O bag spring 19;88; pattina con catena O bag;OBAGPC48;ECS07;88;turchese;turquoise
8050846061804;OBAGPC48-ECS07-026; O bag spring 19;88; pattina con catena O bag;OBAGPC48;ECS07;26;cobalto;cobalt blue
8050846061798;OBAGPC48-ECS07-371; O bag spring 19;88; pattina con catena O bag;OBAGPC48;ECS07;371;latte;milk
8050846061828;OBAGPC48-ECS07-055; O bag spring 19;88; pattina con catena O bag;OBAGPC48;ECS07;55;nero;black
8050846061781;OBAGPC48-ECS07-422; O bag spring 19;88; pattina con catena O bag;OBAGPC48;ECS07;422;sangria;sangria
8050846061811;OBAGPC48-ECS07-587; O bag spring 19;88; pattina con catena O bag;OBAGPC48;ECS07;587;celery green;celery green
8050846061842;OBAGPC48-ECS07-588; O bag spring 19;88; pattina con catena O bag;OBAGPC48;ECS07;588;orchidea;orchid
8050846062955;OBAGB019-EVS00-602; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;602;viola scuro;dark violet
8050846062948;OBAGB019-EVS00-048; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;48;mattone;brick
8056098539986;OBAGB019-EVS00-017; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;17;blu navy;blue navy
8056099170003;OBAGB019-EVS00-055; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;55;nero;black
8050846007178;OBAGB019-EVS00-026; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;26;cobalto;cobalt blue
8056099176784;OBAGB019-EVS00-078; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;78;sabbia;sand
8050846062962;OBAGB019-EVS00-224; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;224;verde inglese;english green
8050846062924;OBAGB019-EVS00-588; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;588;orchidea;orchid
8050846007147;OBAGB019-EVS00-347; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;347;cedro;cedro
8050846062931;OBAGB019-EVS00-589; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;589;lily grey;lily grey
8050846007130;OBAGB019-EVS00-371; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;371;latte;milk
CodeBarre;OBAGB019-EVS00-158; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;158;vulcano;vulcano
CodeBarre;OBAGB019-EVS00-422; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;422;sangria;sangria
CodeBarre;OBAGB019-EVS00-486; O bag spring 19;92; scocca O square XL;OBAGB019;EVS00;486;pink;pink
8056099170201;HLESZ817-ECS00-017; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;17;blu navy;blue navy
8056099170225;HLESZ817-ECS00-055; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;55;nero;black
8050846035171;HLESZ817-ECS00-084; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;84;testa di moro;dark brown
CodeBarre;HLESZ817-TES20-009; O bag spring 19;93; manico + spallaccio goccia;HLESZ817;TES20;9;blu;blue
CodeBarre;HLESZ817-TES20-078; O bag spring 19;93; manico + spallaccio goccia;HLESZ817;TES20;78;sabbia;sand
CodeBarre;HLESZ817-TES20-509; O bag spring 19;93; manico + spallaccio goccia;HLESZ817;TES20;509;moka;moka
CodeBarre;HLESZ817-TES20-108; O bag spring 19;93; manico + spallaccio goccia;HLESZ817;TES20;108;terracotta;terracotta
CodeBarre;OBAGS019-TES01-026; O bag spring 19;94; sacca interna o square;OBAGS019;TES01;26;cobalto;cobalt blue
CodeBarre;OBAGS019-TES01-486; O bag spring 19;94; sacca interna o square;OBAGS019;TES01;486;pink;pink
CodeBarre;OBAGS019-TES01-347; O bag spring 19;94; sacca interna o square;OBAGS019;TES01;347;cedro;cedro
CodeBarre;OBAGS019-TES01-422; O bag spring 19;94; sacca interna o square;OBAGS019;TES01;422;sangria;sangria
8056099171659;OBAGS019-TES01-017; O bag spring 19;94; sacca interna o square;OBAGS019;TES01;17;blu navy;blue navy
8056099171642;OBAGS019-TES01-054; O bag spring 19;94; sacca interna o square;OBAGS019;TES01;54;naturale;natural
8056099171666;OBAGS019-TES01-055; O bag spring 19;94; sacca interna o square;OBAGS019;TES01;55;nero;black
8050846062429;OBAGS619-TESW9-371; O bag spring 19;95; sacca interna switch O;OBAGS619;TESW9;371;latte;milk
8050846062436;OBAGS619-TESX3-017; O bag spring 19;95; sacca interna switch O;OBAGS619;TESX3;17;blu navy;blue navy
CodeBarre;OBAGS619-TESX5-590; O bag spring 19;96; sacca interna switch O;OBAGS619;TESX5;590;mattone/nero;brick/black
8050846060692;ACCEC022-MAS05-026; O bag spring 19;100; accessorio Portachiavi fiore;ACCEC022;MAS05;26;cobalto;cobalt blue
8050846060678;ACCEC022-MAS05-486; O bag spring 19;100; accessorio Portachiavi fiore;ACCEC022;MAS05;486;pink;pink
8050846060715;ACCEC022-MAS05-088; O bag spring 19;100; accessorio Portachiavi fiore;ACCEC022;MAS05;88;turchese;turquoise
8050846060685;ACCEC022-MAS05-588; O bag spring 19;100; accessorio Portachiavi fiore;ACCEC022;MAS05;588;orchidea;orchid
CodeBarre;ACCEC022-MAS05-587; O bag spring 19;100; accessorio Portachiavi fiore;ACCEC022;MAS05;587;celery green;celery green
8050846060722;ACCEC022-MAS05-112; O bag spring 19;100; accessorio Portachiavi fiore;ACCEC022;MAS05;112;purple;purple
CodeBarre;ACCEN001-MTS01-004; O bag spring 19;100; accessori collana O bag;ACCEN001;MTS01;4;argento;silver
CodeBarre;ACCEN001-MTS01-061; O bag spring 19;100; accessori collana O bag;ACCEN001;MTS01;61;oro;gold
CodeBarre;ACCEN001-MTS01-062; O bag spring 19;100; accessori collana O bag;ACCEN001;MTS01;62;oro rosa;pink gold
CodeBarre;OCLKD001-MESC3-062; O bag spring 19;104; meccanismo O clock;OCLKD001;MESC3;62;oro rosa;rose gold
CodeBarre;OCLKD001-MESC3-389; O bag spring 19;104; meccanismo O clock;OCLKD001;MESC3;389;silver;silver
CodeBarre;OCLKD001-MESC3-389; O bag spring 19;104; meccanismo O clock;OCLKD001;MESC3;389;silver;silver
CodeBarre;OCLKD001-MESC3-062; O bag spring 19;104; meccanismo O clock;OCLKD001;MESC3;62;oro rosa;pink gold
CodeBarre;OCLKD001-MESC5-599; O bag spring 19;105; meccanismo O clock crystal;OCLKD001;MESC5;599;pesca;peach
CodeBarre;OCLKD001-MES03-002; O bag spring 19;105; o clock meccanismo mirror;OCLKD001;MES03;2;amaranto;amaranth
CodeBarre;OCLKD001-MES03-068; O bag spring 19;105; o clock meccanismo mirror;OCLKD001;MES03;68;polvere;powder
CodeBarre;OCLKD001-MES06-045; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;45;magenta;magenta
CodeBarre;OCLKD001-MES06-097; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;97;violetto;violet
CodeBarre;OCLKD001-MES06-060; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;60;oliva;oliva
CodeBarre;OCLKD001-MES06-159; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;159;total black;total black
CodeBarre;OCLKD001-MES06-076; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;76;rosso;red
CodeBarre;OCLKD001-MES06-412; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;412;fluo blu;blue fluo
CodeBarre;OCLKD001-MES06-003; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;3;arancione;orange
CodeBarre;OCLKD001-MES06-023; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;23;celeste;light blue
CodeBarre;OCLKD001-MES06-012; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;12;blu acqua;blu water
CodeBarre;OCLKD001-MES06-025; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;25;cipria;pink powder
CodeBarre;OCLKD001-MES06-013; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;13;blu capri;blu capri
CodeBarre;OCLKD001-MES06-036; O bag spring 19;106; o clock meccanismo tone;OCLKD001;MES06;36;giallo;yellow
CodeBarre;OCLKD001-MES09-012; O bag spring 19;107; o clock meccanismo cristal;OCLKD001;MES09;12;blu acqua;blu water
CodeBarre;OCLKD001-MES09-081; O bag spring 19;107; o clock meccanismo cristal;OCLKD001;MES09;81;smeraldo;emerald
CodeBarre;OCLKD001-MES09-025; O bag spring 19;107; o clock meccanismo cristal;OCLKD001;MES09;25;cipria;pink powder
CodeBarre;OCLKD001-MES09-088; O bag spring 19;107; o clock meccanismo cristal;OCLKD001;MES09;88;turchese;turchese
CodeBarre;OCLKD001-MES09-080; O bag spring 19;107; o clock meccanismo cristal;OCLKD001;MES09;80;salvia;salvia
CodeBarre;OCLKD001-MES12-011; O bag spring 19;107; o clock meccanismo;OCLKD001;MES12;11;blu - nero;blue - black
CodeBarre;OCLKD001-MES12-197; O bag spring 19;107; o clock meccanismo;OCLKD001;MES12;197;blu su bianco;blue - white
CodeBarre;OCLKD001-MES12-090; O bag spring 19;107; o clock meccanismo;OCLKD001;MES12;90;verde bianco;green - white
CodeBarre;OCLKD001-MES12-198; O bag spring 19;107; o clock meccanismo;OCLKD001;MES12;198;nero su bianco;black - white
CodeBarre;OCLKD001-MES12-196; O bag spring 19;107; o clock meccanismo;OCLKD001;MES12;196;rosso su bianco;red - white
CodeBarre;OCLKD001-MES12-199; O bag spring 19;107; o clock meccanismo;OCLKD001;MES12;199;rosso su grigio;red - grey
CodeBarre;OCLKD001-MES14-004; O bag spring 19;108; o clock meccanismo glimmer;OCLKD001;MES14;4;argento;silver
CodeBarre;OCLKD001-MES14-061; O bag spring 19;108; o clock meccanismo glimmer;OCLKD001;MES14;61;oro;gold
CodeBarre;OCLKD001-MES14-067; O bag spring 19;108; o clock meccanismo glimmer;OCLKD001;MES14;67;phard;phard
CodeBarre;OCLKD001-MES26-212; O bag spring 19;108; o clock meccanismo;OCLKD001;MES26;212;limone;lemongrass
CodeBarre;OCLKD001-MES54-076; O bag spring 19;109; o clock meccanismo fluid;OCLKD001;MES54;76;rosso;red
CodeBarre;OCLKD001-MES75-061; O bag spring 19;109; o clock meccanismo mosaic;OCLKD001;MES75;61;oro;gold
CodeBarre;OCLKD001-MES75-125; O bag spring 19;109; o clock meccanismo mosaic;OCLKD001;MES75;125;multicolor;multicolor
CodeBarre;OCLKD001-MES76-004; O bag spring 19;110; o clock meccanismo micro;OCLKD001;MES76;4;argento;silver
CodeBarre;OCLKD001-MES76-061; O bag spring 19;110; o clock meccanismo micro;OCLKD001;MES76;61;oro;gold
CodeBarre;OCLKD001-MES80-347; O bag spring 19;110; o clock meccanismo;OCLKD001;MES80;347;cedro;cedro
CodeBarre;OCLKD001-MES80-484; O bag spring 19;110; o clock meccanismo;OCLKD001;MES80;484;coral;coral
CodeBarre;OCLKD001-MES81-017; O bag spring 19;111; o clock meccanismo;OCLKD001;MES81;17;blu navy;blue navy
CodeBarre;OCLKD001-MES81-026; O bag spring 19;111; o clock meccanismo;OCLKD001;MES81;26;cobalto;cobalt blue
CodeBarre;OCLKD001-MES84-130; O bag spring 19;111; o clock meccanismo urban;OCLKD001;MES84;130;azzurro;light blue
CodeBarre;OCLKD001-MES86-055; O bag spring 19;112; o clock meccanismo nyc;OCLKD001;MES86;55;nero;black
CodeBarre;OCLKD001-MES86-076; O bag spring 19;112; o clock meccanismo nyc;OCLKD001;MES86;76;rosso;red
CodeBarre;OCLKD001-MES86-347; O bag spring 19;112; o clock meccanismo nyc;OCLKD001;MES86;347;cedro;cedro
CodeBarre;OCLKD001-MES87-026; O bag spring 19;112; o clock meccanismo nyc;OCLKD001;MES87;26;cobalto;cobalt blue
CodeBarre;OCLKD001-MES87-055; O bag spring 19;112; o clock meccanismo nyc;OCLKD001;MES87;55;nero;black
CodeBarre;OCLKD001-MES87-422; O bag spring 19;112; o clock meccanismo nyc;OCLKD001;MES87;422;sangria;sangria
CodeBarre;OCLKD001-MES88-076; O bag spring 19;113; o clock meccanismo nyc;OCLKD001;MES88;76;rosso;red
CodeBarre;OCLKD001-MES88-347; O bag spring 19;113; o clock meccanismo nyc;OCLKD001;MES88;347;cedro;cedro
CodeBarre;OCLKD001-MES96-484; O bag spring 19;113; o clock meccanismo manila;OCLKD001;MES96;484;coral;coral
CodeBarre;OCLKD001-MES96-485; O bag spring 19;113; o clock meccanismo manila;OCLKD001;MES96;485;atlantic;atlantic
CodeBarre;OCLKD001-MES96-486; O bag spring 19;113; o clock meccanismo manila;OCLKD001;MES96;486;pink;pink
CodeBarre;OCLKD001-MES97-060; O bag spring 19;114; o clock meccanismo manila;OCLKD001;MES97;60;oliva;oliva
CodeBarre;OCLKD001-MES97-063; O bag spring 19;114; o clock meccanismo manila;OCLKD001;MES97;63;ottanio;ottanio
CodeBarre;OCLKD001-MES97-422; O bag spring 19;114; o clock meccanismo manila;OCLKD001;MES97;422;sangria;sangria
CodeBarre;OCLKD001-MES98-026; O bag spring 19;114; o clock meccanismo vichy;OCLKD001;MES98;26;cobalto;cobalt blue
CodeBarre;OCLKD001-MES98-055; O bag spring 19;114; o clock meccanismo vichy;OCLKD001;MES98;55;nero;black
CodeBarre;OCLKD001-MES98-484; O bag spring 19;114; o clock meccanismo vichy;OCLKD001;MES98;484;coral;coral
CodeBarre;OCLKD001-MESA2-026; O bag spring 19;115; o clock meccanismo cote;OCLKD001;MESA2;26;cobalto;cobalt blue
CodeBarre;OCLKD001-MESA2-486; O bag spring 19;115; o clock meccanismo cote;OCLKD001;MESA2;486;pink;pink
CodeBarre;OCLKD001-MESA2-000; O bag spring 19;115; o clock meccanismo cote;OCLKD001;MESA2;0;cote d'azur blooms .meccanismo dial;.crossing .crossing
CodeBarre;OCLKD001-MESA8-017; O bag spring 19;115; o clock meccanismo royal;OCLKD001;MESA8;17;blu navy;blue navy
CodeBarre;OCLKD001-MESA8-018; O bag spring 19;115; o clock meccanismo royal;OCLKD001;MESA8;18;bordeaux;bordeaux
CodeBarre;OCLKD001-MESA9-017; O bag spring 19;116; o clock meccanism oroyal;OCLKD001;MESA9;17;blu navy;blue navy
CodeBarre;OCLKD001-MESA9-018; O bag spring 19;116; o clock meccanism oroyal;OCLKD001;MESA9;18;bordeaux;bordeaux
CodeBarre;OCLKD001-MESB2-002; O bag spring 19;116; o clock meccanismo pink;OCLKD001;MESB2;2;amaranto;amaranth
CodeBarre;OCLKD001-MESB2-055; O bag spring 19;116; o clock meccanismo pink;OCLKD001;MESB2;55;nero;black
CodeBarre;OCLKD001-MESB2-137; O bag spring 19;116; o clock meccanismo pink;OCLKD001;MESB2;137;bluette;bluette
CodeBarre;OCLKD001-MESB3-389; O bag spring 19;117; o clock meccanismo pink;OCLKD001;MESB3;389;silver;silver
CodeBarre;OCLKD001-MESB5-018; O bag spring 19;117; o clock meccanismo british;OCLKD001;MESB5;18;bordeaux;bordeaux
CodeBarre;OCLKD001-MESB5-050; O bag spring 19;117; o clock meccanismo british;OCLKD001;MESB5;50;melanzana;melanzana
CodeBarre;OCLKD001-MESB5-388; O bag spring 19;117; o clock meccanismo british;OCLKD001;MESB5;388;gold;gold
CodeBarre;OCLKD001-MESB8-078; O bag spring 19;118; o clock meccanismo laser;OCLKD001;MESB8;78;sabbia;sand
CodeBarre;OCLKD001-MESB8-559; O bag spring 19;118; o clock meccanismo laser;OCLKD001;MESB8;559;rame;rame
CodeBarre;OCLKD001-MESB7-004; O bag spring 19;118; o clock meccanismo;OCLKD001;MESB7;4;argento;silver
CodeBarre;OCLKD001-MESB7-076; O bag spring 19;118; o clock meccanismo;OCLKD001;MESB7;76;rosso;red
CodeBarre;OCLKD001-MESB9-018; O bag spring 19;119; o clock meccanismo laser;OCLKD001;MESB9;18;bordeaux;bordeaux
CodeBarre;OCLKD001-MESB9-055; O bag spring 19;119; o clock meccanismo laser;OCLKD001;MESB9;55;nero;black
CodeBarre;OCLKD001-MESC2-055; O bag spring 19;119; o clock meccanismo shiny;OCLKD001;MESC2;55;nero;black
CodeBarre;OCLKD001-MESC2-076; O bag spring 19;119; o clock meccanismo shiny;OCLKD001;MESC2;76;rosso;red
CodeBarre;OCLKD001-MESC2-389; O bag spring 19;119; o clock meccanismo shiny;OCLKD001;MESC2;389;silver;silver
CodeBarre;OCLKD001-MES08-191; O bag spring 19;120; o clock meccanismo disney;OCLKD001;MES08;191;icona;icon
CodeBarre;OCLKD001-MES08-195; O bag spring 19;120; o clock meccanismo disney;OCLKD001;MES08;195;paperino;paperino
CodeBarre;OCLKD001-MES08-193; O bag spring 19;120; o clock meccanismo disney;OCLKD001;MES08;193;paperone;peperone
CodeBarre;OCLKD001-MES08-415; O bag spring 19;120; o clock meccanismo disney;OCLKD001;MES08;415;pippo;pippo
CodeBarre;OCLKD001-MES08-194; O bag spring 19;120; o clock meccanismo disney;OCLKD001;MES08;194;paperoga;paperoga
CodeBarre;OCLKD001-MES08-484; O bag spring 19;121; o clock meccanismo disney;OCLKD001;MES08;484;coral;coral
CodeBarre;OCLKS007-SIS01-044; O bag spring 19;121; O clock cinturino silicone;OCLKS007;SIS01;44;lime;lime
CodeBarre;OCLKS007-SIS01-036; O bag spring 19;121; O clock cinturino silicone;OCLKS007;SIS01;36;giallo;yellow
CodeBarre;OCLKS007-SIS01-003; O bag spring 19;121; O clock cinturino silicone;OCLKS007;SIS01;3;arancione;orange
CodeBarre;OCLKS007-SIS01-128; O bag spring 19;121; O clock cinturino silicone;OCLKS007;SIS01;128;salmone;salmon
CodeBarre;OCLKS007-SIS01-076; O bag spring 19;121; O clock cinturino silicone;OCLKS007;SIS01;76;rosso;red
CodeBarre;OCLKS007-SIS01-053; O bag spring 19;121; O clock cinturino silicone;OCLKS007;SIS01;53;narcissus;narcissus
CodeBarre;OCLKS007-SIS01-077; O bag spring 19;121; O clock cinturino silicone;OCLKS007;SIS01;77;rubino;ruby
CodeBarre;OCLKS007-SIS01-022; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;22;carta da zucchero;azure
CodeBarre;OCLKS007-SIS01-097; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;97;violetto;violet
CodeBarre;OCLKS007-SIS01-025; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;25;cipria;powder pink
CodeBarre;OCLKS007-SIS01-069; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;69;porpora;purple
CodeBarre;OCLKS007-SIS01-588; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;588;orchidea;orchidea
CodeBarre;OCLKS007-SIS01-045; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;45;magenta;magenta
CodeBarre;OCLKS007-SIS01-095; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;95;viola desaturato;pale violet
CodeBarre;OCLKS007-SIS01-422; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;422;sangria;sangria
CodeBarre;OCLKS007-SIS01-486; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;486;pink;pink
CodeBarre;OCLKS007-SIS01-002; O bag spring 19;122; O clock cinturino silicone;OCLKS007;SIS01;2;amaranto;amaranth
CodeBarre;OCLKS007-SIS01-088; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;88;turchese;turquoise
CodeBarre;OCLKS007-SIS01-012; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;12;blu acqua;aqua blue
CodeBarre;OCLKS007-SIS01-063; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;63;ottanio;teal
CodeBarre;OCLKS007-SIS01-081; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;81;smeraldo;emerald
CodeBarre;OCLKS007-SIS01-090; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;90;verde bianco;white green
CodeBarre;OCLKS007-SIS01-015; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;15;blu iris;iris blue
CodeBarre;OCLKS007-SIS01-013; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;13;blu capri;capri blue
CodeBarre;OCLKS007-SIS01-014; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;14;blu elettrico;electric blue
CodeBarre;OCLKS007-SIS01-023; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;23;celeste;sky blue
CodeBarre;OCLKS007-SIS01-485; O bag spring 19;123; O clock cinturino silicone;OCLKS007;SIS01;485;atlantic;atlantic
CodeBarre;OCLKS007-SIS01-060; O bag spring 19;124; O clock cinturino silicone;OCLKS007;SIS01;60;oliva;olive
CodeBarre;OCLKS007-SIS01-047; O bag spring 19;124; O clock cinturino silicone;OCLKS007;SIS01;47;marsala;marsala
CodeBarre;OCLKS007-SIS01-024; O bag spring 19;124; O clock cinturino silicone;OCLKS007;SIS01;24;cioccolato;chocolate
CodeBarre;OCLKS007-SIS01-052; O bag spring 19;124; O clock cinturino silicone;OCLKS007;SIS01;52;muschio;muschio
CodeBarre;OCLKS007-SIS01-080; O bag spring 19;124; O clock cinturino silicone;OCLKS007;SIS01;80;salvia;sage
CodeBarre;OCLKD101-MESC3-389; O bag spring 19;125; meccanismo O clock great;OCLKD101;MESC3;389;silver;silver
CodeBarre;OCLKD101-MESC3-062; O bag spring 19;125; meccanismo O clock great;OCLKD101;MESC3;62;oro rosa;pink gold
CodeBarre;OCLKD101-MES04-026; O bag spring 19;126; meccanismo great soleil;OCLKD101;MES04;26;cobalto;cobalt blue
CodeBarre;OCLKD101-MES04-484; O bag spring 19;126; meccanismo great soleil;OCLKD101;MES04;484;coral;coral
CodeBarre;OCLKD101-MES04-061; O bag spring 19;126; meccanismo great soleil;OCLKD101;MES04;61;oro;gold
CodeBarre;OCLKD101-MES04-485; O bag spring 19;126; meccanismo great soleil;OCLKD101;MES04;485;atlantic;atlantic
CodeBarre;OCLKD101-MES04-072; O bag spring 19;126; meccanismo great soleil;OCLKD101;MES04;72;rosa;pink
CodeBarre;OCLKD101-MES06-002; O bag spring 19;126; meccanismo great tone on;OCLKD101;MES06;2;amaranto;amaranth
CodeBarre;OCLKD101-MES06-068; O bag spring 19;126; meccanismo great tone on;OCLKD101;MES06;68;polvere;powder
CodeBarre;OCLKD101-MES06-044; O bag spring 19;126; meccanismo great tone on;OCLKD101;MES06;44;lime;lime
CodeBarre;OCLKD101-MES06-183; O bag spring 19;126; meccanismo great tone on;OCLKD101;MES06;183;viola;violet
CodeBarre;OCLKD101-MES06-063; O bag spring 19;126; meccanismo great tone on;OCLKD101;MES06;63;ottanio;ottanio
CodeBarre;OCLKD101-MES12-001; O bag spring 19;127; meccanismo great seconds;OCLKD101;MES12;1;acqua;water
CodeBarre;OCLKD101-MES12-053; O bag spring 19;127; meccanismo great seconds;OCLKD101;MES12;53;narcissus;narcissus
CodeBarre;OCLKD101-MES12-003; O bag spring 19;127; meccanismo great seconds;OCLKD101;MES12;3;arancione;orange
CodeBarre;OCLKD101-MES12-112; O bag spring 19;127; meccanismo great seconds;OCLKD101;MES12;112;purple;purple
CodeBarre;OCLKD101-MES12-015; O bag spring 19;127; meccanismo great seconds;OCLKD101;MES12;15;blu iris;blue iris
CodeBarre;OCLKD101-MES12-267; O bag spring 19;127; meccanismo great seconds;OCLKD101;MES12;267;fucsia;fucsia
CodeBarre;OCLKD101-MES15-156; O bag spring 19;127; meccanismo great christmas;OCLKD101;MES15;156;roman numbers;roman numbers
CodeBarre;OCLKD101-MES16-008; O bag spring 19;128; meccanismo great racing;OCLKD101;MES16;8;bianco;white
CodeBarre;OCLKD101-MES16-263; O bag spring 19;128; meccanismo great racing;OCLKD101;MES16;263;fluo arancione;fluo orange
CodeBarre;OCLKD101-MES16-076; O bag spring 19;128; meccanismo great racing;OCLKD101;MES16;76;rosso;red
CodeBarre;OCLKD101-MES16-265; O bag spring 19;128; meccanismo great racing;OCLKD101;MES16;265;fluo corallo;fluo coral
CodeBarre;OCLKD101-MES16-261; O bag spring 19;128; meccanismo great racing;OCLKD101;MES16;261;fluo lime;fluo lime
CodeBarre;OCLKD101-MES16-266; O bag spring 19;128; meccanismo great racing;OCLKD101;MES16;266;fluo acqua;fluo water
