XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;OBAGB001-EVS00-008; O bag '19 carry over .continuativo;6; scocca O bag XL extralight;OBAGB001;EVS00;008;bianco;white
CodeBarre;OBAGB001-EVS00-071; O bag '19 carry over .continuativo;6; scocca O bag XL extralight;OBAGB001;EVS00;071;roccia;rock
CodeBarre;OBAGB001-EVS00-017; O bag '19 carry over .continuativo;6; scocca O bag XL extralight;OBAGB001;EVS00;017;blu navy;blue navy
CodeBarre;OBAGB001-EVS00-078; O bag '19 carry over .continuativo;6; scocca O bag XL extralight;OBAGB001;EVS00;078;sabbia;sand
CodeBarre;OBAGB001-EVS00-055; O bag '19 carry over .continuativo;6; scocca O bag XL extralight;OBAGB001;EVS00;055;nero;black
CodeBarre;OBAGB001-EVS00-371; O bag '19 carry over .continuativo;6; scocca O bag XL extralight;OBAGB001;EVS00;371;latte;milk
CodeBarre;OBAGB002-EVS00-017; O bag '19 carry over .continuativo;7; scocca O bag mini XL;OBAGB002;EVS00;017;blu navy;blue navy
CodeBarre;OBAGB016-EVS00-017; O bag '19 carry over .continuativo;8; scocca O moon XL extralight;OBAGB016;EVS00;017;blu navy;blue navy
CodeBarre;OBAGB016-EVS00-078; O bag '19 carry over .continuativo;8; scocca O moon XL extralight;OBAGB016;EVS00;078;sabbia;sand
CodeBarre;OBAGB016-EVS00-055; O bag '19 carry over .continuativo;8; scocca O moon XL extralight;OBAGB016;EVS00;055;nero;black
CodeBarre;OBAGB016-EVS00-371; O bag '19 carry over .continuativo;8; scocca O moon XL extralight;OBAGB016;EVS00;371;latte;milk
CodeBarre;OBAGB016-EVS00-071; O bag '19 carry over .continuativo;8; scocca O moon XL extralight;OBAGB016;EVS00;071;roccia;rock
