OHUGB004-EVS06   ;page 003   ;08 pieces   ;produit n 1
OHUGB005-EVS07   ;page 003   ;05 pieces   ;produit n 2
OHUGI003-ECS00   ;page 005   ;08 pieces   ;produit n 1
OHUGI005-PES00   ;page 005   ;03 pieces   ;produit n 2
OHUGI004-ECS00   ;page 007   ;08 pieces   ;produit n 1
