             ;EXPORT CODE EAN13, le 14/12/2018 18:17:27;;;;
 ;;;;;
             ;CRITERES T/U/B/L/S (Tous/Unique/Bornes/Liste/Sauf);;;;
 ;;;;;
             ;NUMERO DE SOCIETE      U       1;;;;
             ;COLLECTION             T;;;;
             ;CODE FOURNISSEUR ART   T;;;;
             ;DEPARTEMENT            T;;;;
             ;FAMILLE                T;;;;
             ;SOUS FAMILLE           T;;;;
             ;MODELE                 T;;;;
             ;MATIERE                T;;;;
             ;GRILLE TAILLE          T;;;;
             ;MARQUE/DIVISION        T;;;;
             ;THEME                  T;;;;
             ;DATE DE CREATION       T;;;;
             ;DATE DE MISE A JOUR    T;;;;
             ;NUMERO DE COMMANDE     T;;;;
             ;DATE                   T;;;;
             ;CODE EAN               T;;;;
             ;ENVOYER PAR MAIL A     T;;;;
Export EAN13 vers D:\VALMAG4\IMP\EAN13EXP.TXT;;;;;
3020360610005;FULL         ;ANSES/F.CUIR    ;PURP ;XS   ;21/11/2018
3020360394035;FULL         ;ANSES/F.CUIR    ;RED  ;L    ;31/10/2016
3020360394028;FULL         ;ANSES/F.CUIR    ;RED  ;M    ;31/10/2016
3020360394011;FULL         ;ANSES/F.CUIR    ;RED  ;S    ;31/10/2016
3020360394042;FULL         ;ANSES/F.CUIR    ;RED  ;XL   ;31/10/2016
3020360394004;FULL         ;ANSES/F.CUIR    ;RED  ;XS   ;31/10/2016
3002311697037;FULL         ;ANSES/F.CUIR    ;SAUMO;L    ;22/05/2018
3002311697020;FULL         ;ANSES/F.CUIR    ;SAUMO;M    ;23/05/2018
3002311697013;FULL         ;ANSES/F.CUIR    ;SAUMO;S    ;23/05/2018
3002311697044;FULL         ;ANSES/F.CUIR    ;SAUMO;XL   ;23/05/2018
3002311697006;FULL         ;ANSES/F.CUIR    ;SAUMO;XS   ;23/05/2018
3002310634033;FULL         ;ANSES/F.CUIR    ;SERJA;L    ;31/10/2016
3002310634026;FULL         ;ANSES/F.CUIR    ;SERJA;M    ;31/10/2016
3002310634019;FULL         ;ANSES/F.CUIR    ;SERJA;S    ;31/10/2016
8050450212166;FULL         ;ANSES/F.CUIR    ;SERJA;S    ;31/10/2016
3002310634040;FULL         ;ANSES/F.CUIR    ;SERJA;XL   ;31/10/2016
3002310634002;FULL         ;ANSES/F.CUIR    ;SERJA;XS   ;31/10/2016
3002310635030;FULL         ;ANSES/F.CUIR    ;SERNA;L    ;31/10/2016
8050450212173;FULL         ;ANSES/F.CUIR    ;SERNA;L    ;21/11/2018
3002310635023;FULL         ;ANSES/F.CUIR    ;SERNA;M    ;21/11/2018
3002310635016;FULL         ;ANSES/F.CUIR    ;SERNA;S    ;21/11/2018
8050450212326;FULL         ;ANSES/F.CUIR    ;SERNA;S    ;31/10/2016
3002310635047;FULL         ;ANSES/F.CUIR    ;SERNA;XL   ;21/11/2018
3002310635009;FULL         ;ANSES/F.CUIR    ;SERNA;XS   ;21/11/2018
3002310636037;FULL         ;ANSES/F.CUIR    ;SERVE;L    ;31/10/2016
8050450212180;FULL         ;ANSES/F.CUIR    ;SERVE;L    ;31/10/2016
3002310636020;FULL         ;ANSES/F.CUIR    ;SERVE;M    ;31/10/2016
3002310636013;FULL         ;ANSES/F.CUIR    ;SERVE;S    ;31/10/2016
8050450212333;FULL         ;ANSES/F.CUIR    ;SERVE;S    ;31/10/2016
3002310636044;FULL         ;ANSES/F.CUIR    ;SERVE;XL   ;31/10/2016
3002310636006;FULL         ;ANSES/F.CUIR    ;SERVE;XS   ;31/10/2016
3002310637034;FULL         ;ANSES/F.CUIR    ;SERVI;L    ;31/10/2016
8050450212197;FULL         ;ANSES/F.CUIR    ;SERVI;L    ;31/10/2016
3002310637027;FULL         ;ANSES/F.CUIR    ;SERVI;M    ;31/10/2016
3002310637010;FULL         ;ANSES/F.CUIR    ;SERVI;S    ;31/10/2016
8050450212340;FULL         ;ANSES/F.CUIR    ;SERVI;S    ;31/10/2016
3002310637041;FULL         ;ANSES/F.CUIR    ;SERVI;XL   ;31/10/2016
3002310637003;FULL         ;ANSES/F.CUIR    ;SERVI;XS   ;31/10/2016
3020361029035;FULL         ;ANSES/F.CUIR    ;SILVE;L    ;31/10/2016
3020361029028;FULL         ;ANSES/F.CUIR    ;SILVE;M    ;31/10/2016
3020361029011;FULL         ;ANSES/F.CUIR    ;SILVE;S    ;31/10/2016
3020361029042;FULL         ;ANSES/F.CUIR    ;SILVE;XL   ;31/10/2016
3020361029004;FULL         ;ANSES/F.CUIR    ;SILVE;XS   ;31/10/2016
3002310690039;FULL         ;ANSES/F.CUIR    ;TESTA;L    ;31/10/2016
3002310690022;FULL         ;ANSES/F.CUIR    ;TESTA;M    ;31/10/2016
3002310690015;FULL         ;ANSES/F.CUIR    ;TESTA;S    ;31/10/2016
3002310690046;FULL         ;ANSES/F.CUIR    ;TESTA;XL   ;31/10/2016
3002310690008;FULL         ;ANSES/F.CUIR    ;TESTA;XS   ;31/10/2016
3020360220037;FULL         ;ANSES/F.CUIR    ;VERBL;L    ;31/10/2016
3020360220020;FULL         ;ANSES/F.CUIR    ;VERBL;M    ;31/10/2016
3020360220013;FULL         ;ANSES/F.CUIR    ;VERBL;S    ;31/10/2016
3020360220044;FULL         ;ANSES/F.CUIR    ;VERBL;XL   ;31/10/2016
3020360220006;FULL         ;ANSES/F.CUIR    ;VERBL;XS   ;31/10/2016
3002310902033;FULL         ;ANSES/F.CUIR    ;VERNA;L    ;12/12/2017
3002310902026;FULL         ;ANSES/F.CUIR    ;VERNA;M    ;12/12/2017
3002310902019;FULL         ;ANSES/F.CUIR    ;VERNA;S    ;12/12/2017
3002310902040;FULL         ;ANSES/F.CUIR    ;VERNA;XL   ;12/12/2017
3002310902002;FULL         ;ANSES/F.CUIR    ;VERNA;XS   ;12/12/2017
3003220007030;FULL         ;ANSES/F.CUIR    ;VERNO;L    ;31/10/2016
3003220007023;FULL         ;ANSES/F.CUIR    ;VERNO;M    ;31/10/2016
3003220007016;FULL         ;ANSES/F.CUIR    ;VERNO;S    ;31/10/2016
3003220007047;FULL         ;ANSES/F.CUIR    ;VERNO;XL   ;31/10/2016
3003220007009;FULL         ;ANSES/F.CUIR    ;VERNO;XS   ;31/10/2016
3020360293031;FULL         ;ANSES/F.CUIR    ;VERPE;L    ;31/10/2016
3020360293024;FULL         ;ANSES/F.CUIR    ;VERPE;M    ;31/10/2016
3020360293017;FULL         ;ANSES/F.CUIR    ;VERPE;S    ;31/10/2016
3020360293048;FULL         ;ANSES/F.CUIR    ;VERPE;XL   ;31/10/2016
3020360293000;FULL         ;ANSES/F.CUIR    ;VERPE;XS   ;31/10/2016
3002310601035;FULL         ;ANSES/F.CUIR    ;VERTA;L    ;31/10/2016
3002310601028;FULL         ;ANSES/F.CUIR    ;VERTA;M    ;31/10/2016
3002310601011;FULL         ;ANSES/F.CUIR    ;VERTA;S    ;31/10/2016
3002310601042;FULL         ;ANSES/F.CUIR    ;VERTA;XL   ;31/10/2016
3002310601004;FULL         ;ANSES/F.CUIR    ;VERTA;XS   ;31/10/2016
3002310602032;FULL         ;ANSES/F.CUIR    ;VERVI;L    ;31/10/2016
3002310602025;FULL         ;ANSES/F.CUIR    ;VERVI;M    ;31/10/2016
3002310602018;FULL         ;ANSES/F.CUIR    ;VERVI;S    ;31/10/2016
3002310602049;FULL         ;ANSES/F.CUIR    ;VERVI;XL   ;31/10/2016
3002310602001;FULL         ;ANSES/F.CUIR    ;VERVI;XS   ;31/10/2016
3020360221034;FULL         ;ANSES/F.CUIR    ;VERW ;L    ;31/10/2016
3020360221027;FULL         ;ANSES/F.CUIR    ;VERW ;M    ;31/10/2016
3020360221010;FULL         ;ANSES/F.CUIR    ;VERW ;S    ;31/10/2016
3020360221041;FULL         ;ANSES/F.CUIR    ;VERW ;XL   ;31/10/2016
3020360221003;FULL         ;ANSES/F.CUIR    ;VERW ;XS   ;31/10/2016
8058333583648;FULL         ;ANSES/F.CUIR    ;VIOLE;L    ;24/05/2018
3002310566020;FULL         ;ANSES/F.CUIR    ;VIOLE;M    ;24/05/2018
8058333583600;FULL         ;ANSES/F.CUIR    ;VIOLE;S    ;24/05/2018
3002310566013;FULL         ;ANSES/F.CUIR    ;VIOLE;S    ;22/05/2018
3002310566044;FULL         ;ANSES/F.CUIR    ;VIOLE;XL   ;24/05/2018
3002310566006;FULL         ;ANSES/F.CUIR    ;VIOLE;XS   ;24/05/2018
3020360952037;FULL         ;ANSES/F.CUIR    ;VOLC ;L    ;31/10/2016
3020360952020;FULL         ;ANSES/F.CUIR    ;VOLC ;M    ;31/10/2016
3020360952013;FULL         ;ANSES/F.CUIR    ;VOLC ;S    ;31/10/2016
3020360952044;FULL         ;ANSES/F.CUIR    ;VOLC ;XL   ;31/10/2016
3020360952006;FULL         ;ANSES/F.CUIR    ;VOLC ;XS   ;31/10/2016
3020360629038;FULL         ;ANSES/F.CUIR    ;WBLUE;L    ;31/10/2016
3002310438037;FULL         ;ANSES/F.CUIR    ;WBLUE;L    ;31/10/2016
3020360629021;FULL         ;ANSES/F.CUIR    ;WBLUE;M    ;31/10/2016
3002310438020;FULL         ;ANSES/F.CUIR    ;WBLUE;M    ;31/10/2016
3020360629014;FULL         ;ANSES/F.CUIR    ;WBLUE;S    ;31/10/2016
3002310438013;FULL         ;ANSES/F.CUIR    ;WBLUE;S    ;31/10/2016
3020360629045;FULL         ;ANSES/F.CUIR    ;WBLUE;XL   ;31/10/2016
3002310438044;FULL         ;ANSES/F.CUIR    ;WBLUE;XL   ;31/10/2016
3020360629007;FULL         ;ANSES/F.CUIR    ;WBLUE;XS   ;31/10/2016
3002310438006;FULL         ;ANSES/F.CUIR    ;WBLUE;XS   ;31/10/2016
3003220004039;FULL         ;ANSES/F.CUIR    ;WHITE;L    ;24/10/2017
8051770308782;FULL         ;ANSES/F.CUIR    ;WHITE;L    ;24/10/2017
3003220004022;FULL         ;ANSES/F.CUIR    ;WHITE;M    ;24/10/2017
3003220004015;FULL         ;ANSES/F.CUIR    ;WHITE;S    ;24/10/2017
8050450214412;FULL         ;ANSES/F.CUIR    ;WHITE;S    ;24/10/2017
3003220004046;FULL         ;ANSES/F.CUIR    ;WHITE;XL   ;24/10/2017
3003220004008;FULL         ;ANSES/F.CUIR    ;WHITE;XS   ;24/10/2017
3020360632038;FULL         ;ANSES/F.CUIR    ;YELL ;L    ;31/10/2016
3020360632021;FULL         ;ANSES/F.CUIR    ;YELL ;M    ;31/10/2016
3020360632014;FULL         ;ANSES/F.CUIR    ;YELL ;S    ;31/10/2016
3020360632045;FULL         ;ANSES/F.CUIR    ;YELL ;XL   ;31/10/2016
3020360632007;FULL         ;ANSES/F.CUIR    ;YELL ;XS   ;31/10/2016
8050846041875;FULL         ;ANSES/F.CUIRCOMP;APPLE;0;22/05/2018
8050846014510;FULL         ;ANSES/F.CUIRCOMP;ATLAN;0;22/05/2018
8050846035164;FULL         ;ANSES/F.CUIRCOMP;BLACK;0;27/11/2018
3006360276007;FULL         ;ANSES/F.CUIRCOMP;BLACK;0;13/02/2018
8050846002647;FULL         ;ANSES/F.CUIRCOMP;BLACK;0;16/02/2018
3006360716008;FULL         ;ANSES/F.CUIRCOMP;COBAL;0;13/02/2018
8050846014015;FULL         ;ANSES/F.CUIRCOMP;COBAL;0;22/05/2018
8050846004450;FULL         ;ANSES/F.CUIRCOMP;COBAL;0;22/05/2018
8050846014022;FULL         ;ANSES/F.CUIRCOMP;CORAL;0;22/05/2018
3006360494005;FULL         ;ANSES/F.CUIRCOMP;NAVY ;0;16/02/2018
8050846014893;FULL         ;ANSES/F.CUIRCOMP;NAVY ;0;22/05/2018
3006360395005;FULL         ;ANSES/F.CUIRCOMP;RED  ;0;13/02/2018
8050846002654;FULL         ;ANSES/F.CUIRCOMP;RED  ;0;16/02/2018
8050846014497;FULL         ;ANSES/F.CUIRCOMP;SAND ;0;22/05/2018
3006361313008;FULL         ;ANSES/F.CUIRCOMP;SANGR;0;22/05/2018
8050846014527;FULL         ;ANSES/F.CUIRCOMP;SANGR;0;22/05/2018
3006360690001;FULL         ;ANSES/F.CUIRCOMP;TESTA;0;27/11/2018
8050846045767;FULL         ;ANSES/F.CUIRCOMP;TESTA;0;27/11/2018
8050846081895;FULL         ;ANSES/F.CUIRCOMP;TESTA;0;27/11/2018
3006360440002;FULL         ;ANSES/F.CUIRCOMP;WHITE;0;22/05/2018
8050846011069;FULL         ;ANSES/F.CUIRCOMP;WHITE;0;17/02/2018
8050846002678;FULL         ;ANSES/F.CUIRCOMP;YELLO;0;22/05/2018
3004900558002;FULL         ;ANSES/FIFTY     ;BLACK;0;31/10/2016
8058333589138;FULL         ;ANSES/FIFTY     ;BLACK;0;04/01/2017
3004230557003;FULL         ;ANSES/FIFTY     ;BLK  ;0;06/10/2016
3004230802004;FULL         ;ANSES/FIFTY     ;NAPCE;0;31/10/2016
3004230775001;FULL         ;ANSES/FIFTY     ;NAPCO;0;31/10/2016
3004230806002;FULL         ;ANSES/FIFTY     ;NAPCR;0;31/10/2016
3004230803001;FULL         ;ANSES/FIFTY     ;NAPTU;0;31/10/2016
3004230801007;FULL         ;ANSES/FIFTY     ;NAPWH;0;31/10/2016
8058333589121;FULL         ;ANSES/FIFTY     ;NATUR;0;31/10/2016
3004230371005;FULL         ;ANSES/FIFTY     ;NATUR;0;31/10/2016
3004900309000;FULL         ;ANSES/FIFTY     ;TEST ;0;31/10/2016
8058333589145;FULL         ;ANSES/FIFTY     ;TEST ;0;30/01/2018
3006471685002;FULL         ;ANSES/FOULARD   ;AZNAV;0;20/05/2018
8050846014138;FULL         ;ANSES/FOULARD   ;AZNAV;0;22/05/2018
3006470841003;FULL         ;ANSES/FOULARD   ;CANNA;0;20/05/2018
8050846029293;FULL         ;ANSES/FOULARD   ;FIREW;0;05/07/2018
8050846029309;FULL         ;ANSES/FOULARD   ;FRUIT;0;05/07/2018
8050846029286;FULL         ;ANSES/FOULARD   ;IBISC;0;05/07/2018
8050846029323;FULL         ;ANSES/FOULARD   ;TROPI;0;05/07/2018
8050846015289;FULL         ;ANSES/FOULARD   ;VICCO;0;23/05/2018
3006471684005;FULL         ;ANSES/FOULARD   ;VICRE;0;20/05/2018
8050846015449;FULL         ;ANSES/FOULARD   ;VICRE;0;22/05/2018
8050846029279;FULL         ;ANSES/FOULARD   ;WAVES;0;05/07/2018
8050846031142;FULL         ;ANSES/FOURRURE/S;AUBER;0;20/10/2018
8050846031128;FULL         ;ANSES/FOURRURE/S;BDX  ;0;20/10/2018
8050846031159;FULL         ;ANSES/FOURRURE/S;BLK  ;0;20/10/2018
8050846031166;FULL         ;ANSES/FOURRURE/S;LATTE;0;20/10/2018
8050846031135;FULL         ;ANSES/FOURRURE/S;NAVY ;0;20/10/2018
8050846031203;FULL         ;ANSES/FOURRURE/S;ROCK ;0;20/10/2018
8056300453147;FULL         ;ANSES/MICRO     ;     ;0;22/08/2016
3004560004000;FULL         ;ANSES/MICRO     ;BLACK;0;01/06/2017
3004560259004;FULL         ;ANSES/MICRO     ;BLBO ;0;22/08/2016
3004560319005;FULL         ;ANSES/MICRO     ;BLUE ;0;22/08/2016
3004560580009;FULL         ;ANSES/MICRO     ;BOPOR;0;22/08/2016
8056300453130;FULL         ;ANSES/MICRO     ;BOPOR;0;22/08/2016
3004560554000;FULL         ;ANSES/MICRO     ;BROWN;0;22/08/2016
3003871002002;FULL         ;ANSES/MICRO     ;CHADM;0;02/11/2016
8056300454465;FULL         ;ANSES/MICRO     ;CHADM;0;02/11/2016
3003870524000;FULL         ;ANSES/MICRO     ;CHAMA;0;01/06/2017
3003870669008;FULL         ;ANSES/MICRO     ;CHAMU;0;14/10/2017
3003871352008;FULL         ;ANSES/MICRO     ;CHBLU;0;01/06/2017
8056099170126;FULL         ;ANSES/MICRO     ;CHBLU;0;01/06/2017
3003871354002;FULL         ;ANSES/MICRO     ;CHCOR;0;01/06/2017
8056099170119;FULL         ;ANSES/MICRO     ;CHCOR;0;01/06/2017
3003871353005;FULL         ;ANSES/MICRO     ;CHGRI;0;01/06/2017
8056099170133;FULL         ;ANSES/MICRO     ;CHGRI;0;01/06/2017
3003871351001;FULL         ;ANSES/MICRO     ;CHORA;0;01/06/2017
8056099170102;FULL         ;ANSES/MICRO     ;CHORA;0;01/06/2017
8056095063606;FULL         ;ANSES/MICRO     ;DENIM;0;14/10/2017
3003871056005;FULL         ;ANSES/MICRO     ;FOLKB;0;14/10/2017
3004560304001;FULL         ;ANSES/MICRO     ;MACE ;0;22/08/2016
3004560260000;FULL         ;ANSES/MICRO     ;MAMO ;0;22/08/2016
3004560258007;FULL         ;ANSES/MICRO     ;MAPE ;0;22/08/2016
3004560257000;FULL         ;ANSES/MICRO     ;NABL ;0;22/08/2016
8058333583990;FULL         ;ANSES/MICRO     ;NABL ;0;22/08/2016
3004560313003;FULL         ;ANSES/MICRO     ;NAGR ;0;22/08/2016
8058333584003;FULL         ;ANSES/MICRO     ;NAGR ;0;22/08/2016
3004560314000;FULL         ;ANSES/MICRO     ;NOMO ;0;22/08/2016
3003870868005;FULL         ;ANSES/MICRO     ;ODPBL;0;14/10/2017
3003870870008;FULL         ;ANSES/MICRO     ;ODPTO;0;14/10/2017
3003870871005;FULL         ;ANSES/MICRO     ;ODPVE;0;14/10/2017
8050538590735;FULL         ;ANSES/MICRO     ;OPTWH;0;14/10/2017
3003870820003;FULL         ;ANSES/MICRO     ;ROSTE;0;22/08/2016
8058983595145;FULL         ;ANSES/MICRO     ;ROTES;0;14/10/2017
3003870650006;FULL         ;ANSES/MICRO     ;SUEDO;0;22/08/2016
3003870649000;FULL         ;ANSES/MICRO     ;SUEPE;0;22/08/2016
3003870648003;FULL         ;ANSES/MICRO     ;SUEVI;0;22/08/2016
3004560472007;FULL         ;ANSES/MICRO     ;TREBR;0;22/08/2016
3004560473004;FULL         ;ANSES/MICRO     ;TRENA;0;22/08/2016
3003870578003;FULL         ;ANSES/MICRO     ;VERJA;0;14/10/2017
3003870822007;FULL         ;ANSES/MICRO     ;VIOCU;0;22/08/2016
3005880395021;FULL         ;ANSES/MICROCHAIN;AMARA;L    ;02/12/2017
3005880395014;FULL         ;ANSES/MICROCHAIN;AMARA;M    ;02/12/2017
3005880395007;FULL         ;ANSES/MICROCHAIN;AMARA;S    ;02/12/2017
3005881093025;FULL         ;ANSES/MICROCHAIN;BLUAC;L    ;02/12/2017
3005881093018;FULL         ;ANSES/MICROCHAIN;BLUAC;M    ;02/12/2017
8056099176760;FULL         ;ANSES/MICROCHAIN;BLUAC;S    ;23/08/2017
3005880683029;FULL         ;ANSES/MICROCHAIN;BLUET;L    ;02/12/2017
3005880683012;FULL         ;ANSES/MICROCHAIN;BLUET;M    ;02/12/2017
3005880683005;FULL         ;ANSES/MICROCHAIN;BLUET;S    ;02/12/2017
3005880002028;FULL         ;ANSES/MICROCHAIN;GREY ;L    ;02/12/2017
3005880002011;FULL         ;ANSES/MICROCHAIN;GREY ;M    ;02/12/2017
3005880002004;FULL         ;ANSES/MICROCHAIN;GREY ;S    ;02/12/2017
3005880604024;FULL         ;ANSES/MICROCHAIN;ORANG;L    ;02/12/2017
3005880604017;FULL         ;ANSES/MICROCHAIN;ORANG;M    ;02/12/2017
3005880604000;FULL         ;ANSES/MICROCHAIN;ORANG;S    ;02/12/2017
3005880573023;FULL         ;ANSES/MICROCHAIN;PHARD;L    ;02/12/2017
3005880573016;FULL         ;ANSES/MICROCHAIN;PHARD;M    ;02/12/2017
8056099178276;FULL         ;ANSES/MICROCHAIN;PHARD;S    ;23/08/2017
3005880952026;FULL         ;ANSES/MICROCHAIN;VOLC ;L    ;02/12/2017
3005880952019;FULL         ;ANSES/MICROCHAIN;VOLC ;M    ;02/12/2017
8056099177590;FULL         ;ANSES/MICROCHAIN;VOLC ;S    ;23/08/2017
8050846039032;FULL         ;ANSES/MICROCLOUS;BDX  ;0;11/09/2018
3006371566005;FULL         ;ANSES/MICROCLOUS;CHAMP;0;16/02/2018
8050846005372;FULL         ;ANSES/MICROCLOUS;CREMA;0;16/02/2018
8050846039025;FULL         ;ANSES/MICROCLOUS;NAVY ;0;11/09/2018
3006370494002;FULL         ;ANSES/MICROCLOUS;NAVY ;0;16/02/2018
3006370381005;FULL         ;ANSES/MICROCLOUS;PINK ;0;16/02/2018
3006370395002;FULL         ;ANSES/MICROCLOUS;RED  ;0;16/02/2018
8050846005365;FULL         ;ANSES/MICROCLOUS;ROSMO;0;16/02/2018
8050846005389;FULL         ;ANSES/MICROCLOUS;SKYWA;0;16/02/2018
8050846028531;FULL         ;ANSES/MICROCLOUS;SKYWA;0;16/02/2018
8050538590247;FULL         ;ANSES/MICROLON  ;FOLKB;0;23/08/2017
8056099179365;FULL         ;ANSES/MICROLON  ;OPTWH;0;14/10/2017
8050538595204;FULL         ;ANSES/MICROTUB  ;3DLAT;0;08/11/2017
8050846014473;FULL         ;ANSES/MICROTUB  ;ATLAN;0;18/05/2018
8050538595587;FULL         ;ANSES/MICROTUB  ;AUBER;0;08/11/2017
8050846035027;FULL         ;ANSES/MICROTUB  ;BDX  ;0;11/09/2018
8050846059740;FULL         ;ANSES/MICROTUB  ;BDX  ;0;11/09/2018
8050538595198;FULL         ;ANSES/MICROTUB  ;BLACK;0;13/02/2018
8050846011151;FULL         ;ANSES/MICROTUB  ;BLACK;0;16/02/2018
8050538595570;FULL         ;ANSES/MICROTUB  ;BLUE ;0;08/11/2017
8050846035041;FULL         ;ANSES/MICROTUB  ;BOSCO;0;11/09/2018
8050846059764;FULL         ;ANSES/MICROTUB  ;BOSCO;0;11/09/2018
8050846033856;FULL         ;ANSES/MICROTUB  ;BRONZ;0;11/09/2018
8050846059757;FULL         ;ANSES/MICROTUB  ;BRONZ;0;11/09/2018
3006041566007;FULL         ;ANSES/MICROTUB  ;CHAMP;0;13/02/2018
8050846011243;FULL         ;ANSES/MICROTUB  ;CHAMP;0;16/02/2018
8050846013940;FULL         ;ANSES/MICROTUB  ;COBAL;0;20/05/2018
8050538595563;FULL         ;ANSES/MICROTUB  ;COGNA;0;13/02/2018
8050846019935;FULL         ;ANSES/MICROTUB  ;COGNA;0;13/01/2018
8050846013957;FULL         ;ANSES/MICROTUB  ;CORAL;0;20/05/2018
8050846035034;FULL         ;ANSES/MICROTUB  ;NAVY ;0;11/09/2018
8050846004573;FULL         ;ANSES/MICROTUB  ;NAVY ;0;13/02/2018
8050538595594;FULL         ;ANSES/MICROTUB  ;OTTAN;0;08/11/2017
8050846005402;FULL         ;ANSES/MICROTUB  ;PINK ;0;13/02/2018
8050846035010;FULL         ;ANSES/MICROTUB  ;RED  ;0;28/09/2018
8050846004580;FULL         ;ANSES/MICROTUB  ;RED  ;0;13/02/2018
8050846047877;FULL         ;ANSES/MICROTUB  ;SANGR;0;18/05/2018
8050846004566;FULL         ;ANSES/MICROTUB  ;SKYWA;0;13/02/2018
3005500259009;FULL         ;ANSES/MICROVERNI;BLBO ;0;30/08/2016
8058983596777;FULL         ;ANSES/MICROVERNI;BLBO ;0;30/08/2016
3005500702000;FULL         ;ANSES/MICROVERNI;BLGR ;0;30/08/2016
8058983596807;FULL         ;ANSES/MICROVERNI;BLGR ;0;30/08/2016
3005500579008;FULL         ;ANSES/MICROVERNI;MATBE;0;30/08/2016
8058983596791;FULL         ;ANSES/MICROVERNI;MATBE;0;30/08/2016
3005500578001;FULL         ;ANSES/MICROVERNI;VERJA;0;30/08/2016
8058983596784;FULL         ;ANSES/MICROVERNI;VERJA;0;30/08/2016
3005280284000;FULL         ;ANSES/OBLO      ;BLUE ;0;05/02/2017
8056095063453;FULL         ;ANSES/OBLO      ;BLUE ;0;05/02/2017
3005281098002;FULL         ;ANSES/OBLO      ;BNGRI;0;05/02/2017
8056095065112;FULL         ;ANSES/OBLO      ;BNGRI;0;05/02/2017
3005281097005;FULL         ;ANSES/OBLO      ;BNTA ;0;05/02/2017
8056095065105;FULL         ;ANSES/OBLO      ;BNTA ;0;05/02/2017
3005281000005;FULL         ;ANSES/OBLO      ;GRIGI;0;05/02/2017
8056095063460;FULL         ;ANSES/OBLO      ;GRIGI;0;05/02/2017
3005281082001;FULL         ;ANSES/OBLO      ;PRAIR;0;05/02/2017
8056095063477;FULL         ;ANSES/OBLO      ;PRAIR;0;05/02/2017
3005401178003;FULL         ;ANSES/PLA.CHAINE;TESTA;0;10/08/2016
3005250004027;FULL         ;ANSES/PLA.GOUTTE;BLACK;L    ;25/04/2017
3005250004010;FULL         ;ANSES/PLA.GOUTTE;BLACK;M    ;25/04/2017
3004590004001;FULL         ;ANSES/PLA.GOUTTE;BLACK;S    ;20/05/2018
3005250004034;FULL         ;ANSES/PLA.GOUTTE;BLACK;XL   ;25/04/2017
3005250511020;FULL         ;ANSES/PLA.GOUTTE;CARNE;L    ;25/04/2017
3005250511013;FULL         ;ANSES/PLA.GOUTTE;CARNE;M    ;25/04/2017
3005250511006;FULL         ;ANSES/PLA.GOUTTE;CARNE;S    ;25/04/2017
3005250511037;FULL         ;ANSES/PLA.GOUTTE;CARNE;XL   ;25/04/2017
3005250209026;FULL         ;ANSES/PLA.GOUTTE;CBBL ;L    ;25/04/2017
3005250209019;FULL         ;ANSES/PLA.GOUTTE;CBBL ;M    ;25/04/2017
3005250209002;FULL         ;ANSES/PLA.GOUTTE;CBBL ;S    ;25/04/2017
3005250209033;FULL         ;ANSES/PLA.GOUTTE;CBBL ;XL   ;25/04/2017
3005250211029;FULL         ;ANSES/PLA.GOUTTE;CBNAT;L    ;25/04/2017
3005250211012;FULL         ;ANSES/PLA.GOUTTE;CBNAT;M    ;25/04/2017
3005250211005;FULL         ;ANSES/PLA.GOUTTE;CBNAT;S    ;25/04/2017
3005250211036;FULL         ;ANSES/PLA.GOUTTE;CBNAT;XL   ;25/04/2017
3005250461028;FULL         ;ANSES/PLA.GOUTTE;CBNAV;L    ;25/04/2017
3005250461011;FULL         ;ANSES/PLA.GOUTTE;CBNAV;M    ;25/04/2017
3005250461004;FULL         ;ANSES/PLA.GOUTTE;CBNAV;S    ;25/04/2017
3005250461035;FULL         ;ANSES/PLA.GOUTTE;CBNAV;XL   ;25/04/2017
3005250462025;FULL         ;ANSES/PLA.GOUTTE;CBWHI;L    ;25/04/2017
3005250462018;FULL         ;ANSES/PLA.GOUTTE;CBWHI;M    ;25/04/2017
3005250462001;FULL         ;ANSES/PLA.GOUTTE;CBWHI;S    ;25/04/2017
3005250462032;FULL         ;ANSES/PLA.GOUTTE;CBWHI;XL   ;25/04/2017
8056099170263;FULL         ;ANSES/PLA.GOUTTE;COBLU;L    ;25/04/2017
3004590720017;FULL         ;ANSES/PLA.GOUTTE;COBLU;M    ;25/04/2017
3004590720000;FULL         ;ANSES/PLA.GOUTTE;COBLU;S    ;25/04/2017
3004590720031;FULL         ;ANSES/PLA.GOUTTE;COBLU;XL   ;25/04/2017
8056099170348;FULL         ;ANSES/PLA.GOUTTE;COGNA;L    ;25/04/2017
3004590164019;FULL         ;ANSES/PLA.GOUTTE;COGNA;M    ;25/04/2017
3004590164002;FULL         ;ANSES/PLA.GOUTTE;COGNA;S    ;25/04/2017
3004590164033;FULL         ;ANSES/PLA.GOUTTE;COGNA;XL   ;25/04/2017
3005250692026;FULL         ;ANSES/PLA.GOUTTE;CORBL;L    ;25/04/2017
3005250692019;FULL         ;ANSES/PLA.GOUTTE;CORBL;M    ;25/04/2017
3005250692002;FULL         ;ANSES/PLA.GOUTTE;CORBL;S    ;25/04/2017
3005250692033;FULL         ;ANSES/PLA.GOUTTE;CORBL;XL   ;25/04/2017
3005250691029;FULL         ;ANSES/PLA.GOUTTE;CORBO;L    ;25/04/2017
3005250691012;FULL         ;ANSES/PLA.GOUTTE;CORBO;M    ;25/04/2017
