XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;OBAGS001_TES01--055;;13; sacca interna zip;OBAGS001_TES01;;055;nero;nero;
CodeBarre;SHOUWG00_TES20--077;;13; tracolla new generico;SHOUWG00_TES20;;077;rubino;rubino;
CodeBarre;SHOUWG00_TES20--077;;13; tracolla new generico;SHOUWG00_TES20;;077;rubino;rubino;
CodeBarre;SHOUWG00_TES20--559;;13; tracolla new generico;SHOUWG00_TES20;;559;rame;rame;
CodeBarre;SHOUWG00_TES20--559;;13; tracolla new generico;SHOUWG00_TES20;;559;rame;rame;
CodeBarre;SHOUWG00_TES20--541;;13; tracolla new generico;SHOUWG00_TES20;;541;verde bosco;verde bosco;
CodeBarre;SHOUWG00_TES20--541;;13; tracolla new generico;SHOUWG00_TES20;;541;verde bosco;verde bosco;
CodeBarre;SHOUWG00_TES20--308;;13; tracolla new generico;SHOUWG00_TES20;;308;malva;malva;
CodeBarre;SHOUWG00_TES20--308;;13; tracolla new generico;SHOUWG00_TES20;;308;malva;malva;
CodeBarre;SHOUWG00_TES20--389;;13; tracolla new generico;SHOUWG00_TES20;;389;silver;silver;
CodeBarre;SHOUWG00_TES20--389;;13; tracolla new generico;SHOUWG00_TES20;;389;silver;silver;
CodeBarre;SHOUWG00_TES20--017;;13; tracolla new generico;SHOUWG00_TES20;;017;blu navy;blu navy;
CodeBarre;SHOUWG00_TES20--017;;13; tracolla new generico;SHOUWG00_TES20;;017;blu navy;blu navy;
CodeBarre;SHOUWG00_TES20--093;;13; tracolla new generico;SHOUWG00_TES20;;093;vino;vino;
CodeBarre;SHOUWG00_TES20--093;;13; tracolla new generico;SHOUWG00_TES20;;093;vino;vino;
CodeBarre;SHOUWG00_TES20--055;;13; tracolla new generico;SHOUWG00_TES20;;055;nero;nero;
CodeBarre;SHOUWG00_TES20--055;;13; tracolla new generico;SHOUWG00_TES20;;055;nero;nero;
CodeBarre;--077;;13; tracolla new generico;;;077;rubino;rubino;
CodeBarre;--077;;13; tracolla new generico;;;077;rubino;rubino;
CodeBarre;--559;;13; tracolla new generico;;;559;rame;rame;
CodeBarre;--559;;13; tracolla new generico;;;559;rame;rame;
CodeBarre;--541;;13; tracolla new generico;;;541;verde bosco;verde bosco;
CodeBarre;--541;;13; tracolla new generico;;;541;verde bosco;verde bosco;
CodeBarre;--077;;13; tracolla new generico;;;077;rubino;rubino;
CodeBarre;--559;;13; tracolla new generico;;;559;rame;rame;
CodeBarre;--541;;13; tracolla new generico;;;541;verde bosco;verde bosco;
CodeBarre;--308;;13; tracolla new generico;;;308;malva;malva;
CodeBarre;--308;;13; tracolla new generico;;;308;malva;malva;
CodeBarre;--389;;13; tracolla new generico;;;389;silver;silver;
CodeBarre;--389;;13; tracolla new generico;;;389;silver;silver;
CodeBarre;--017;;13; tracolla new generico;;;017;blu navy;blu navy;
CodeBarre;--017;;13; tracolla new generico;;;017;blu navy;blu navy;
CodeBarre;--093;;13; tracolla new generico;;;093;vino;vino;
CodeBarre;--093;;13; tracolla new generico;;;093;vino;vino;
CodeBarre;--055;;13; tracolla new generico;;;055;nero;nero;
CodeBarre;--055;;13; tracolla new generico;;;055;nero;nero;
CodeBarre;--308;;13; tracolla new generico;;;308;malva;malva;
CodeBarre;--389;;13; tracolla new generico;;;389;silver;silver;
CodeBarre;--017;;13; tracolla new generico;;;017;blu navy;blu navy;
CodeBarre;--093;;13; tracolla new generico;;;093;vino;vino;
CodeBarre;--055;;13; tracolla new generico;;;055;nero;nero;
