XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en
XXX;;;;;;;;;
XXX;ATTENTION au format des colonnes !;;;;;;;;
XXX;Avant toute edition, changer les formats des colonnes suivantes :;;;;;;;;
XXX;Code Barre :;; numerique sans decimales;;;;;;
XXX;Code Couleur :;;" numerique format ""000""";;;;;;
CodeBarre;HLESGE00-FAS09-055; O bag fall 2018;32; manico corto + catena;HLESGE00;FAS09;55;nero;black
CodeBarre;HLESGE00-FAS09-221; O bag fall 2018;32; manico corto + catena;HLESGE00;FAS09;221;cognac;cognac
CodeBarre;HLESGE00-FAS09-018; O bag fall 2018;32; manico corto + catena;HLESGE00;FAS09;18;bordeaux;burgundy
CodeBarre;HLESGE00-FAS09-017; O bag fall 2018;32; manico corto + catena;HLESGE00;FAS09;17;blu navy;navy blue
CodeBarre;HLESGE00-FAS09-020; O bag fall 2018;32; manico corto + catena;HLESGE00;FAS09;20;bronzo;bronze
CodeBarre;SHOUC106-ECS16-020; O bag fall 2018;33; tracolla catena con fascia;SHOUC106;ECS16;20;bronzo;bronze
CodeBarre;SHOUG800-ECS88-550; O bag fall 2018;33; tracolla 80 ecopelle +;SHOUG800;ECS88;550;sabbia/testa di moro;sand/dark brown
CodeBarre;SHOUG800-FAS09-544; O bag fall 2018;34; tracolla 80 ecopelliccia lapin;SHOUG800;FAS09;544;blu navy/bordeaux;navy blue/burgundy
CodeBarre;SHOUG800-FAS09-055; O bag fall 2018;34; tracolla 80 ecopelliccia lapin;SHOUG800;FAS09;55;nero;black
CodeBarre;SHOUG800-FAS09-545; O bag fall 2018;34; tracolla 80 ecopelliccia lapin;SHOUG800;FAS09;545;blu navy/verde bosco;navy blue/green forest
CodeBarre;SHOUG800-FAS09-002; O bag fall 2018;34; tracolla 80 ecopelliccia lapin;SHOUG800;FAS09;2;amaranto;amaranth
CodeBarre;SHOUG800-FAS09-099; O bag fall 2018;34; tracolla 80 ecopelliccia lapin;SHOUG800;FAS09;99;grigio-tortora;grey - dove-grey
CodeBarre;SHOUG800-FAS09-137; O bag fall 2018;34; tracolla 80 ecopelliccia lapin;SHOUG800;FAS09;137;bluette;bright blue
CodeBarre;SHOUG800-FAS09-371; O bag fall 2018;34; tracolla 80 ecopelliccia lapin;SHOUG800;FAS09;371;latte;milk
CodeBarre;SHOUGB00-ECS89-017; O bag fall 2018;35; tracolla 80/120 ecopelle +;SHOUGB00;ECS89;17;blu navy;navy blue
CodeBarre;SHOUGB00-TESP2-549; O bag fall 2018;35; tracolla 80/120 tessuto;SHOUGB00;TESP2;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;SHOUGL00-ECS88-550; O bag fall 2018;36; tracolla 2,5 x 120 ecopelle +;SHOUGL00;ECS88;550;sabbia/testa di moro;sand/dark brown
CodeBarre;SHOUGB00-TESR5-227; O bag fall 2018;36; tracolla 80/120 tessuto;SHOUGB00;TESR5;227;bianco/nero;white - black
CodeBarre;SHOUGB00-TESR5-078; O bag fall 2018;37; tracolla 80/120 tessuto;SHOUGB00;TESR5;78;sabbia;sand
CodeBarre;SHOUGB00-TESR5-020; O bag fall 2018;37; tracolla 80/120 tessuto;SHOUGB00;TESR5;20;bronzo;bronze
CodeBarre;SHOUGB00-TESR5-541; O bag fall 2018;37; tracolla 80/120 tessuto;SHOUGB00;TESR5;541;verde bosco;green forest
CodeBarre;SHOUGB00-TESR5-540; O bag fall 2018;37; tracolla 80/120 tessuto;SHOUGB00;TESR5;540;curry;curry
8050846035188;SHOUX101-ECS00-017; O bag fall 2018;37; tracolla extraslim 110 +;SHOUX101;ECS00;17;blu navy;navy blue
8050846035218;SHOUX101-ECS00-084; O bag fall 2018;37; tracolla extraslim 110 +;SHOUX101;ECS00;84;testa di moro;dark brown
8050846035195;SHOUX101-ECS00-018; O bag fall 2018;37; tracolla extraslim 110 +;SHOUX101;ECS00;18;bordeaux;burgundy
8050846035256;SHOUX101-ECS00-137; O bag fall 2018;37; tracolla extraslim 110 +;SHOUX101;ECS00;137;bluette;bright blue
8050846035201;SHOUX101-ECS00-055; O bag fall 2018;37; tracolla extraslim 110 +;SHOUX101;ECS00;55;nero;black
8050846035263;SHOUX101-ECS00-076; O bag fall 2018;37; tracolla extraslim 110 +;SHOUX101;ECS00;76;rosso;red
CodeBarre;SHOUX101-ECS84-227; O bag fall 2018;38; tracolla extraslim 110 +;SHOUX101;ECS84;227;bianco/nero;white - black
CodeBarre;OBAGA000-ECS40-017; O bag fall 2018;39; accessorio clip ecopelle;OBAGA000;ECS40;17;blu navy + oro;navy blue + gold
CodeBarre;OBAGA000-ECS40-018; O bag fall 2018;39; accessorio clip ecopelle;OBAGA000;ECS40;18;bordeaux + oro;burgundy + gold
CodeBarre;OBAGA000-ECS40-541; O bag fall 2018;39; accessorio clip ecopelle;OBAGA000;ECS40;541;verde bosco + oro;green forest + gold
CodeBarre;OBAGA000-ECS40-084; O bag fall 2018;39; accessorio clip ecopelle;OBAGA000;ECS40;84;testa di moro;dark brown
CodeBarre;OBAGA000-ECS40-055; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;55;nero;black
CodeBarre;OBAGA000-ECS40-050; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;50;melanzana;aubergine
CodeBarre;OBAGA000-ECS40-008; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;8;bianco;white
CodeBarre;OBAGA000-ECS40-018; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;18;bordeaux;burgundy
CodeBarre;OBAGA000-ECS40-086; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;86;tortora;dove - grey
CodeBarre;OBAGA000-ECS40-004; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;4;argento;silver
CodeBarre;OBAGA000-ECS40-548; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;548;bionda;blonde
CodeBarre;OBAGA000-ECS40-039; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;39;grigio;grey
CodeBarre;OBAGT001-FAS02-009; O bag fall 2018;43; bordo O bag ecopelliccia;OBAGT001;FAS02;9;blu;blue
CodeBarre;OBAGT001-FAS02-050; O bag fall 2018;43; bordo O bag ecopelliccia;OBAGT001;FAS02;50;melanzana;aubergine
CodeBarre;OBAGT001-FAS02-018; O bag fall 2018;43; bordo O bag ecopelliccia;OBAGT001;FAS02;18;bordeaux;burgundy
CodeBarre;OBAGT001-FAS02-039; O bag fall 2018;43; bordo O bag ecopelliccia;OBAGT001;FAS02;39;grigio;grey
CodeBarre;OBAGT001-FAS02-055; O bag fall 2018;43; bordo O bag ecopelliccia;OBAGT001;FAS02;55;nero;black
CodeBarre;OBAGT001-FAS02-054; O bag fall 2018;43; bordo O bag ecopelliccia;OBAGT001;FAS02;54;naturale;natural
CodeBarre;OBAGT001-FAS02-302; O bag fall 2018;43; bordo O bag ecopelliccia;OBAGT001;FAS02;302;nocciola+nero;hazel - black
CodeBarre;OBAGT001-FAS08-008; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;8;bianco;white
CodeBarre;OBAGT001-FAS08-018; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;18;bordeaux;burgundy
CodeBarre;OBAGT001-FAS08-055; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;55;nero;black
CodeBarre;OBAGT001-FAS08-009; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;9;blu;blue
CodeBarre;OBAGT001-FAS08-137; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;137;bluette;bright blue
CodeBarre;OBAGT001-FAS08-086; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;86;tortora;dove - grey
CodeBarre;OBAGT001-FAS08-541; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;541;verde bosco;green forest
CodeBarre;OBAGT001-FAS08-078; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;78;sabbia;sand
CodeBarre;OBAGT001-FAS08-041; O bag fall 2018;44; bordo O bag ecopelliccia;OBAGT001;FAS08;41;grigio scuro;dark grey
CodeBarre;OBAGT001-FAS23-002; O bag fall 2018;45; bordo O bag ecopelliccia;OBAGT001;FAS23;2;amaranto;amaranth
CodeBarre;OBAGT001-FAS23-076; O bag fall 2018;45; bordo O bag ecopelliccia;OBAGT001;FAS23;76;rosso;red
CodeBarre;OBAGT001-FAS23-086; O bag fall 2018;45; bordo O bag ecopelliccia;OBAGT001;FAS23;86;tortora;dove - grey
CodeBarre;OBAGT001-FAS23-541; O bag fall 2018;45; bordo O bag ecopelliccia;OBAGT001;FAS23;541;verde bosco;green forest
CodeBarre;OBAGT001-FAS23-540; O bag fall 2018;45; bordo O bag ecopelliccia;OBAGT001;FAS23;540;curry;curry
CodeBarre;OBAGT001-FAS23-137; O bag fall 2018;45; bordo O bag ecopelliccia;OBAGT001;FAS23;137;bluette;bright blue
CodeBarre;OBAGT001-FAS23-227; O bag fall 2018;45; bordo O bag ecopelliccia;OBAGT001;FAS23;227;bianco/nero;white - black
CodeBarre;OBAGT001-FAS23-086; O bag fall 2018;45; bordo O bag ecopelliccia;OBAGT001;FAS23;86;tortora;dove - grey
CodeBarre;OBAGT001-FAS31-055; O bag fall 2018;47; bordo O bag ecopelliccia;OBAGT001;FAS31;55;nero;black
CodeBarre;OBAGT001-LAS07-009; O bag fall 2018;47; bordo O bag bordo O bag;OBAGT001;LAS07;9;blu navy;blue
CodeBarre;OBAGT001-LAS07-543; O bag fall 2018;47; bordo O bag bordo O bag;OBAGT001;LAS07;543;atlantic/oliva;atlantic/olive
CodeBarre;OBAGT001-LAS07-076; O bag fall 2018;47; bordo O bag bordo O bag;OBAGT001;LAS07;76;rosso;red
CodeBarre;OBAGT001-LAS07-542; O bag fall 2018;47; bordo O bag bordo O bag;OBAGT001;LAS07;542;bordeaux/rosa;burgundy/pink
CodeBarre;OBAGT001-LAS22-018; O bag fall 2018;48; bordo O bag lana intrecciata;OBAGT001;LAS22;18;bordeaux;burgundy
CodeBarre;OBAGT001-LAS22-017; O bag fall 2018;48; bordo O bag lana intrecciata;OBAGT001;LAS22;17;blu navy;navy blue
CodeBarre;OBAGT001-LAS22-540; O bag fall 2018;49; bordo O bag lana intrecciata;OBAGT001;LAS22;540;curry;curry
CodeBarre;OBAGT001-LAS22-541; O bag fall 2018;49; bordo O bag lana intrecciata;OBAGT001;LAS22;541;verde bosco;green forest
CodeBarre;OBAGT001-LAS22-008; O bag fall 2018;49; bordo O bag lana intrecciata;OBAGT001;LAS22;8;bianco;white
CodeBarre;OBAGT001-LAS22-017; O bag fall 2018;49; bordo O bag lana intrecciata;OBAGT001;LAS22;17;blu navy;navy blue
CodeBarre;OBAGT001-LAS22-086; O bag fall 2018;49; bordo O bag lana intrecciata;OBAGT001;LAS22;86;tortora;dove - grey
CodeBarre;OBAGT001-LAS22-076; O bag fall 2018;49; bordo O bag lana intrecciata;OBAGT001;LAS22;76;rosso;red
CodeBarre;OBAGT001-LAS22-055; O bag fall 2018;49; bordo O bag lana intrecciata;OBAGT001;LAS22;55;nero;black
CodeBarre;OBAGT001-LAS22-018; O bag fall 2018;49; bordo O bag lana intrecciata;OBAGT001;LAS22;18;bordeaux;burgundy
CodeBarre;OBAGT001-LAS33-371; O bag fall 2018;50; bordo O bag lana maxi;OBAGT001;LAS33;371;latte;milk
CodeBarre;OBAGT001-LAS33-002; O bag fall 2018;50; bordo O bag lana maxi;OBAGT001;LAS33;2;amaranto;amaranth
CodeBarre;OBAGT001-LAS33-055; O bag fall 2018;50; bordo O bag lana maxi;OBAGT001;LAS33;55;nero;black
CodeBarre;OBAGT001-LAS33-137; O bag fall 2018;50; bordo O bag lana maxi;OBAGT001;LAS33;137;bluette;bright blue
CodeBarre;OBAGT001-TESQ8-549; O bag fall 2018;50; bordo O bag tessuto riga;OBAGT001;TESQ8;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;OBAGT001-TESQ9-485; O bag fall 2018;51; bordo O bag tessuto boucle;OBAGT001;TESQ9;485;atlantic;atlantic
CodeBarre;OBAGT001-TESQ9-050; O bag fall 2018;51; bordo O bag tessuto boucle;OBAGT001;TESQ9;50;melanzana;aubergine
CodeBarre;OBAGT001-TESR2-227; O bag fall 2018;51; bordo O bag tessuto maxi;OBAGT001;TESR2;227;bianco/nero;white - black
CodeBarre;OBAGT001-TESR7-485; O bag fall 2018;52; bordo O bag tessuto spinato;OBAGT001;TESR7;485;atlantic;atlantic
CodeBarre;OBAGT001-TESR7-071; O bag fall 2018;52; bordo O bag tessuto spinato;OBAGT001;TESR7;71;roccia;rock
CodeBarre;OBAGT001-TESR7-076; O bag fall 2018;52; bordo O bag tessuto spinato;OBAGT001;TESR7;76;rosso;red
CodeBarre;OBAGT001-TESR8-545; O bag fall 2018;52; bordo O bag tessuto tartan;OBAGT001;TESR8;545;blu navy/verde bosco;navy blue/green forest
CodeBarre;OBAGT001-TESR9-552; O bag fall 2018;53; bordo O bag tessuto tartan;OBAGT001;TESR9;552;blu navy/rame;navy blue/copper
CodeBarre;OBAGT001-TESR9-553; O bag fall 2018;53; bordo O bag tessuto tartan;OBAGT001;TESR9;553;rosso/blu navy/curry;red/navy blue/curry
CodeBarre;OBAGT002-FAS04-009; O bag fall 2018;54; bordo O bag mini;OBAGT002;FAS04;9;blu;blue
CodeBarre;OBAGT002-FAS04-039; O bag fall 2018;54; bordo O bag mini;OBAGT002;FAS04;39;grigio;grey
CodeBarre;OBAGT002-FAS04-018; O bag fall 2018;54; bordo O bag mini;OBAGT002;FAS04;18;bordeaux;burgundy
CodeBarre;OBAGT002-FAS04-054; O bag fall 2018;54; bordo O bag mini;OBAGT002;FAS04;54;naturale;natural
CodeBarre;OBAGT002-FAS04-006; O bag fall 2018;54; bordo O bag mini;OBAGT002;FAS04;6;avorio;ivory
CodeBarre;OBAGT002-FAS04-055; O bag fall 2018;54; bordo O bag mini;OBAGT002;FAS04;55;nero;black
CodeBarre;OBAGT002-FAS04-004; O bag fall 2018;54; bordo O bag mini;OBAGT002;FAS04;4;argento;silver
CodeBarre;OBAGT002-FAS09-008; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;8;bianco;white
CodeBarre;OBAGT002-FAS09-018; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;18;bordeaux;burgundy
CodeBarre;OBAGT002-FAS09-055; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;55;nero;black
CodeBarre;OBAGT002-FAS09-009; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;9;blu;blue
CodeBarre;OBAGT002-FAS09-137; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;137;bluette;bright blue
CodeBarre;OBAGT002-FAS09-086; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;86;tortora;dove - grey
CodeBarre;OBAGT002-FAS09-541; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;541;verde bosco;green forest
CodeBarre;OBAGT002-FAS09-041; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;41;grigio scuro;dark grey
CodeBarre;OBAGT002-FAS09-078; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;78;sabbia;sand
CodeBarre;OBAGT002-FAS09-540; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;540;curry;curry
CodeBarre;OBAGT002-FAS09-002; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;2;amaranto;amaranth
CodeBarre;OBAGT002-FAS09-076; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;76;rosso;red
CodeBarre;OBAGT002-FAS09-086; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;86;tortora;dove - grey
CodeBarre;OBAGT002-FAS09-541; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS09;541;verde bosco;green forest
CodeBarre;OBAGT002-FAS23-137; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS23;137;bluette;bright blue
CodeBarre;OBAGT002-FAS23-227; O bag fall 2018;55; bordo O bag mini;OBAGT002;FAS23;227;bianco/nero;white - black
CodeBarre;OBAGT002-FAS02-055; O bag fall 2018;57; bordo O bag mini;OBAGT002;FAS02;55;nero;black
CodeBarre;OBAGT002-FAS02-086; O bag fall 2018;57; bordo O bag mini;OBAGT002;FAS02;86;tortora;dove - grey
CodeBarre;OBAGT002-FAS02-008; O bag fall 2018;57; bordo O bag mini;OBAGT002;FAS02;8;bianco;white
CodeBarre;OBAGT002-FAS02-050; O bag fall 2018;57; bordo O bag mini;OBAGT002;FAS02;50;melanzana;aubergine
CodeBarre;OBAGT002-FAS02-548; O bag fall 2018;57; bordo O bag mini;OBAGT002;FAS02;548;bionda;blonde
CodeBarre;OBAGT002-FAS02-004; O bag fall 2018;57; bordo O bag mini;OBAGT002;FAS02;4;argento;silver
CodeBarre;OBAGT002-FAS31-086; O bag fall 2018;57; bordo O bag mini;OBAGT002;FAS31;86;tortora;dove - grey
CodeBarre;OBAGT002-FAS41-057; O bag fall 2018;58; bordo O bag mini;OBAGT002;FAS41;57;blu navy/verde bosco/bordeaux;navy blue/green forest/burgundy
CodeBarre;OBAGT002-FAS41-371; O bag fall 2018;59; bordo O bag mini;OBAGT002;FAS41;371;latte;milk
CodeBarre;OBAGT002-FAS41-078; O bag fall 2018;59; bordo O bag mini;OBAGT002;FAS41;78;sabbia;sand
CodeBarre;OBAGT002-FAS41-055; O bag fall 2018;59; bordo O bag mini;OBAGT002;FAS41;55;nero;black
CodeBarre;OBAGT002-FAS41-050; O bag fall 2018;59; bordo O bag mini;OBAGT002;FAS41;50;melanzana;aubergine
CodeBarre;OBAGT002-FAS41-137; O bag fall 2018;59; bordo O bag mini;OBAGT002;FAS41;137;bluette;bright blue
CodeBarre;OBAGT002-FAS41-485; O bag fall 2018;59; bordo O bag mini;OBAGT002;FAS41;485;atlantic;atlantic
CodeBarre;OBAGT002-LAS13-009; O bag fall 2018;59; bordo O bag mini lana;OBAGT002;LAS13;9;blu navy;blue
CodeBarre;OBAGT002-LAS13-541; O bag fall 2018;59; bordo O bag mini lana;OBAGT002;LAS13;541;verde bosco;green forest
CodeBarre;OBAGT002-LAS13-018; O bag fall 2018;59; bordo O bag mini lana;OBAGT002;LAS13;18;bordeaux;burgundy
CodeBarre;OBAGT002-LAS13-540; O bag fall 2018;59; bordo O bag mini lana;OBAGT002;LAS13;540;curry;curry
8050846032446;OBAGT002-LAS34-017; O bag fall 2018;60; bordo O bag mini lana rasata;OBAGT002;LAS34;17;blu navy;navy blue
8050846032477;OBAGT002-LAS34-018; O bag fall 2018;60; bordo O bag mini lana rasata;OBAGT002;LAS34;18;bordeaux;burgundy
8050846032453;OBAGT002-LAS34-086; O bag fall 2018;60; bordo O bag mini lana rasata;OBAGT002;LAS34;86;tortora;dove - grey
8050846032484;OBAGT002-LAS34-371; O bag fall 2018;60; bordo O bag mini lana rasata;OBAGT002;LAS34;371;latte;milk
8050846032460;OBAGT002-LAS34-485; O bag fall 2018;60; bordo O bag mini lana rasata;OBAGT002;LAS34;485;atlantic;atlantic
8050846032491;OBAGT002-LAS34-055; O bag fall 2018;60; bordo O bag mini lana rasata;OBAGT002;LAS34;55;nero;black
CodeBarre;OBAGT002-LAS34-549; O bag fall 2018;60; bordo O bag mini lana rasata;OBAGT002;LAS34;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;OBAGT002-TESQ8-485; O bag fall 2018;61; bordo O bag mini tessuto;OBAGT002;TESQ8;485;atlantic;atlantic
CodeBarre;OBAGT002-TESQ8-050; O bag fall 2018;61; bordo O bag mini tessuto;OBAGT002;TESQ8;50;melanzana;aubergine
CodeBarre;OBAGT002-TESQ9-227; O bag fall 2018;61; bordo O bag mini tessuto;OBAGT002;TESQ9;227;bianco/nero;white - black
CodeBarre;OBAGT002-TESR2-076; O bag fall 2018;62; bordo O bag mini tessuto;OBAGT002;TESR2;76;rosso;red
CodeBarre;OBAGT002-TESR2-485; O bag fall 2018;62; bordo O bag mini tessuto;OBAGT002;TESR2;485;atlantic;atlantic
CodeBarre;OBAGT002-TESR2-071; O bag fall 2018;62; bordo O bag mini tessuto;OBAGT002;TESR2;71;roccia;rock
CodeBarre;OBAGT002-TESR7-545; O bag fall 2018;62; bordo O bag mini tessuto;OBAGT002;TESR7;545;blu navy/verde bosco;navy blue/green forest
CodeBarre;OBAGT002-TESR9-552; O bag fall 2018;63; bordo O bag mini tessuto;OBAGT002;TESR9;552;blu navy/rame;navy blue/copper
CodeBarre;OBAGT002-TESR9-553; O bag fall 2018;63; bordo O bag mini tessuto;OBAGT002;TESR9;553;rosso/blu navy/curry;red/navy blue/curry
CodeBarre;OBAGT002-TESR9-004; O bag fall 2018;64; bordo O bag mini tessuto;OBAGT002;TESR9;4;argento;silver
CodeBarre;OBAGT002-TESR9-055; O bag fall 2018;64; bordo O bag mini tessuto;OBAGT002;TESR9;55;nero;black
CodeBarre;OBAGT002-TESR9-548; O bag fall 2018;64; bordo O bag mini tessuto;OBAGT002;TESR9;548;bionda;blonde
CodeBarre;OBAGT002-TESR9-008; O bag fall 2018;64; bordo O bag mini tessuto;OBAGT002;TESR9;8;bianco;white
CodeBarre;OBAGT002-TESR9-009; O bag fall 2018;64; bordo O bag mini tessuto;OBAGT002;TESR9;9;blu;blue
CodeBarre;OBAGT031-FAS04-002; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;2;amaranto;amaranth
CodeBarre;OBAGT031-FAS04-137; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;137;bluette;bright blue
CodeBarre;OBAGT031-FAS04-086; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;86;tortora;dove - grey
CodeBarre;OBAGT031-FAS04-540; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;540;curry;curry
CodeBarre;OBAGT031-FAS04-017; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;17;blu navy;navy blue
CodeBarre;OBAGT031-FAS04-018; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;18;bordeaux;burgundy
CodeBarre;OBAGT031-FAS04-086; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;86;tortora;dove - grey
CodeBarre;OBAGT031-FAS04-371; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;371;latte;milk
CodeBarre;OBAGT031-FAS04-485; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;485;atlantic;atlantic
CodeBarre;OBAGT031-FAS04-055; O bag fall 2018;65; bordo O bag knit ecopelliccia;OBAGT031;FAS04;55;nero;black
CodeBarre;OBAGT031-LAS34-004; O bag fall 2018;66; bordo O bag knit lana rasata;OBAGT031;LAS34;4;argento;silver
CodeBarre;OBAGT031-LAS34-055; O bag fall 2018;66; bordo O bag knit lana rasata;OBAGT031;LAS34;55;nero;black
CodeBarre;OBAGT031-LAS34-548; O bag fall 2018;66; bordo O bag knit lana rasata;OBAGT031;LAS34;548;bionda;blonde
CodeBarre;OBAGT031-LAS34-008; O bag fall 2018;66; bordo O bag knit lana rasata;OBAGT031;LAS34;8;bianco;white
CodeBarre;OBAGT031-LAS34-009; O bag fall 2018;66; bordo O bag knit lana rasata;OBAGT031;LAS34;9;blu;blue
CodeBarre;OBAGT032-FAS04-002; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;2;amaranto;amaranth
CodeBarre;OBAGT032-FAS04-137; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;137;bluette;bright blue
CodeBarre;OBAGT032-FAS04-086; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;86;tortora;dove - grey
CodeBarre;OBAGT032-FAS04-540; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;540;curry;curry
CodeBarre;OBAGT032-FAS04-017; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;17;blu navy;navy blue
CodeBarre;OBAGT032-FAS04-018; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;18;bordeaux;burgundy
CodeBarre;OBAGT032-FAS04-086; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;86;tortora;dove - grey
CodeBarre;OBAGT032-FAS04-371; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;371;latte;milk
CodeBarre;OBAGT032-FAS04-485; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;485;atlantic;atlantic
CodeBarre;OBAGT032-FAS04-055; O bag fall 2018;67; bordo O bag knit mini;OBAGT032;FAS04;55;nero;black
CodeBarre;OBAGT032-LAS34-055; O bag fall 2018;68; bordo O bag knit mini lana;OBAGT032;LAS34;55;nero;black
CodeBarre;OBAGT032-LAS34-050; O bag fall 2018;68; bordo O bag knit mini lana;OBAGT032;LAS34;50;melanzana;aubergine
CodeBarre;OBAGT032-LAS34-008; O bag fall 2018;68; bordo O bag knit mini lana;OBAGT032;LAS34;8;bianco;white
CodeBarre;OBAGT032-LAS34-018; O bag fall 2018;68; bordo O bag knit mini lana;OBAGT032;LAS34;18;bordeaux;burgundy
CodeBarre;OBAGT032-LAS34-086; O bag fall 2018;68; bordo O bag knit mini lana;OBAGT032;LAS34;86;tortora;dove - grey
CodeBarre;OBAGT032-LAS34-485; O bag fall 2018;68; bordo O bag knit mini lana;OBAGT032;LAS34;485;atlantic;atlantic
CodeBarre;OBAGT032-LAS34-004; O bag fall 2018;68; bordo O bag knit mini lana;OBAGT032;LAS34;4;argento;silver
CodeBarre;OBAGT032-LAS34-548; O bag fall 2018;68; bordo O bag knit mini lana;OBAGT032;LAS34;548;bionda;blonde
CodeBarre;OBAGT033-FAS02-009; O bag fall 2018;69; bordo O bag urban;OBAGT033;FAS02;9;blu;blue
CodeBarre;OBAGT033-FAS02-055; O bag fall 2018;69; bordo O bag urban;OBAGT033;FAS02;55;nero;black
CodeBarre;OBAGT033-FAS02-054; O bag fall 2018;69; bordo O bag urban;OBAGT033;FAS02;54;naturale;natural
CodeBarre;OBAGT033-FAS02-086; O bag fall 2018;69; bordo O bag urban;OBAGT033;FAS02;86;tortora;dove - grey
CodeBarre;OBAGT033-FAS02-541; O bag fall 2018;69; bordo O bag urban;OBAGT033;FAS02;541;verde bosco;green forest
CodeBarre;OBAGT033-FAS02-540; O bag fall 2018;69; bordo O bag urban;OBAGT033;FAS02;540;curry;curry
CodeBarre;OBAGT033-FAS02-076; O bag fall 2018;69; bordo O bag urban;OBAGT033;FAS02;76;rosso;red
CodeBarre;OBAGT033-FAS23-055; O bag fall 2018;70; bordo O bag urban;OBAGT033;FAS23;55;nero;black
CodeBarre;OBAGT033-FAS23-371; O bag fall 2018;70; bordo O bag urban;OBAGT033;FAS23;371;latte;milk
CodeBarre;OBAGT033-FAS23-050; O bag fall 2018;70; bordo O bag urban;OBAGT033;FAS23;50;melanzana;aubergine
CodeBarre;OBAGT033-FAS23-055; O bag fall 2018;70; bordo O bag urban;OBAGT033;FAS23;55;nero;black
CodeBarre;OBAGT033-FAS23-078; O bag fall 2018;70; bordo O bag urban;OBAGT033;FAS23;78;sabbia;sand
CodeBarre;OBAGT033-LAS13-017; O bag fall 2018;71; bordo O bag urban lana;OBAGT033;LAS13;17;blu navy;navy blue
CodeBarre;OBAGT033-LAS13-018; O bag fall 2018;71; bordo O bag urban lana;OBAGT033;LAS13;18;bordeaux;burgundy
