'146;144;OBAGB016-EVS00-559;-;-;BANDOULIÈRE 80 EN FAUSSE FOURRURE LAPIN REX NOIR;UNICA
'022;126;OBAGB034-EVS00-559;-;-;CORPS O BAG GLAM EVA COMPOUND CUIVRE;UNICA
'042;004;OBAGB034-EVS00-559;-;-;CORPS O BAG GLAM EVA COMPOUND CUIVRE;UNICA
'082;061;OBAGB017-EVS00-559;-;-;CORPS O BAG GLAM EVA COMPOUND NOIR;UNICA
'050;017;OBAGB016-EVS00-559;-;-;CORPS O MOON EVA COMPOUND CUIVRE;UNICA
'152;152;HLESGC00-ECS29-084;fall 2018 presentation/catalogo fall 2018.txt;p030-1-04;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU À RAYURES SAIA NUDE;UNICA
'145;143;SHOUG800-FAS09-055;fall 2018 presentation/catalogo fall 2018.txt;p034-1-02;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN FAUSSE FOURRURE LAPIN REX CHOCOLAT;UNICA
'120;111;SHOUG800-FAS09-099;fall 2018 presentation/catalogo fall 2018.txt;p034-1-05;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN MICROFIBRE COULEUR UNIE CHOCOLAT;UNICA
'108;094;SHOUG800-FAS09-371;fall 2018 presentation/catalogo fall 2018.txt;p034-1-07;BANDOULIÈRE MAXI CHAINE 80� CM PLEX STANDARD TARTARUGATO;UNICA
'102;086;OBAGC101-FAS01-055;fall 2018 presentation/catalogo fall 2018.txt;p074-1-02;MECANISME GREAT DATE LASER COCO SILVER;UNICA
'052;020;OBAGC101-FAS01-371;fall 2018 presentation/catalogo fall 2018.txt;p074-1-05;COVER O BAG EN FAUSSE FOURRURE LAPIN LATTE;UNICA
'090;069;OBAGC102-FAS01-055;fall 2018 presentation/catalogo fall 2018.txt;p075-1-02;RABAT TOURNIQUET O POCKET MICRO EN FAUSSE FOURRURE LAPIN LEOPARD CHOCOLAT;UNICA
'156;156;OBAGC102-FAS01-371;fall 2018 presentation/catalogo fall 2018.txt;p075-1-05;Récapitulatif catégories douanières;UNICA
