'001;032;8050846042889;HLESCE01-ECS07-133;ANSES DOUBLE CHAINE EN " T " EN FAUX CUIR EFFET GRIFFE;UNICA;8;10,600;84,80;ANSES/DOUBLECHAI;SAFSG;0;grigio chiaro + silver;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'002;033;8050450212456;OBAGB001-EVS00-038;CORPS O BAG EVA COMPOUND;UNICA;10;14,400;144,00;OBODY           ;GRAFI;0;grafite;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'003;030;8050846039049;OBAGB001-EVS00-389;CORPS O BAG EVA COMPOUND;UNICA;8;14,400;115,20;OBODY           ;SILVE;0;silver;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'004;034;8050450212142;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA;10;14,400;144,00;ANSES/F.CUIR    ;PURP ;L    ;rosa smoke;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'004;034;8050450212142;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA;10;14,400;144,00;ANSES/F.CUIR    ;PURP ;L    ;rosa smoke;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'004;034;8050450218342;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA;10;14,400;144,00;MINIOBODY       ;ROSMO;0;rosa smoke;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'004;034;8050450218342;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA;10;14,400;144,00;MINIOBODY       ;ROSMO;0;rosa smoke;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'005;029;8050846039100;OBAGB002-EVS00-389;CORPS O BAG MINI EVA COMPOUND;UNICA;10;14,400;144,00;MINIOBODY       ;SILVE;0;silver;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'006;020;8050846039643;OBAGB033-EVS00-017;CORPS O BAG URBAN EVA COMPOUND;UNICA;3;14,160;42,48;OURBAN          ;NAVY ;0;blu navy;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'007;031;8056098534172;OBAGB206-EVS00-038;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;5;4,800;24,00;COQUOPOCKET     ;GRAFI;0;grafite;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
'008;042;CodeBarre;OBAGT002-LAS34-086;REVERS O BAG MINI EN LAINE RASEE;UNICA;2;9,660;19,32;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0003145.txt;FAT;27/11/2018;3445,66;3384,66;2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379 | 2018 F4/OBAG/595 137379
