'003;008;OBAGPM00M-TES20-078;-;-;PATTINA CON MANICHETTO GENERICO TESSUTO GOMMATO;UNICA
'014;005;WLLTC101M-ECSC2-003;-;-;PORTAFOGLIO COMPLETO CON CHIUSURA O LIGHT ECOPELLE + TESSUTO GOMMATO;UNICA
'015;018;WLLTC101M-ECSC2-008;-;-;PORTAFOGLIO COMPLETO CON CHIUSURA O LIGHT ECOPELLE + TESSUTO GOMMATO;UNICA
'017;020;WLLTC101M-ECSC2-044;-;-;PORTAFOGLIO COMPLETO CON CHIUSURA O LIGHT ECOPELLE + TESSUTO GOMMATO;UNICA
'019;012;WLLTC101M-ECSC2-078;-;-;PORTAFOGLIO COMPLETO CON CHIUSURA O LIGHT ECOPELLE + TESSUTO GOMMATO;UNICA
'020;002;WLLTC101M-ECSC2-183;-;-;PORTAFOGLIO COMPLETO CON CHIUSURA O LIGHT ECOPELLE + TESSUTO GOMMATO;UNICA
'021;015;WLLTC101M-ECSC2-600;-;-;PORTAFOGLIO COMPLETO CON CHIUSURA O LIGHT ECOPELLE + TESSUTO GOMMATO;UNICA
'006;010;OBAGZ001M-TES20-078;-;-;SCOCCA ZAINO O RIDE TESSUTO GOMMATO;UNICA
'007;004;SHOUBJ01M-TES20-003;-;-;TRACOLLA/SPALLACCIO SLIM REGOLABILE TESSUTO GOMMATO;UNICA
'009;014;SHOUBJ01M-TES20-044;-;-;TRACOLLA/SPALLACCIO SLIM REGOLABILE TESSUTO GOMMATO;UNICA
'011;001;SHOUBJ01M-TES20-078;-;-;TRACOLLA/SPALLACCIO SLIM REGOLABILE TESSUTO GOMMATO;UNICA
'012;003;SHOUBJ01M-TES20-183;-;-;TRACOLLA/SPALLACCIO SLIM REGOLABILE TESSUTO GOMMATO;UNICA
'013;016;SHOUBJ01M-TES20-600;-;-;TRACOLLA/SPALLACCIO SLIM REGOLABILE TESSUTO GOMMATO;UNICA
'004;006;OBAGZ001M-TES20-026;fall 2019 presentation_/catalogo Soft FW 19.txt;p010-1-01;SCOCCA ZAINO O RIDE TESSUTO GOMMATO;UNICA
'005;017;OBAGZ001M-TES20-055;fall 2019 presentation_/catalogo Soft FW 19.txt;p010-1-03;SCOCCA ZAINO O RIDE TESSUTO GOMMATO;UNICA
'002;007;OBAGPM00M-TES20-055;fall 2019 presentation_/catalogo Soft FW 19.txt;p011-1-01;PATTINA CON MANICHETTO GENERICO TESSUTO GOMMATO;UNICA
'001;011;OBAGPM00M-TES20-026;fall 2019 presentation_/catalogo Soft FW 19.txt;p011-1-03;PATTINA CON MANICHETTO GENERICO TESSUTO GOMMATO;UNICA
'008;021;SHOUBJ01M-TES20-026;fall 2019 presentation_/catalogo Soft FW 19.txt;p020-1-01;TRACOLLA/SPALLACCIO SLIM REGOLABILE TESSUTO GOMMATO;UNICA
'010;013;SHOUBJ01M-TES20-055;fall 2019 presentation_/catalogo Soft FW 19.txt;p020-1-03;TRACOLLA/SPALLACCIO SLIM REGOLABILE TESSUTO GOMMATO;UNICA
'016;019;WLLTC101M-ECSC2-026;fall 2019 presentation_/catalogo Soft FW 19.txt;p027-1-01;PORTAFOGLIO COMPLETO CON CHIUSURA O LIGHT ECOPELLE + TESSUTO GOMMATO;UNICA
'018;009;WLLTC101M-ECSC2-055;fall 2019 presentation_/catalogo Soft FW 19.txt;p027-1-03;PORTAFOGLIO COMPLETO CON CHIUSURA O LIGHT ECOPELLE + TESSUTO GOMMATO;UNICA
