'001;007;OBAGB033-EVS00-017;CORPS O BAG URBAN EVA COMPOUND NAVY;UNICA;3;14,16;42,48;blu navy;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'002;013;OBAGB001-EVS00-389;CORPS O BAG EVA COMPOUND SILVER;UNICA;8;14,40;115,20;silver;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'003;014;HLESCE01-ECS07-133;ANSES DOUBLE CHAINE EN " T " EN FAUX CUIR EFFET GRIFFE GRIS CLAIR;UNICA;8;10,60;84,80;grigio chiaro + silver;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'004;019;OBAGB002-EVS00-389;CORPS O BAG MINI EVA COMPOUND SILVER;UNICA;10;14,40;144,00;silver;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'005;004;OBAGS002-TESR1-086;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU COTTON CORDUROY GRIS TOUR;UNICA;5;9,00;45,00;tortora;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'006;006;OBAGS002-TESR1-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU COTTON CORDUROY BORDEAUX;UNICA;3;9,00;27,00;bordeaux;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'007;008;OBAGS001-TESR1-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU COTTON CORDUROY BORDEAUX;UNICA;5;10,80;54,00;bordeaux;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'008;009;OBAGB033-EVS00-078;CORPS O BAG URBAN EVA COMPOUND SABLE;UNICA;3;14,16;42,48;sabbia;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'009;010;SHOUX101-ECS00-018;BANDOULIÈRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR BORDEAUX;UNICA;2;7,78;15,56;bordeaux;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'010;012;OBAGS002-TESR1-258;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU COTTON CORDUROY BEIGE;UNICA;3;9,00;27,00;beige;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'011;017;OBAGB206-EVS00-024;CORPS INFERIEUR O POCKET EVA COMPOUND CHOCOLAT;UNICA;5;4,80;24,00;cioccolato;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'012;018;OBAGB034-EVS00-024;CORPS O BAG GLAM EVA COMPOUND CHOCOLAT;UNICA;2;12,59;25,18;cioccolato;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'013;020;OBAGB001-EVS00-024;CORPS O BAG EVA COMPOUND CHOCOLAT;UNICA;8;14,40;115,20;cioccolato;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'014;024;OBAGS001-TESR1-258;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU COTTON CORDUROY BEIGE;UNICA;8;10,80;86,40;beige;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'015;005;HLESGC00-ECS04-038;ANSES COURTES EN FAUX CUIR POMPON GRIS GRAPHITE;UNICA;10;6,05;60,50;grafite;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'016;015;OBAGB032-EVS00-559;CORPS O BAG KNIT MINI EVA COMPOUND CUIVRE;UNICA;2;14,16;28,32;CodeBarre;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'017;003;OBAGB002-EVS00-026;CORPS O BAG MINI EVA COMPOUND BLEU COBALT;UNICA;2;14,40;28,80;cobalto;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'018;021;HLESG000-ECS04-038;ANSES LONGUES EN FAUX CUIR POMPON GRIS GRAPHITE;UNICA;15;7,03;105,45;grafite;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'019;023;OBAGB002-EVS00-026;P002 BONIFICO CLIENTE;UNICA;6;14,40;86,40;cobalto;FAT_2018_321_0002766.txt;FAT;19/12/2018;1552,81;1468,81;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
