8050846033115;HLESGC00-ECS29-017; O bag fall 2018;31; manico corto ecopelle;HLESGC00;ECS29;17;blu navy;navy blue
8050846033122;HLESGC00-ECS29-018; O bag fall 2018;31; manico corto ecopelle;HLESGC00;ECS29;18;bordeaux;burgundy
8050846033177;HLESGC00-ECS29-050; O bag fall 2018;31; manico corto ecopelle;HLESGC00;ECS29;50;melanzana;aubergine
8050846033160;HLESGC00-ECS29-055; O bag fall 2018;31; manico corto ecopelle;HLESGC00;ECS29;55;nero;black
8050846039025;HLESGC00-ECS83-017; O bag fall 2018;29; manico corto ecopelle con;HLESGC00;ECS83;17;blu navy;navy blue
8050846039032;HLESGC00-ECS83-018; O bag fall 2018;29; manico corto ecopelle con;HLESGC00;ECS83;18;bordeaux;burgundy
8050846029132;HLESGC00-PLS00-017; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;17;blu navy;blue navy
8050846066915;HLESGC00-PLS00-026; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;26;cobalto;cobalt blue
8050846066908;HLESGC00-PLS00-048; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;48;mattone;brick
8050846061125;HLESGC00-PLS00-088; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;88;turchese;turquoise
8050846029156;HLESGC00-PLS00-347; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;347;cedro;cedro
8050846029118;HLESGC00-PLS00-371; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;371;latte;milk
8050846029170;HLESGC00-PLS00-422; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;422;sangria;sangria
8050846061132;HLESGC00-PLS00-588; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;588;orchidea;orchid
8050846061118;HLESGC00-PLS00-589; O bag spring 19;27; Manico corto plexiglass;HLESGC00;PLS00;589;lily grey;lily grey
8050846060869;HLESGC19-MAS29-054; O bag spring 19;29; Manico corto + goccia;HLESGC19;MAS29;54;naturale;natural
8050846061040;HLESLL01-ECS07-017; O bag spring 19;25; Manico linear lungo con;HLESLL01;ECS07;17;blu navy;blue navy
8050846061033;HLESLL01-ECS07-026; O bag spring 19;25; Manico linear lungo con;HLESLL01;ECS07;26;cobalto;cobalt blue
8050846061064;HLESLL01-ECS07-048; O bag spring 19;25; Manico linear lungo con;HLESLL01;ECS07;48;mattone;brick
8050846061057;HLESLL01-ECS07-055; O bag spring 19;25; Manico linear lungo con;HLESLL01;ECS07;55;nero;black
8050846061101;HLESLL01-ECS07-078; O bag spring 19;25; Manico linear lungo con;HLESLL01;ECS07;78;sabbia;sand
8050846061095;HLESLL01-ECS07-088; O bag spring 19;25; Manico linear lungo con;HLESLL01;ECS07;88;turchese;turquoise
8050846061088;HLESLL01-ECS07-588; O bag spring 19;25; Manico linear lungo con;HLESLL01;ECS07;588;orchidea;orchid
8050846061071;HLESLL01-ECS07-589; O bag spring 19;25; Manico linear lungo con;HLESLL01;ECS07;589;lily grey;lily grey
8050846004573;HLESMD00-ECS46-017; O bag spring 19;29; Micromanico tubolare corto;HLESMD00;ECS46;17;blu navy;blue navy
8050846013940;HLESMD00-ECS46-026; O bag spring 19;29; Micromanico tubolare corto;HLESMD00;ECS46;26;cobalto;cobalt blue
8050846011151;HLESMD00-ECS46-055; O bag spring 19;29; Micromanico tubolare corto;HLESMD00;ECS46;55;nero;black
8050846019935;HLESMD00-ECS46-221; O bag spring 19;29; Micromanico tubolare corto;HLESMD00;ECS46;221;cognac;cognac
8050846061453;HLESMD01-TESX3-017; O bag spring 19;30; Micromanico tubolare corto;HLESMD01;TESX3;17;blu navy;blue navy
8050846061439;HLESMD01-TESX3-088; O bag spring 19;30; Micromanico tubolare corto;HLESMD01;TESX3;88;turchese;turquoise
8058983596685;HLESX200-ECS00-052; O bag fall 2018;23; manico extra slim goccia;HLESX200;ECS00;52;muschio;moss green
8058983596913;HLESX800-ECS00-052; O bag fall 2018;29; manico extra slim goccia;HLESX800;ECS00;52;muschio;moss green
8050846033191;HLESXF00-ECS03-017; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;17;blu navy;navy blue
8050846033207;HLESXF00-ECS03-018; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;18;bordeaux;burgundy
8050846033269;HLESXF00-ECS03-050; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;50;melanzana;aubergine
8050846033252;HLESXF00-ECS03-055; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;55;nero;black
8050846033245;HLESXF00-ECS03-084; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;84;testa di moro;dark brown
8050846033221;HLESXF00-ECS03-540; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;540;curry;curry
8056099170201;HLESZ817-ECS00-017; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;17;blu navy;blue navy
8056099170225;HLESZ817-ECS00-055; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;55;nero;black
8050846035171;HLESZ817-ECS00-084; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;84;testa di moro;dark brown
8050846060555;OBAGA000-ECS07-026; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;26;cobalto;cobalt blue
8050846060586;OBAGA000-ECS07-048; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;48;mattone;brick
8050846060579;OBAGA000-ECS07-078; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;78;sabbia;sand
8050846060562;OBAGA000-ECS07-224; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;224;verde inglese;english green
8050846060616;OBAGA000-ECS07-486; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;486;pink;pink
8050846060593;OBAGA000-ECS07-587; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;587;celery green;celery green
8050846060609;OBAGA000-ECS07-588; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;588;orchidea;orchid
8050846060623;OBAGA000-ECS07-589; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;589;lily grey;lily grey
8058333587646;OBAGB001-EVS00-002; O bag fall 2018;4; scocca O bag EVA;OBAGB001;EVS00;2;amaranto;amaranth
8051770308669;OBAGB001-EVS00-017; O bag spring 19;7; scocca O bag XL extralight;OBAGB001;EVS00;17;blu navy;blue navy
8051770308539;OBAGB001-EVS00-018; O bag fall 2018;4; scocca O bag EVA;OBAGB001;EVS00;18;bordeaux;burgundy
