8050846011069;HLESD000-ECS35-055;ANSES/ALLONGEABL;LATTE;0
8050846011069;HLESD000-ECS35-371;ANSES/ALLONGEABL;LATTE;0
8050846011151;HLESMD00-ECS46-055;ANSES/MICROTUB  ;BLACK;0
8050846011229;OBAGA000-ECS42-371;CLIP            ;LATTE;0
8050846011236;OBAGT001-TESZ5-088; ; ; 
8050846011250;OBAGT001-TESZ2-055; ; ; 
8050846011410;OBAGB024-EVS00-076;MICROOPOCKET    ;RED  ;0
8050846011458;OBAGB018-EVS03-479;MINIOBEACH      ;SKYWA;0
8050846011465;OBAGB002-EVS00-479;MINIOBODY       ;SKYWA;0
8050846011489;OBAGB010-EVS00-371; ; ; 
8050846011496;OBAGB010-EVS00-479;OCITY           ;SKYWA;0
8050846011540;OBAGB016-EVS00-371;OMOON           ;WHITE;0
8050846011557;OBAGB016-EVS00-479;OMOON           ;SKYWA;0
8050846012271;OBAGT001-FAS33-009; ; ; 
8050846012288;OBAGT001-FAS33-078;ECOFOURRURE     ;SLSAN;0
8050846012295;OBAGT001-FAS33-134; ; ; 
8050846012684;OBAGT001-FAS37-067;ECOFOURRURE     ;RASPH;0
8050846012691;OBAGT001-FAS37-133;ECOFOURRURE     ;RASGR;0
8050846012981;OBAGB012-EVS03-017;OBAGBEACH       ;PINK ;0
8050846012981;OBAGB012-EVS03-486;OBAGBEACH       ;PINK ;0
8050846012998;OBAGB018-EVS03-486;MINIOBEACH      ;PINK ;0
8050846013001;OBAGB021-EVS03-486;OSWING          ;PINK ;0
8050846013018;OBAGB206-EVS00-486;COQUOPOCKET     ;PINK ;0
8050846013025;OBAGB016-EVS00-486;OMOON           ;PINK ;0
8050846013506;OBAGS001-TESD5-009;CANVAS          ;MICBL;0
8050846013520;OBAGS002-TESD5-009;MINICANVAS      ;MIBLU;0
8050846013940;HLESMD00-ECS46-026;ANSES/MICROTUB  ;COBAL;0
8050846013988;OBAGA000-ECS42-026;CLIP            ;COBAL;0
8050846013995;OBAGA000-ECS42-484;CLIP            ;CORAL;0
8050846014015;HLESD000-ECS35-026;ANSES/F.CUIRCOMP;COBAL;0
8050846014022;HLESD000-ECS35-484;ANSES/F.CUIRCOMP;CORAL;0
8050846014176;OBAGA000-ECS42-485;CLIP            ;ATLAN;0
8050846014497;HLESD000-TES20-078;ANSES/F.CUIRCOMP;SAND ;0
8050846014510;HLESD000-ECS35-485;ANSES/F.CUIRCOMP;ATLAN;0
8050846014527;HLESD000-ECS35-422;ANSES/ALLONGEABL;SANGR;0
8050846014763;OBAGS001-TES01-486;CANVAS          ;PINK ;0
8050846014787;OBAGS002-TES01-486;MINICANVAS      ;PINK ;0
8050846014893;HLESD000-ECS35-017;ANSES/F.CUIRCOMP;NAVY ;0
8050846014909;HLESAD00-ECS00-017;ANSE/TUB/ANNEAUX;NAVY ;0
8050846014985;HLESD000-TES20-509;ANSES/ALLONGEABL;MOKA ;0
8050846016262;OBAGB012-EVS03-422;OBAGBEACH       ;SANGR;0
8050846016279;OBAGB024-EVS00-485;MICROOPOCKET    ;ATLAN;0
8050846016316;OBAGB018-EVS03-485;MINIOBEACH      ;ATLAN;0
8050846016354;OBAGB017-EVS00-485;OMOONLIGHT      ;ATLAN;0
8050846016415;OBAGB018-EVS03-078;MINIOBEACH      ;SAND ;0
8050846016453;OBAGB012-EVS03-078;OBAGBEACH       ;SAND ;0
8050846016576;OBAGB012-EVS03-055; ; ; 
8050846016583;OBAGB012-EVS03-347;OBAGBEACH       ;CEDRO;0
8050846016613;OBAGB012-EVS03-371; ; ; 
8050846016637;OBAGB012-EVS03-026;OBAGBEACH       ;COBAL;0
8050846016736;OBAGB002-EVS00-345;MINIOBODY       ;CORAL;0
8050846016750;OBAGB002-EVS00-485;MINIOBODY       ;ATLAN;0
8050846016774;OBAGB010-EVS00-345;OCITY           ;CORAL;0
8050846016798;OBAGB010-EVS00-485;OCITY           ;ATLAN;0
8050846016880;OBAGB016-EVS00-485;OMOON           ;ATLAN;0
8050846016927;OBAGB206-EVS00-345;COQUOPOCKET     ;CORAL;0
8050846016941;OBAGB206-EVS00-485;COQUOPOCKET     ;ATLAN;0
8050846017306;OBAGB021-EVS03-485;OSWING          ;ATLAN;0
8050846019362;OBAGT002-FAS02-004;MINIECOFOURRURE ;REANT;0
8050846019478;OBAGB012-EVS03-485; ; ; 
8050846019935;HLESMD00-ECS46-221;ANSES/MICROTUB  ;COGNA;0
8050846019935;HLESMD00-ECS46-371;ANSES/MICROTUB  ;COGNA;0
8050846028913;OBAGB037-EVS00-055;OTWISTMINI      ;BLACK;0
8050846028920;OBAGB037-EVS00-371;OTWISTMINI      ;LATTE;0
8050846028944;OBAGB037-EVS00-486;OTWISTMINI      ;PINK ;0
8050846028968;OBAGB037-EVS00-347;OTWISTMINI      ;CEDRO;0
8050846028975;OBAGB037-EVS00-026;OTWISTMINI      ;COBAL;0
8050846028982;OBAGB037-EVS00-017;OTWISTMINI      ;NAVY ;0
8050846029002;OBAGB037-EVS00-422;OTWISTMINI      ;SANGR;0
8050846029019;OBAGB038-EVS00-055;OSAND           ;BLACK;0
8050846029026;OBAGB038-EVS00-371;OSAND           ;LATTE;0
8050846029040;OBAGB038-EVS00-017;OSAND           ;NAVY ;0
8050846029064;OBAGB038-EVS00-347;OSAND           ;CEDRO;0
8050846029088;OBAGB038-EVS00-422;OSAND           ;SANGR;0
8050846029095;OBAGB038-EVS00-486;OSAND           ;PINK ;0
8050846029118;HLESGC00-PLS00-371;ANSES/PLEXI     ;LATTE;0
8050846029132;HLESGC00-PLS00-017;ANSES/PLEXI     ;NAVY ;0
8050846029149;HLESGC00-PLS00-484;ANSES/PLEXI     ;CORAL;0
8050846029156;HLESGC00-PLS00-347;ANSES/PLEXI     ;CEDRO;0
8050846029163;HLESGC00-PLS00-485;ANSES/PLEXI     ;ATLAN;0
8050846029170;HLESGC00-PLS00-422;ANSES/PLEXI     ;SANGR;0
8050846029187;HLESGC00-PLS00-486;ANSES/PLEXI     ;PINK ;0
8050846029491;OBAGS037-TES01-054;CANOTWISTMINI   ;NATUR;0
8050846029507;OBAGS037-TES01-008;CANOTWISTMINI   ;WHITE;0
8050846029514;OBAGS037-TES01-055;CANOTWISTMINI   ;BLACK;0
8050846029521;OBAGS037-TES01-486;CANOTWISTMINI   ;PINK ;0
8050846029552;OBAGS037-TES01-026;CANOTWISTMINI   ;COBAL;0
8050846029569;OBAGS037-TES01-422;CANOTWISTMINI   ;SANGR;0
8050846029576;OBAGS037-TES01-017;CANOTWISTMINI   ;NAVY ;0
8050846029651;OBAGS438-TES01-054;CANOSAND        ;NATUR;0
8050846029668;OBAGS438-TES01-008;CANOSAND        ;WHITE;0
8050846029675;OBAGS438-TES01-055;CANOSAND        ;BLACK;0
8050846030442;ACCEP001-TES20-485;POCHETTEGOMME   ;ATLAN;0
8050846030459;ACCEP001-TES20-026;POCHETTEGOMME   ;COBAL;0
8050846030466;ACCEP001-TES20-484;POCHETTEGOMME   ;CORAL;0
8050846030473;ACCEP001-TES20-486;POCHETTEGOMME   ;PINK ;0
8050846030480;ACCEP001-TES20-347;POCHETTEGOMME   ;CEDRO;0
8050846030497;ACCEP001-TES20-078;POCHETTEGOMME   ;SAND ;0
8050846030503;ACCEP001-TES20-055;POCHETTEGOMME   ;BLACK;0
8050846030572;OBAGT001-FAS42-055;ECOFOURRURESOBAG;PEPNE;0
8050846030589;OBAGT033-FAS42-055;BORDOURBAN      ;ISTBL;0
8050846030633;OBAGT001-FAS09-086;ECOFOURRURESOBAG;LAPTO;0
8050846030688;OBAGT002-FAS09-086;MINIECOFOURRURE ;LAPTO;0
8050846030909;HLESAD01-FAS09-008;ANSES/TUB/FOU   ;WHITE;0
8050846030916;HLESAD01-FAS09-055;ANSES/TUB/FOU   ;BLACK;0
8050846030923;HLESAD01-FAS09-137;ANSES/TUB/FOU   ;BLUET;0
8050846030947;HLESAD01-FAS09-002;ANSES/TUB/FOU   ;AMARA;0
8050846031401;HLESAD01-FAS31-086;ANSES/TUB/FOU   ;MOTOR;0
8050846031456;OBAGT001-FAS04-055;ECOFOURRURESOBAG;MARNE;0
8050846031470;OBAGT033-FAS04-009;BORDOURBAN      ;MARBL;0
8050846031593;OBAGT033-FAS02-055;BORDOURBAN      ;RENBL;0
8050846031609;OBAGT033-FAS02-008;BORDOURBAN      ;RENBI;0
8050846031616;OBAGT033-FAS02-086;BORDOURBAN      ;RENTO;0
8050846031654;OBAGT033-FAS02-004;BORDOURBAN      ;RENAR;0
8050846033115;HLESGC00-ECS29-017;ANSES/COCO      ;NAVY ;0
8050846033122;HLESGC00-ECS29-018;ANSES/COCO      ;BDX  ;0
8050846033160;HLESGC00-ECS29-055;ANSES/COCO      ;BLK  ;0
8050846033177;HLESGC00-ECS29-050;ANSES/COCO      ;AUBER;0
8050846033191;HLESXF00-ECS03-017;ANSESLONGUESSUED;NAVY ;0
8050846033207;HLESXF00-ECS03-018;ANSESLONGUESSUED;BDX  ;0
8050846033221;HLESXF00-ECS03-540;ANSESLONGUESSUED;CURRY;0
8050846033245;HLESXF00-ECS03-084;ANSESLONGUESSUED;TESTA;0
8050846033252;HLESXF00-ECS03-055;ANSESLONGUESSUED;BLACK;0
8050846033269;HLESXF00-ECS03-050;ANSESLONGUESSUED;AUBER;0
8050846033917;HLESG000-ECS83-018;ANSESLONGUES/CLO;BDX  ;0
8050846033924;HLESG000-ECS83-017;ANSESLONGUES/CLO;NAVY ;0
8050846034358;HLESAD00-ECS84-227;ANSE/TUB/ANNEAUX;PDPBL;0
8050846035089;HLESAD00-ECS00-018;ANSE/TUB/ANNEAUX;BDX  ;0
8050846035096;HLESAD00-ECS00-541;ANSE/TUB/ANNEAUX;BOSCO;0
8050846035126;HLESCE01-ECS00-017;ANSES/DOUBLECHAI;NAVY ;0
8050846035133;HLESCE01-ECS00-055;ANSES/DOUBLECHAI;BLACK;0
8050846035133;HLESCE01-ECS00-055;ANSES/DOUBLECHAI;BLACK;0
8050846035133;HLESCE01-ECS00-055;ANSES/DOUBLECHAI;BLACK;0
8050846035133;HLESCE01-ECS00-055;ANSES/DOUBLECHAI;BLACK;0
8050846035171;HLESZ817-ECS00-084; ; ; 
8050846035188;SHOUX101-ECS00-017;ANSESTUB/BANDOUL;NAVY ;0
8050846035201;SHOUX101-ECS00-055;ANSESTUB/BANDOUL;BLACK;0
8050846035218;SHOUX101-ECS00-084;ANSESTUB/BANDOUL;TESTA;0
8050846035256;SHOUX101-ECS00-635;ANSESTUB/BANDOUL;BLUET;0
8050846035270;SHOUX101-ECS00-078;ANSESTUB/BANDOUL;SAND ;0
8050846035454;OBAGAM16-MAS00-371; ; ; 
8050846038905;HLESAD01-FAS09-018;ANSES/TUB/FOU   ;BDX  ;0
8050846038912;HLESAD01-FAS09-086;ANSES/TUB/FOU   ;TORTO;0
8050846038929;HLESAD01-FAS09-379;ANSES/TUB/FOU   ;NAVY ;0
8050846038936;HLESAD01-FAS09-541;ANSES/TUB/FOU   ;BOSCO;0
8050846039025;HLESGC00-ECS83-017;ANSES/MICROCLOUS;NAVY ;0
8050846039032;HLESGC00-ECS83-018;ANSES/MICROCLOUS;BDX  ;0
8050846039049;OBAGB001-EVS00-389;OBODY           ;SILVE;0
8050846039056;OBAGB001-EVS00-463; ; ; 
8050846039063;OBAGB001-EVS00-540;OBODY           ;CURRY;0
8050846039070;OBAGB001-EVS00-541;OBODY           ;BOSCO;0
8050846039087;OBAGB001-EVS00-559;OBODY           ;BRONZ;0
8050846039094;OBAGB002-EVS00-024;MINIOBODY       ;CHOCO;0
8050846039100;OBAGB002-EVS00-389;MINIOBODY       ;SILVE;0
8050846039117;OBAGB002-EVS00-463;MINIOBODY       ;MAYA ;0
8050846039124;OBAGB002-EVS00-540;MINIOBODY       ;CURRY;0
8050846039131;OBAGB002-EVS00-541;MINIOBODY       ;BOSCO;0
8050846039148;OBAGB002-EVS00-559;MINIOBODY       ;BRONZ;0
8050846039193;OBAGB016-EVS00-002;OMOON           ;AMARA;0
8050846039209;OBAGB016-EVS00-038;OMOON           ;GRAFI;0
8050846039216;OBAGB016-EVS00-463;OMOON           ;MAYA ;0
8050846039223;OBAGB016-EVS00-540;OMOON           ;CURRY;0
8050846039247;OBAGB017-EVS00-002;OMOONLIGHT      ;AMARA;0
8050846039254;OBAGB017-EVS00-038;OMOONLIGHT      ;GRAFI;0
8050846039261;OBAGB017-EVS00-463;OMOONLIGHT      ;MAYA ;0
8050846039278;OBAGB017-EVS00-540;OMOONLIGHT      ;CURRY;0
8050846039353;OBAGB024-EVS00-002;MICROOPOCKET    ;AMARA;0
8050846039360;OBAGB024-EVS00-018;MICROOPOCKET    ;BDX  ;0
8050846039377;OBAGB024-EVS00-050;MICROOPOCKET    ;AUBER;0
8050846039384;OBAGB024-EVS00-463;MICROOPOCKET    ;MAYA ;0
8050846039391;OBAGB024-EVS00-540;MICROOPOCKET    ;CURRY;0
8050846039407;OBAGB031-EVS00-002; ; ; 
8050846039414;OBAGB031-EVS00-017; ; ; 
8050846039421;OBAGB031-EVS00-018; ; ; 
8050846039438;OBAGB031-EVS00-055; ; ; 
8050846039452;OBAGB031-EVS00-078; ; ; 
8050846039469;OBAGB031-EVS00-371; ; ; 
8050846039483;OBAGB031-EVS00-463; ; ; 
8050846039490;OBAGB031-EVS00-485; ; ; 
8050846039506;OBAGB031-EVS00-540; ; ; 
8050846039520;OBAGB032-EVS00-002; ; ; 
8050846039537;OBAGB032-EVS00-017; ; ; 
8050846039544;OBAGB032-EVS00-540;OKNITMINI       ;CURRY;0
8050846039575;OBAGB032-EVS00-078;OKNITMINI       ;SAND ;0
8050846039582;OBAGB032-EVS00-371; ; ; 
8050846039605;OBAGB032-EVS00-463; ; ; 
8050846039612;OBAGB032-EVS00-485; ; ; 
8050846039643;OBAGB033-EVS00-017;OURBAN          ;NAVY ;0
8050846039650;OBAGB033-EVS00-018;OURBAN          ;BDX  ;0
8050846039674;OBAGB033-EVS00-050;OURBAN          ;AUBER;0
8050846039681;AUTRE;OURBAN          ;BLACK;0
8050846039681;OBAGB033-EVS00-055;OURBAN          ;BLACK;0
8050846039698;FAKE;OURBAN          ;ROSMO;0
8050846039698;OBAGB033-EVS00-075;OURBAN          ;ROSMO;0
8050846039704;OBAGB033-EVS00-076;OURBAN          ;RED  ;0
8050846039711;OBAGB033-EVS00-078;OURBAN          ;SAND ;0
8050846039728;OBAGB033-EVS00-371;OURBAN          ;LATTE;0
8050846039742;OBAGB033-EVS00-463;OURBAN          ;MAYA ;0
8050846039759;OBAGB033-EVS00-540;OURBAN          ;CURRY;0
8050846039766;OBAGB033-EVS00-541;OURBAN          ;BOSCO;0
8050846039780;OBAGB034-EVS00-017;OGLAM           ;NAVY ;0
8050846039797;OBAGB034-EVS00-018;OGLAM           ;BDX  ;0
8050846039810;OBAGB034-EVS00-050;OGLAM           ;AUBER;0
8050846039827;OBAGB034-EVS00-055;OGLAM           ;BLACK;0
8050846039834;OBAGB034-EVS00-071;OGLAM           ;ROCK ;0
8050846039841;OBAGB034-EVS00-075;OGLAM           ;ROSMO;0
8050846039858;OBAGB034-EVS00-076;OGLAM           ;RED  ;0
8050846039865;OBAGB034-EVS00-371;OGLAM           ;LATTE;0
8050846039872;OBAGB034-EVS00-485;OGLAM           ;ATLAN;0
8050846039889;OBAGB034-EVS00-540;OGLAM           ;CURRY;0
8050846039896;OBAGB034-EVS00-541;OGLAM           ;BOSCO;0
8050846039902;OBAGB206-EVS00-002;COQUOPOCKET     ;AMARA;0
8050846039933;OBAGB206-EVS00-463;COQUOPOCKET     ;MAYA ;0
8050846039940;OBAGB206-EVS00-540;COQUOPOCKET     ;CURRY;0
8050846041271;OBAGS033-TES01-055;CANURBAN        ;BLACK;0
8050846041288;OBAGS033-TES01-017;CANURBAN        ;NAVY ;0
8050846041295;OBAGS033-TES01-054;CANURBAN        ;NATUR;0
8050846041462;OBAGT033-FAS02-009; ; ; 
8050846041868;HLESD000-ECS35-484; ; ; 
8050846041905;HLESMD00-TES20-078;ANSES/MICROTUB  ;SAND ;0
8050846042100;OBAGB001-EVS00-048;OBODY           ;BRIQU;0
8050846042278;HLESGC00-ROS10-026; ; ; 
8050846042377;HLESF800-ECS94-134;ANSES/STRASS    ;SAFAN;0
8050846042384;HLESF800-ECS94-017;ANSES/STRASS    ;SAFNA;0
8050846042391;HLESF800-ECS94-133;ANSES/STRASS    ;SAFSG;0
8050846042407;HLESF800-ECS94-075;ANSES/STRASS    ;SAFRO;0
8050846042421;OBAGT001-FAS09-009; ; ; 
8050846042896;HLESCE01-ECS07-017;ANSES/DOUBLECHAI;ROSMO;0
8050846042896;HLESCE01-ECS07-075;ANSES/DOUBLECHAI;ROSMO;0
8050846042971;OBAGP034-ECS07-017;FLAPOGLAM       ;SAFNA;0
8050846042971;OBAGP034-ECS07-055;FLAPOGLAM       ;SAFNA;0
8050846042971;OBAGP034-ECS07-133;FLAPOGLAM       ;SAFNA;0
8050846043268;OBAGP006-FAS09-006; ; ; 
