'001;002;HLESD000-ECS35-371;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC;UNICA;3;14,400;43,20;latte;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'002;034;HLESGC00-ECS04-038;ANSES COURTES EN FAUX CUIR POMPON;UNICA;2;6,050;12,10;grafite;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'003;027;HLESGC00-PLS00-048;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;2;12,590;25,18;mattone;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'004;006;HLESGC00-PLS00-347;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;1;12,590;12,59;cedro;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'005;020;HLESGC00-PLS00-371;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;1;12,590;12,59;latte;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'006;038;HLESGC00-ROS10-371;ANSES COURTES EN CORDE EN COTON TRESSE;UNICA;5;7,800;39,00;latte;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'007;012;HLESLL01-ECS07-048;ANSES LONGUES LINEAR AVEC BOUCLE EN FAUX CUIR EFFET GRIFFE;UNICA;2;13,330;26,66;mattone;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'008;009;OBAGA000-ECS07-078;ACCESSOIRE CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;4;3,330;13,32;sabbia;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'009;003;OBAGB001-EVS00-075;CORPS O BAG EVA COMPOUND;UNICA;1;14,400;14,40;rosa smoke;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'010;023;OBAGB002-EVS51-371;CORPS O BAG MINI EVA COMPOUND IMPRIME À FLEURS PEINT À LA MAIN;UNICA;2;31,480;62,96;CodeBarre;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'011;014;OBAGB046-EVS00-048;CORPS O BAG REVERSE EVA COMPOUND;UNICA;1;15,560;15,56;mattone;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'012;007;OBAGB046-EVS00-055;CORPS O BAG REVERSE EVA COMPOUND;UNICA;1;15,560;15,56;nero;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'013;015;OBAGB046-EVS00-078;CORPS O BAG REVERSE EVA COMPOUND;UNICA;1;15,560;15,56;sabbia;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'014;026;OBAGB047-EVS00-048;CORPS O BAG QUEEN EVA COMPOUND;UNICA;1;15,560;15,56;mattone;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'015;036;OBAGB206-EVS00-048;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;1;4,800;4,80;mattone;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'016;032;OBAGB206-EVS00-075;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;1;4,800;4,80;rosa smoke;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'017;021;OBAGB451-ECS07-078;CORPS COMPLET O BAG DOUBLE EN FAUX CUIR EFFET GRIFFE;UNICA;2;27,780;55,56;sabbia;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'018;035;OBAGPA06-EVS00-078;RABAT TOURNIQUET O POCKET EVA COMPOUND;UNICA;2;10,000;20,00;sabbia;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'018;035;OBAGPA06-EVS00-078;RABAT TOURNIQUET O POCKET EVA COMPOUND;UNICA;2;10,000;20,00;sabbia;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'019;024;OBAGPC48-ECS07-055;RABAT AVEC CHAINE O BAG SHEEN EN FAUX CUIR EFFET GRIFFE;UNICA;1;16,670;16,67;nero;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'020;013;OBAGPC48-ECS07-371;RABAT AVEC CHAINE O BAG SHEEN EN FAUX CUIR EFFET GRIFFE;UNICA;1;16,670;16,67;latte;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'021;025;OBAGPF06-ECS07-048;RABAT TROUE À BANDEAU O POCKET EN FAUX CUIR EFFET GRIFFE;UNICA;1;15,560;15,56;mattone;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'022;037;OBAGPF06-ECS07-078;RABAT TROUE À BANDEAU O POCKET EN FAUX CUIR EFFET GRIFFE;UNICA;2;15,560;31,12;sabbia;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'023;004;OBAGS001-TES01-075;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA;2;7,800;15,60;rosa smoke;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'024;019;OBAGS001-TES01-347;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA;1;7,800;7,80;cedro;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'025;010;OBAGS002-TES01-075;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;3;7,080;21,24;rosa smoke;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'026;022;OBAGS002-TES01-347;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;2;7,080;14,16;cedro;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'027;028;OBAGS501-TESX2-371;POCHETTE INTERIEURE OVER O BAG EN TISSU IMPRIME À FLEURS PEINT À LA MAIN;UNICA;1;14,440;14,44;latte;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'028;039;OBAGS501-TESX6-125;POCHETTE INTERIEURE OVER O BAG EN TISSU IMPRIME TANGERINE;UNICA;1;15,560;15,56;multicolor;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'029;016;OBAGS502-TESX2-371;POCHETTE INTERIEURE OVER O BAG MINI EN TISSU IMPRIME À FLEURS PEINT À LA MAIN;UNICA;1;14,440;14,44;latte;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'030;029;OBAGS502-TESX6-125;POCHETTE INTERIEURE OVER O BAG MINI EN TISSU IMPRIME TANGERINE;UNICA;1;15,560;15,56;multicolor;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'031;011;OBAGS602-TESX5-590;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME STONES;UNICA;1;11,850;11,85;mattone/nero;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'032;008;OBAGS602-TESY2-075;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME LEAVES;UNICA;1;11,850;11,85;rosa smoke;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'033;005;OBAGS646-TESX5-590;POCHETTE INTERIEURE SWITCH O BAG REVERSE EN TISSU IMPRIME STONES;UNICA;1;11,850;11,85;mattone/nero;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'034;033;OBAGT001-TESX6-125;REVERS O BAG EN TISSU IMPRIME TANGERINE;UNICA;1;15,560;15,56;multicolor;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'035;017;OBAGT001-TESY2-075;REVERS O BAG EN TISSU IMPRIME LEAVES;UNICA;1;11,850;11,85;rosa smoke;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'036;030;OBAGT002-TESY2-075;REVERS O BAG MINI EN TISSU IMPRIME LEAVES;UNICA;3;11,850;35,55;rosa smoke;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'037;031;OCLKD001-MESC5-599;O CLOCK MECANISME CRYSTAL FLOWER;UNICA;2;10,000;20,00;pesca;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'038;018;SHOUGB19-TESX8-227;BANDOULIÈRE 80/120 + EMBOUT DECORE EN TISSU RUBAN À GROSSES RAYURES;UNICA;2;12,590;25,18;bianco/nero;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
'039;001;SHOUX000-ECS07-078;BANDOULIÈRE EXTRASLIM 110 EN FAUX CUIR EFFET GRIFFE;UNICA;2;8,520;17,04;sabbia;PROF724TOULOUSE.txt;PROF;27/03/2019;811,95;768,95;2019 01/OBAG/2927 298375
