'001;044;HLESAG01-ECS07-017;ANSES PLATES + CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;2;6,300;12,60;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'002;050;HLESAG01-ECS07-224;ANSES PLATES + CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;2;6,300;12,60;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'003;031;HLESG000-ECS04-026;ANSES LONGUES EN FAUX CUIR POMPON;UNICA;2;7,030;14,06;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'004;051;HLESGC00-ECS04-017;ANSES COURTES EN FAUX CUIR POMPON;UNICA;3;6,050;18,15;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'005;040;HLESGC00-PLS00-017;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;1;12,590;12,59;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'006;020;HLESGC00-PLS00-026;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;1;12,590;12,59;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'007;068;HLESGC00-PLS00-422;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;1;12,590;12,59;sangria;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'008;038;HLESGC00-PLS00-486;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;1;12,590;12,59;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'009;052;HLESGC00-ROS10-422;ANSES COURTES EN CORDE EN COTON TRESSE;UNICA;2;7,800;15,60;sangria;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'010;048;HLESGC00-ROS10-486;ANSES COURTES EN CORDE EN COTON TRESSE;UNICA;1;7,800;7,80;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'011;060;HLESLL01-ECS07-017;ANSES LONGUES LINEAR AVEC BOUCLE EN FAUX CUIR EFFET GRIFFE;UNICA;3;13,330;39,99;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'012;032;OBAGB001-EVS00-026;CORPS O BAG EVA COMPOUND;UNICA;1;14,400;14,40;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'013;033;OBAGB001-EVS00-224;CORPS O BAG EVA COMPOUND;UNICA;1;14,400;14,40;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'014;021;OBAGB001-EVS00-486;CORPS O BAG EVA COMPOUND;UNICA;1;14,400;14,40;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'015;041;OBAGB002-EVS00-224;CORPS O BAG MINI EVA COMPOUND;UNICA;1;14,400;14,40;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'016;008;OBAGB002-EVS00-422;CORPS O BAG MINI EVA COMPOUND;UNICA;1;14,400;14,40;sangria;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'017;036;OBAGB002-EVS00-486;CORPS O BAG MINI EVA COMPOUND;UNICA;1;14,400;14,40;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'018;011;OBAGB016-EVS00-026;CORPS O MOON EVA COMPOUND;UNICA;1;7,440;7,44;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'019;034;OBAGB016-EVS00-486;CORPS O MOON EVA COMPOUND;UNICA;1;7,440;7,44;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'020;013;OBAGB046-EVS00-017;CORPS O BAG REVERSE EVA COMPOUND;UNICA;2;15,560;31,12;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'021;054;OBAGB046-EVS00-224;CORPS O BAG REVERSE EVA COMPOUND;UNICA;1;15,560;15,56;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'022;055;OBAGB047-EVS00-224;CORPS O BAG QUEEN EVA COMPOUND;UNICA;1;15,560;15,56;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'023;005;OBAGB048-EVS00-017;CORPS O BAG SHEEN EVA COMPOUND;UNICA;1;7,410;7,41;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'024;064;OBAGB206-EVS00-026;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;2;4,800;9,60;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'025;047;OBAGB206-EVS00-224;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;1;4,800;4,80;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'026;016;OBAGB206-EVS00-422;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;1;4,800;4,80;sangria;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'027;014;OBAGB206-EVS00-486;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;2;4,800;9,60;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'028;049;OBAGB451-ECS07-017;CORPS COMPLET O BAG DOUBLE EN FAUX CUIR EFFET GRIFFE;UNICA;1;27,780;27,78;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'029;010;OBAGB451-ECS07-422;CORPS COMPLET O BAG DOUBLE EN FAUX CUIR EFFET GRIFFE;UNICA;1;27,780;27,78;sangria;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'030;023;OBAGPA06-EVS00-224;RABAT TOURNIQUET O POCKET EVA COMPOUND;UNICA;1;10,000;10,00;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'030;023;OBAGPA06-EVS00-224;RABAT TOURNIQUET O POCKET EVA COMPOUND;UNICA;1;10,000;10,00;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'031;027;OBAGPC48-ECS07-017;RABAT AVEC CHAINE O BAG SHEEN EN FAUX CUIR EFFET GRIFFE;UNICA;1;16,670;16,67;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'032;066;OBAGPC48-ECS07-422;RABAT AVEC CHAINE O BAG SHEEN EN FAUX CUIR EFFET GRIFFE;UNICA;1;16,670;16,67;sangria;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'033;067;OBAGPF06-ECS07-026;RABAT TROUE À BANDEAU O POCKET EN FAUX CUIR EFFET GRIFFE;UNICA;1;15,560;15,56;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'034;006;OBAGPF06-ECS07-224;RABAT TROUE À BANDEAU O POCKET EN FAUX CUIR EFFET GRIFFE;UNICA;1;15,560;15,56;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'035;003;OBAGPF06-ECS07-486;RABAT TROUE À BANDEAU O POCKET EN FAUX CUIR EFFET GRIFFE;UNICA;1;15,560;15,56;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'036;015;OBAGPT47-ECS07-017;RABAT À POCHE O BAG QUEEN EN FAUX CUIR EFFET GRIFFE;UNICA;1;15,560;15,56;blu navy;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'037;042;OBAGPT47-ECS07-224;RABAT À POCHE O BAG QUEEN EN FAUX CUIR EFFET GRIFFE;UNICA;1;15,560;15,56;verde inglese;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'038;024;OBAGS001-TES01-026;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA;2;7,800;15,60;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'039;061;OBAGS001-TES01-486;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA;2;7,800;15,60;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'040;007;OBAGS002-TES01-026;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;2;7,080;14,16;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'041;037;OBAGS002-TES01-422;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;2;7,080;14,16;CodeBarre;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'042;057;OBAGS002-TES01-486;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;2;7,080;14,16;pink;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'043;018;OBAGS016-TES01-009;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN TISSU CANVAS;UNICA;1;10,800;10,80;blu;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
'044;058;OBAGS016-TES01-026;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN TISSU CANVAS;UNICA;1;10,800;10,80;cobalto;PROF726TOULOUSE.txt;PROF;27/03/2019;1120,76;1077,76;2019 01/OBAG/2929 298373
