fall 2019 presentation_/catalogo fall 19.txt;2 items=2 ; OCLKD001-MESC4-062 OCLKD001-MESC4-389;151
spring 2019 presentation/catalogo Spring 19.txt;3 items=1 1 1 ; OBAGS601-TESY3-026 OBAGS002-TES01-422 OBAGS602-TESY3-026;56,58,62
summer 2018 presentation/catalogo summer 2018.txt;1 item=1 ; OBAGS002-TES01-422;92
summer 2019 presentation/catalogo summer_beach 2019.txt;3 items=1 2 ; OBAGS002-TES01-422 OCLKD001-MESC4-062 OCLKD001-MESC4-389;83,161
