 01;;Fichier;;2019-02-SpringBloom/FAT_2019_50_0000280.txt
 02;;Boutique;;TOULOUSE
 03;;Ref. facture;;2019 50 280 04/02/2019
 04;;Total facture;;3323,72
 05;;Total produits;;3285,72
 06;;Cumul montant;;3312.49;;Etat courant = 'fichierTraite'
 07;ANOMALIE MONTANT;;3312.49;3285.72
'001;061;ACCEC022-MAS05-026;ACCESSOIRE PORTE-CLES FLEUR LILY EN PVC + EVA;UNICA;5;4,440;22,20
'002;089;HLESAG01-ECS07-017;ANSES PLATES + CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;2;6,300;12,60
'003;056;HLESAG01-ECS07-026;ANSES PLATES + CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;2;6,300;12,60
'004;028;HLESAG01-ECS07-224;ANSES PLATES + CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;2;6,300;12,60
'005;090;HLESAG01-ECS07-486;ANSES PLATES + CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;2;6,300;12,60
'006;016;HLESAH02-PLS00-017;ANSES MAXI CHAINE GOURMETTE PLEXIGLAS;UNICA;3;7,780;23,34
'007;057;HLESAH02-PLS00-224;ANSES MAXI CHAINE GOURMETTE PLEXIGLAS;UNICA;3;7,780;23,34
'008;029;HLESCE01-ECS07-017;ANSES DOUBLE CHAINE EN " T " EN FAUX CUIR EFFET GRIFFE;UNICA;3;13,330;39,99
'009;004;HLESCE01-ECSA1-017;ANSES DOUBLE CHAINE EN " T " EN FAUX CUIR EFFET GRIFFE+ CHAINE EMAILLEE;UNICA;5;13,330;66,65
'010;078;HLESD000-ECS35-026;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC;UNICA;3;14,400;43,20
'011;058;HLESD000-ECS35-422;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC;UNICA;3;14,400;43,20
'012;067;HLESG000-ECS04-017;ANSES LONGUES EN FAUX CUIR POMPON;UNICA;5;7,030;35,15
'013;041;HLESG000-ECS04-026;ANSES LONGUES EN FAUX CUIR POMPON;UNICA;4;7,030;28,12
'014;042;HLESGC00-ECS04-017;ANSES COURTES EN FAUX CUIR POMPON;UNICA;5;6,050;30,25
'015;059;HLESGC00-ECS04-026;ANSES COURTES EN FAUX CUIR POMPON;UNICA;4;6,050;24,20
'016;079;HLESGC00-ROS10-422;ANSES COURTES EN CORDE EN COTON TRESSE;UNICA;3;7,800;23,40
'017;005;HLESGC00-ROS10-486;ANSES COURTES EN CORDE EN COTON TRESSE;UNICA;3;7,800;23,40
'018;060;HLESZ817-TES20-009;ANSES + BRETELLE COURTE GOUTTE O SQUARE EN TISSU CAOUTCHOUTE;UNICA;3;18,480;55,44
'019;030;OBAGAM16-MAS00-026;ACCESSOIRE ANSES O MOON EN PLASTIQUE;UNICA;3;5,160;15,48
'020;040;OBAGAM16-MAS00-422;ACCESSOIRE ANSES O MOON EN PLASTIQUE;UNICA;3;5,160;15,48
'021;017;OBAGAM16-MAS00-486;ACCESSOIRE ANSES O MOON EN PLASTIQUE;UNICA;3;5,160;15,48
'022;054;OBAGB001-EVS00-026;CORPS O BAG EVA COMPOUND;UNICA;4;14,400;57,60
'023;035;OBAGB001-EVS00-119;CORPS O BAG EVA COMPOUND;UNICA;4;14,400;57,60
'024;022;OBAGB001-EVS00-224;CORPS O BAG EVA COMPOUND;UNICA;4;14,400;57,60
'025;023;OBAGB001-EVS00-422;CORPS O BAG EVA COMPOUND;UNICA;4;14,400;57,60
'026;012;OBAGB001-EVS00-486;CORPS O BAG EVA COMPOUND;UNICA;4;14,400;57,60
'027;024;OBAGB002-EVS00-026;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60
'028;084;OBAGB002-EVS00-224;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60
'029;085;OBAGB002-EVS00-422;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60
'030;065;OBAGB002-EVS00-486;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60
'031;049;OBAGB016-EVS00-026;CORPS O MOON EVA COMPOUND;UNICA;3;13,710;41,13
'032;036;OBAGB016-EVS00-422;CORPS O MOON EVA COMPOUND;UNICA;3;13,710;41,13
'033;055;OBAGB016-EVS00-486;CORPS O MOON EVA COMPOUND;UNICA;3;13,710;41,13
'034;050;OBAGB046-EVS00-017;CORPS O BAG REVERSE EVA COMPOUND;UNICA;3;15,560;46,68
'035;013;OBAGB046-EVS00-026;CORPS O BAG REVERSE EVA COMPOUND;UNICA;3;15,560;46,68
'036;025;OBAGB046-EVS00-224;CORPS O BAG REVERSE EVA COMPOUND;UNICA;3;15,560;46,68
'037;066;OBAGB047-EVS00-224;CORPS O BAG QUEEN EVA COMPOUND;UNICA;3;15,560;46,68
'038;014;OBAGB048-EVS00-017;CORPS O BAG SHEEN EVA COMPOUND;UNICA;3;8,150;24,45
'039;026;OBAGB048-EVS00-026;CORPS O BAG SHEEN EVA COMPOUND;UNICA;3;8,150;24,45
'040;037;OBAGB206-EVS00-026;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;4;4,800;19,20
'041;027;OBAGB206-EVS00-224;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;4;4,800;19,20
'042;038;OBAGB206-EVS00-422;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;4;4,800;19,20
'043;039;OBAGB206-EVS00-486;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;4;4,800;19,20
'044;086;OBAGB451-ECS07-017;CORPS COMPLET O BAG DOUBLE EN FAUX CUIR EFFET GRIFFE;UNICA;4;27,780;111,12
'045;015;OBAGB451-ECS07-026;CORPS COMPLET O BAG DOUBLE EN FAUX CUIR EFFET GRIFFE;UNICA;4;27,780;111,12
'046;003;OBAGPA06-EVS00-017;RABAT TOURNIQUET O POCKET EVA COMPOUND;UNICA;2;10,000;20,00
'047;082;OBAGPA06-EVS00-026;RABAT TOURNIQUET O POCKET EVA COMPOUND;UNICA;2;10,000;20,00
'048;009;OBAGPA06-EVS00-224;RABAT TOURNIQUET O POCKET EVA COMPOUND;UNICA;2;10,000;20,00
'049;044;OBAGPA06-EVS00-486;RABAT TOURNIQUET O POCKET EVA COMPOUND;UNICA;2;10,000;20,00
'050;033;OBAGPC48-ECS07-017;RABAT AVEC CHAINE O BAG SHEEN EN FAUX CUIR EFFET GRIFFE;UNICA;2;16,670;33,34
'051;010;OBAGPC48-ECS07-026;RABAT AVEC CHAINE O BAG SHEEN EN FAUX CUIR EFFET GRIFFE;UNICA;2;16,670;33,34
'052;052;OBAGPC48-ECS07-422;RABAT AVEC CHAINE O BAG SHEEN EN FAUX CUIR EFFET GRIFFE;UNICA;2;16,670;33,34
'053;072;OBAGPF06-ECS07-026;RABAT TROUE À BANDEAU O POCKET EN FAUX CUIR EFFET GRIFFE;UNICA;2;15,560;31,12
'054;034;OBAGPF06-ECS07-224;RABAT TROUE À BANDEAU O POCKET EN FAUX CUIR EFFET GRIFFE;UNICA;2;15,560;31,12
'055;063;OBAGPF06-ECS07-486;RABAT TROUE À BANDEAU O POCKET EN FAUX CUIR EFFET GRIFFE;UNICA;2;15,560;31,12
'056;064;OBAGPT47-ECS07-017;RABAT À POCHE O BAG QUEEN EN FAUX CUIR EFFET GRIFFE;UNICA;2;15,560;31,12
'057;045;OBAGPT47-ECS07-224;RABAT À POCHE O BAG QUEEN EN FAUX CUIR EFFET GRIFFE;UNICA;2;15,560;31,12
'058;091;OBAGS001-TES01-026;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA;4;7,800;31,20
'059;031;OBAGS001-TES01-422;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA;4;7,800;31,20
'060;092;OBAGS001-TES01-486;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA;4;7,800;31,20
'061;087;OBAGS002-TES01-026;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;5;7,080;35,40
'062;018;OBAGS002-TES01-422;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;5;7,080;35,40
'063;043;OBAGS002-TES01-486;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;5;7,080;35,40
'064;080;OBAGS016-TES01-009;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN TISSU CANVAS;UNICA;4;10,800;43,20
'065;006;OBAGS016-TES01-026;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN TISSU CANVAS;UNICA;2;10,800;21,60
'066;019;OBAGS016-TES01-422;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN TISSU CANVAS;UNICA;2;10,800;21,60
'067;088;OBAGS016-TES01-486;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN TISSU CANVAS;UNICA;2;10,800;21,60
'068;020;OBAGS019-TES01-017;POCHETTE INTERIEURE O SQUARE EN TISSU CANVAS;UNICA;1;13,920;13,92
'069;093;OBAGS019-TES01-026;POCHETTE INTERIEURE O SQUARE EN TISSU CANVAS;UNICA;1;13,920;13,92
'070;007;OBAGS019-TES01-422;POCHETTE INTERIEURE O SQUARE EN TISSU CANVAS;UNICA;1;13,920;13,92
'071;094;OBAGS046-TES01-017;POCHETTE INTERIEURE À FERMETURE ECLAIR O BAG REVERSE EN TISSU CANVAS;UNICA;3;10,740;32,22
'072;021;OBAGS046-TES01-026;POCHETTE INTERIEURE À FERMETURE ECLAIR O BAG REVERSE EN TISSU CANVAS;UNICA;3;10,740;32,22
'073;001;OBAGS601-TESW9-017;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME BOTANICAL MAXI;UNICA;2;13,330;26,66
'074;068;OBAGS601-TESW9-371;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME BOTANICAL MAXI;UNICA;2;13,330;26,66
'075;095;OBAGS601-TESY3-026;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME FLOWER CAMOUFLAGE;UNICA;2;11,850;23,70
'076;032;OBAGS602-TESX1-017;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME BOTANICAL MINI;UNICA;3;13,330;39,99
'077;002;OBAGS602-TESX1-371;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME BOTANICAL MINI;UNICA;3;13,330;39,99
