'014;025;8050846089785;HLESG020-ECSC7-137;ANSES LONGUES + GOUTTE EN FAUX CUIR SPIRALE BICOLORE;UNICA;2;15,560;31,12; ; ; ;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'015;046;8050846089686;HLESGC00-ECSC4-055;ANSES COURTES EN FAUX CUIR EFFET GRIFFE + CLOUS;UNICA;3;16,670;50,01; ; ; ;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'016;179;8050846089693;HLESGC00-ECSC4-371;ANSES COURTES EN FAUX CUIR EFFET GRIFFE + CLOUS;UNICA;3;16,670;50,01; ; ; ;latte;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'017;077;8050846094727;HLESGC01-EVS54-055;ANSES COURTES + ANNEAU EVA COMPOUND EFFET BAMBOU;UNICA;2;8,520;17,04; ; ; ;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'018;132;8050846089761;HLESLL01-ECS00-017;ANSES LONGUES LINEAR AVEC BOUCLE EN FAUX CUIR;UNICA;2;13,330;26,66; ; ; ;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'019;212;8050846089754;HLESLL01-ECS00-132;ANSES LONGUES LINEAR AVEC BOUCLE EN FAUX CUIR;UNICA;2;13,330;26,66; ; ; ;biscotto;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'020;213;8050846089747;HLESLL01-ECS00-615;ANSES LONGUES LINEAR AVEC BOUCLE EN FAUX CUIR;UNICA;2;13,330;26,66; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'021;188;8050846004573;HLESMD00-ECS46-017;MICRO-ANSES TUBULAIRES COURTES EN FAUX CUIR LISSE;UNICA;3;12,660;37,98;ANSES/MICROTUB  ;NAVY ;0;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'022;040;8050846011151;HLESMD00-ECS46-055;MICRO-ANSES TUBULAIRES COURTES EN FAUX CUIR LISSE;UNICA;6;12,660;75,96;ANSES/MICROTUB  ;BLACK;0;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'023;063;8050846019935;HLESMD00-ECS46-221;MICRO-ANSES TUBULAIRES COURTES EN FAUX CUIR LISSE;UNICA;3;12,660;37,98;ANSES/MICROTUB  ;COGNA;0;cognac;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'024;104;8050846033191;HLESXF00-ECS03-017;ANSES LONGUES EXTRA SLIM GOUTTE AVEC DEMI-ANNEAU EN FAUX CUIR SUÈDE;UNICA;3;14,520;43,56;ANSESLONGUESSUED;NAVY ;0;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'025;048;8050846033245;HLESXF00-ECS03-084;ANSES LONGUES EXTRA SLIM GOUTTE AVEC DEMI-ANNEAU EN FAUX CUIR SUÈDE;UNICA;3;14,520;43,56;ANSESLONGUESSUED;TESTA;0;testa di moro;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'026;032;8050846002555;OBAGA000-ECS42-055;ACCESSOIRE CLIP EN FAUX CUIR OPAQUE + ARGENT;UNICA;2;3,600;10,; ; ; ;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'027;182;8051770308508;OBAGB001-EVS00-076;CORPS O BAG EVA COMPOUND;UNICA;2;14,400;31120;OBODY           ;RED  ;0;rosso;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'028;110;8056095068861;OBAGB001-EVS00-132;CORPS O BAG EVA COMPOUND;UNICA;2;14,400;2019;OBODY           ;BISCO;0;biscotto;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'029;183;8050846090040;OBAGB001-EVS00-614;CORPS O BAG EVA COMPOUND;UNICA;2;14,400;64; ; ; ;imperial blu;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'030;041;8050846090064;OBAGB001-EVS00-615;CORPS O BAG EVA COMPOUND;UNICA;2;14,400;58; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'031;116;CodeBarre;OBAGB001-OBAGB033-616;CORPS O BAG EVA COMPOUND;UNICA;2;2,000;15,600;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'032;205;CodeBarre;OBAGB002-OBAGB033-076;CORPS O BAG MINI EVA COMPOUND;UNICA;2;2,000;15,600;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'033;049;CodeBarre;OBAGB002-OBAGB033-132;CORPS O BAG MINI EVA COMPOUND;UNICA;2;2,000;14,160;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'034;163;8050846090743;OBAGB002-EVS00-614;CORPS O BAG MINI EVA COMPOUND;UNICA;2;14,400;14,160; ; ; ;imperial blu;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'035;209;8050846090743;OBAGB002-EVS00-615;CORPS O BAG MINI EVA COMPOUND;UNICA;2;14,400;14,160; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'036;133;8050450215624;OBAGB002-EVS00-616;CORPS O BAG MINI EVA COMPOUND;UNICA;2;14,400;14,160;MINIOBODY       ;RED  ;0;ice;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'037;054;8051770309833;OBAGB002-EVS00-055;CORPS O BAG MINI EVA COMPOUND TEXTURE À CHEVRONS;UNICA;2;14,400;28,80;MINIOBODY       ;BLACK;0;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'038;189;8056095068885;OBAGB002-EVS00-067;CORPS O BAG MINI EVA COMPOUND TEXTURE À CHEVRONS;UNICA;2;14,400;28,80;MINIOBODY       ;PHARD;0;phard;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'039;221;8050450215631;OBAGB002-EVS00-078;CORPS O BAG MINI EVA COMPOUND TEXTURE À CHEVRONS;UNICA;2;14,400;28,80;MINIOBODY       ;SAND ;0;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'040;055;8050846003309;OBAGB002-EVS18-371;CORPS O BAG MINI EVA COMPOUND TEXTURE À CHEVRONS;UNICA;2;15,600;28,80;MINIOBODYCHEVRON;WHITE;0;latte;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'041;190;8050846094956;OBAGB002-EVS18-614;CORPS O BAG MINI EVA COMPOUND TEXTURE À CHEVRONS;UNICA;2;15,600;28,80; ; ; ;imperial blu;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'042;082;8050846094932;OBAGB002-EVS18-615;CORPS O BAG MINI EVA COMPOUND TEXTURE À CHEVRONS;UNICA;2;15,600;28,80; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'043;119;CodeBarre;OBAGB033-EVS18-017;CORPS O BAG URBAN EVA COMPOUND;UNICA;2;15,600;31,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'044;122;8050846091788;OBAGB033-EVS00-615;CORPS O BAG URBAN EVA COMPOUND;UNICA;2;14,160;28,32; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'045;214;8050846091726;OBAGB033-EVS09-017;CORPS O BAG URBAN EVA COMPOUND TEXTURE MATELASSEE;UNICA;2;16,670;33,34; ; ; ;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'046;111;8050846091719;OBAGB033-EVS09-038;CORPS O BAG URBAN EVA COMPOUND TEXTURE MATELASSEE;UNICA;1;16,670;16,67; ; ; ;grafite;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'047;197;8050846091702;OBAGB033-EVS09-055;CORPS O BAG URBAN EVA COMPOUND TEXTURE MATELASSEE;UNICA;2;16,670;33,34; ; ; ;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'048;097;8050846091733;OBAGB033-EVS09-078;CORPS O BAG URBAN EVA COMPOUND TEXTURE MATELASSEE;UNICA;1;16,670;16,67; ; ; ;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'049;139;8050846091740;OBAGB033-EVS09-615;CORPS O BAG URBAN EVA COMPOUND TEXTURE MATELASSEE;UNICA;1;16,670;16,67; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'050;011;8050846039780;OBAGB034-EVS00-017;CORPS O BAG GLAM EVA COMPOUND;UNICA;2;12,590;25,18;OGLAM           ;NAVY ;0;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'051;210;8050846090330;OBAGB034-EVS00-038;CORPS O BAG GLAM EVA COMPOUND;UNICA;2;12,590;25,18; ; ; ;grafite;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'052;091;8050846039827;OBAGB034-EVS00-055;CORPS O BAG GLAM EVA COMPOUND;UNICA;3;12,590;37,77;OGLAM           ;BLACK;0;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'053;094;8050846039858;OBAGB034-EVS00-076;CORPS O BAG GLAM EVA COMPOUND;UNICA;2;12,590;25,18;OGLAM           ;RED  ;0;rosso;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'054;148;8050846062887;OBAGB034-EVS00-078;CORPS O BAG GLAM EVA COMPOUND;UNICA;2;12,590;25,18;OGLAM           ;SAND ;0;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'055;098;8050846090316;OBAGB034-EVS00-614;CORPS O BAG GLAM EVA COMPOUND;UNICA;2;12,590;25,18; ; ; ;imperial blu;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'056;033;8050846090347;OBAGB034-EVS00-615;CORPS O BAG GLAM EVA COMPOUND;UNICA;2;12,590;25,18; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'057;056;8050846090361;OBAGB034-EVS00-616;CORPS O BAG GLAM EVA COMPOUND;UNICA;2;12,590;25,18; ; ; ;ice;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'058;184;8050846090705;OBAGB056-TESBK-055;CORPS O BAG MARKET EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;18,520;37,04; ; ; ;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'059;012;8050846090712;OBAGB056-TESBN-615;CORPS O BAG MARKET EN TISSU DOUDOUNE À CHECK;UNICA;2;18,520;37,04; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'060;050;8056099178863;OBAGB206-EVS00-076;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;2;4,800;9,60;COQUOPOCKET     ;RED  ;0;rosso;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'061;164;8050846091962;OBAGB206-EVS00-144;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;2;4,800;9,60; ; ; ;ginestra;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'062;141;8050538590117;OBAGB206-EVS00-158;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;2;4,800;9,60;COQUOPOCKET     ;VOLC ;0;vulcano;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'063;123;8050846091955;OBAGB206-EVS00-614;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;2;4,800;9,60; ; ; ;imperial blu;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'064;037;8050846091986;OBAGB206-EVS00-615;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA;2;4,800;9,60; ; ; ;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
