'001;081;ACCEC002-ECS03-055;ACCESSOIRES CHARMS POMPON EN FAUX CUIR SUÈDE;UNICA;3;7,080;21,24;nero;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'002;065;ACCEC002-ECS03-075;ACCESSOIRES CHARMS POMPON EN FAUX CUIR SUÈDE;UNICA;3;7,080;21,24;rosa smoke;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'003;039;ACCES101-TES23-054;ACCESSOIRE BROCHE FLEUR + STRASS EN RAPHIA TISSE;UNICA;2;3,330;6,66;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'004;066;ACCES101-TES23-347;ACCESSOIRE BROCHE FLEUR + STRASS EN RAPHIA TISSE;UNICA;2;3,330;6,66;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'005;067;ACCES102-TESAJ-072;ACCESSOIRE BROCHE FLEUR HIBISCUS EN TISSU PERLES;UNICA;2;3,330;6,66;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'006;057;ACCES103-TESAJ-054;ACCESSOIRE BROCHE POISSON EN TISSU PERLES;UNICA;2;3,330;6,66;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'007;017;ACCES103-TESAJ-055;ACCESSOIRE BROCHE POISSON EN TISSU PERLES;UNICA;2;3,330;6,66;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'008;046;ACCES106-TESAJ-089;ACCESSOIRE BROCHE COLIBRI EN TISSU PERLES;UNICA;2;3,330;6,66;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'009;073;HLESC401-ECSA1-088;ANSES LONGUES CHAINE EN " T " EN FAUX CUIR EFFET GRIFFE+ CHAINE EMAILLEE;UNICA;3;13,330;39,99;turchese;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'010;059;HLESD000-ECS35-055;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC;UNICA;4;14,400;57,60;nero;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'011;074;HLESD000-ECS35-422;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC;UNICA;2;14,400;28,80;sangria;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'012;050;HLESD000-TES20-509;ANSES LONGUES ADAPTABLES EN TISSU CAOUTCHOUTE;UNICA;3;12,720;38,16;moka;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'013;028;HLESG000-ROS12-055;ANSES LONGUES EN CORDE MULTI TRESSAGE;UNICA;10;10,740;107,40;nero;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'014;075;HLESG000-ROS12-088;ANSES LONGUES EN CORDE MULTI TRESSAGE;UNICA;3;10,740;32,22;turchese;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'015;001;HLESGC00-PLS00-048;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;2;12,590;25,18;mattone;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'016;086;HLESGC00-PLS00-088;ANSES COURTES EN PLEXIGLAS + GOUTE;UNICA;2;12,590;25,18;turchese;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'017;076;HLESGC19-EVS54-055;ANSES COURTES EVA COMPOUND EFFET BAMBOU + GOUTTE;UNICA;2;15,190;30,38;nero;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'018;087;HLESGC19-EVS54-078;ANSES COURTES EVA COMPOUND EFFET BAMBOU + GOUTTE;UNICA;2;15,190;30,38;sabbia;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'019;030;HLESGC19-EVS54-088;ANSES COURTES EVA COMPOUND EFFET BAMBOU + GOUTTE;UNICA;2;15,190;30,38;turchese;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'020;060;HLESGC19-EVS54-422;ANSES COURTES EVA COMPOUND EFFET BAMBOU + GOUTTE;UNICA;2;15,190;30,38;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'021;010;HLESLL01-ECS07-048;ANSES LONGUES LINEAR AVEC BOUCLE EN FAUX CUIR EFFET GRIFFE;UNICA;2;13,330;26,66;mattone;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'022;029;HLESLL01-ECS07-088;ANSES LONGUES LINEAR AVEC BOUCLE EN FAUX CUIR EFFET GRIFFE;UNICA;2;13,330;26,66;turchese;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'023;061;HLESMD00-TES20-078;MICRO-ANSES TUBULAIRES COURTES EN TISSU CAOUTCHOUTE;UNICA;2;13,330;26,66;sabbia;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'024;077;HLESUK00-TESZ2-055;ANSES FOULARD KNOT EN TISSU IMPRIME CARIBBEAN JUNGLE;UNICA;3;15,560;46,68;nero;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'025;088;HLESUK00-TESZ2-088;ANSES FOULARD KNOT EN TISSU IMPRIME CARIBBEAN JUNGLE;UNICA;3;15,560;46,68;turchese;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'026;043;OBAGA000-ECS07-048;ACCESSOIRE CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;3;3,330;9,99;mattone;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'027;020;OBAGA000-ECS07-078;ACCESSOIRE CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;3;3,330;9,99;sabbia;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'028;032;OBAGA000-ECS07-422;ACCESSOIRE CLIP EN FAUX CUIR EFFET GRIFFE;UNICA;3;3,330;9,99;sangria;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'029;011;OBAGA000-ECS42-158;ACCESSOIRE CLIP EN FAUX CUIR OPAQUE + ARGENT;UNICA;3;3,600;10,80;vulcano;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'030;012;OBAGAM16-MAS00-075;ACCESSOIRE ANSES O MOON EN PLASTIQUE;UNICA;2;5,160;10,32;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'031;003;OBAGAM16-MAS00-088;ACCESSOIRE ANSES O MOON EN PLASTIQUE;UNICA;1;5,160;5,16;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
