'001;081;8050846002760;ACCEC002-ECS03-055;ACCESSOIRES CHARMS POMPON EN FAUX CUIR SUÈDE;UNICA;3;7,080;21,24;POMPONETE2018   ;SUBLA;0;nero;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'002;065;8050846005419;ACCEC002-ECS03-075;ACCESSOIRES CHARMS POMPON EN FAUX CUIR SUÈDE;UNICA;3;7,080;21,24;POMPONETE2018   ;SUROS;0;rosa smoke;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'003;039;CodeBarre;ACCES101-TES23-054;ACCESSOIRE BROCHE FLEUR + STRASS EN RAPHIA TISSE;UNICA;2;3,330;6,66;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'004;066;CodeBarre;ACCES101-TES23-347;ACCESSOIRE BROCHE FLEUR + STRASS EN RAPHIA TISSE;UNICA;2;3,330;6,66;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'005;067;CodeBarre;ACCES102-TESAJ-072;ACCESSOIRE BROCHE FLEUR HIBISCUS EN TISSU PERLES;UNICA;2;3,330;6,66;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'006;057;CodeBarre;ACCES103-TESAJ-054;ACCESSOIRE BROCHE POISSON EN TISSU PERLES;UNICA;2;3,330;6,66;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'007;017;CodeBarre;ACCES103-TESAJ-055;ACCESSOIRE BROCHE POISSON EN TISSU PERLES;UNICA;2;3,330;6,66;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'008;046;CodeBarre;ACCES106-TESAJ-089;ACCESSOIRE BROCHE COLIBRI EN TISSU PERLES;UNICA;2;3,330;6,66;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'009;073;8050846082540;HLESC401-ECSA1-088;ANSES LONGUES CHAINE EN " T " EN FAUX CUIR EFFET GRIFFE+ CHAINE EMAILLEE;UNICA;3;13,330;39,99; ; ; ;turchese;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'010;059;8050846011069;HLESD000-ECS35-055;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC;UNICA;4;14,400;57,60;ANSES/ALLONGEABL;LATTE;0;nero;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'011;074;8050846014527;HLESD000-ECS35-422;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC;UNICA;2;14,400;28,80;ANSES/F.CUIRCOMP;SANGR;0;sangria;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
'012;050;8050846014985;HLESD000-TES20-509;ANSES LONGUES ADAPTABLES EN TISSU CAOUTCHOUTE;UNICA;3;12,720;38,16; ; ; ;moka;FAT_2019_50_0001111.txt;FAT;15/05/2019;2550,45;2507,45;2019 02/OBAG/1141 226916
