XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;OBAGB033-EVS09-055; O bag fall 19;12; scocca O bag urban eva;OBAGB033;EVS09;055;nero;black;
CodeBarre;OBAGB033-EVS09-371; O bag fall 19;12; scocca O bag urban eva;OBAGB033;EVS09;371;latte;milk;
CodeBarre;OBAGB033-EVS09-615; O bag fall 19;12; scocca O bag urban eva;OBAGB033;EVS09;615;military;military;
CodeBarre;OBAGB034-EVS00-017; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;017;blu navy;blue navy;
CodeBarre;OBAGB034-EVS00-055; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;055;nero;black;
CodeBarre;OBAGB034-EVS00-067; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;067;phard;phard;
CodeBarre;OBAGB034-EVS00-038; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;038;grafite;graphite;
CodeBarre;OBAGB034-EVS00-071; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;071;roccia;rock;
CodeBarre;OBAGB034-EVS00-076; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;076;rosso;red;
CodeBarre;OBAGB034-EVS00-371; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;371;latte;milk;
CodeBarre;OBAGB034-EVS00-078; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;078;sabbia;sand;
CodeBarre;OBAGB034-EVS00-614; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;614;imperial blu;imperial blue;
CodeBarre;OBAGB034-EVS00-144; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;144;ginestra;broom;
CodeBarre;OBAGB034-EVS00-615; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;615;military;military;
CodeBarre;OBAGB034-EVS00-616; O bag fall 19;13; scocca O bag glam eva;OBAGB034;EVS00;616;ice;ice;
CodeBarre;OBAGB046-EVS00-017; O bag fall 19;14; scocca O bag reverse eva;OBAGB046;EVS00;017;blu navy;blue navy;
CodeBarre;OBAGB046-EVS00-067; O bag fall 19;14; scocca O bag reverse eva;OBAGB046;EVS00;067;phard;phard;
CodeBarre;OBAGB046-EVS00-038; O bag fall 19;14; scocca O bag reverse eva;OBAGB046;EVS00;038;grafite;graphite;
CodeBarre;OBAGB046-EVS00-078; O bag fall 19;14; scocca O bag reverse eva;OBAGB046;EVS00;078;sabbia;sand;
CodeBarre;OBAGB046-EVS00-055; O bag fall 19;14; scocca O bag reverse eva;OBAGB046;EVS00;055;nero;black;
CodeBarre;OBAGB046-EVS00-371; O bag fall 19;14; scocca O bag reverse eva;OBAGB046;EVS00;371;latte;milk;
CodeBarre;OBAGB046-EVS00-615; O bag fall 19;14; scocca O bag reverse eva;OBAGB046;EVS00;615;military;military;
CodeBarre;OBAGB047-EVS00-017; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;017;blu navy;blue navy;
CodeBarre;OBAGB047-EVS00-067; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;067;phard;phard;
CodeBarre;OBAGB047-EVS00-038; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;038;grafite;graphite;
