XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
CodeBarre;OBAGPM00M-TES20-111; O bag capsule soft fall 19;11; pattina con manichetto;OBAGPM00M;TES20;111;ocra;ocra;
CodeBarre;OBAGPM00M-TES20-017; O bag capsule soft fall 19;11; pattina con manichetto;OBAGPM00M;TES20;017;blu navy;blue navy;
CodeBarre;OBAGPM00M-TES20-018; O bag capsule soft fall 19;11; pattina con manichetto;OBAGPM00M;TES20;018;bordeaux;bordeaux;
CodeBarre;OBAGPM00M-TES20-038; O bag capsule soft fall 19;11; pattina con manichetto;OBAGPM00M;TES20;038;grafite;graphite;
CodeBarre;OBAGPM00M-TES20-615; O bag capsule soft fall 19;11; pattina con manichetto;OBAGPM00M;TES20;615;military;military;
CodeBarre;OBAGZ001-TESBK-055; O bag capsule soft fall 19;12; scocca zaino O ride tessuto;OBAGZ001;TESBK;055;nero;black;
CodeBarre;OBAGZ001-TESBK-018; O bag capsule soft fall 19;12; scocca zaino O ride tessuto;OBAGZ001;TESBK;018;bordeaux;bordeaux;
CodeBarre;OBAGZ001-TESBK-615; O bag capsule soft fall 19;12; scocca zaino O ride tessuto;OBAGZ001;TESBK;615;military;military;
CodeBarre;OBAGPM00-TESBQ-055; O bag capsule soft fall 19;13; pattina con manichetto;OBAGPM00;TESBQ;055;nero;black;
CodeBarre;OBAGPM00-TESBQ-017; O bag capsule soft fall 19;13; pattina con manichetto;OBAGPM00;TESBQ;017;blu navy;blue navy;
CodeBarre;OBAGPM00-TESBQ-018; O bag capsule soft fall 19;13; pattina con manichetto;OBAGPM00;TESBQ;018;bordeaux;bordeaux;
CodeBarre;OBAGPM00-TESBQ-055; O bag capsule soft fall 19;13; pattina con manichetto;OBAGPM00;TESBQ;055;nero;black;
CodeBarre;OBAGPM00-TESBQ-008; O bag capsule soft fall 19;13; pattina con manichetto;OBAGPM00;TESBQ;008;bianco;white;
CodeBarre;OBAGB462-TES20-055; O bag capsule soft fall 19;14; scocca completa O bag;OBAGB462;TES20;055;nero;black;
CodeBarre;OBAGB462-TES20-111; O bag capsule soft fall 19;14; scocca completa O bag;OBAGB462;TES20;111;ocra;ocra;
CodeBarre;OBAGB462-TES20-017; O bag capsule soft fall 19;14; scocca completa O bag;OBAGB462;TES20;017;blu navy;blue navy;
CodeBarre;OBAGB462-TES20-026; O bag capsule soft fall 19;14; scocca completa O bag;OBAGB462;TES20;026;cobalto;cobalt;
CodeBarre;OBAGB462-TES20-154; O bag capsule soft fall 19;14; scocca completa O bag;OBAGB462;TES20;154;ciliegia;strawberry;
CodeBarre;OBAGB462-TES20-018; O bag capsule soft fall 19;14; scocca completa O bag;OBAGB462;TES20;018;bordeaux;bordeaux;
CodeBarre;OBAGB462-TES20-038; O bag capsule soft fall 19;14; scocca completa O bag;OBAGB462;TES20;038;grafite;graphite;
CodeBarre;OBAGB462-TES20-615; O bag capsule soft fall 19;14; scocca completa O bag;OBAGB462;TES20;615;military;military;
CodeBarre;HLESLX01-TES20-055; O bag capsule soft fall 19;18; manico linear extra lungo;HLESLX01;TES20;055;nero;black;
CodeBarre;HLESLX01-TES20-111; O bag capsule soft fall 19;18; manico linear extra lungo;HLESLX01;TES20;111;ocra;ocra;
CodeBarre;HLESLX01-TES20-017; O bag capsule soft fall 19;18; manico linear extra lungo;HLESLX01;TES20;017;blu navy;blue navy;
CodeBarre;HLESLX01-TES20-026; O bag capsule soft fall 19;18; manico linear extra lungo;HLESLX01;TES20;026;cobalto;cobalt;
CodeBarre;HLESLX01-TES20-154; O bag capsule soft fall 19;18; manico linear extra lungo;HLESLX01;TES20;154;ciliegia;strawberry;
CodeBarre;HLESLX01-TES20-018; O bag capsule soft fall 19;18; manico linear extra lungo;HLESLX01;TES20;018;bordeaux;bordeaux;
CodeBarre;HLESLX01-TES20-038; O bag capsule soft fall 19;18; manico linear extra lungo;HLESLX01;TES20;038;grafite;graphite;
CodeBarre;HLESLX01-TES20-615; O bag capsule soft fall 19;18; manico linear extra lungo;HLESLX01;TES20;615;military;military;
CodeBarre;HLESGC20M-TES20-038; O bag capsule soft fall 19;19; manico generico corto;HLESGC20M;TES20;038;grafite;graphite;
CodeBarre;HLESGC20M-TES20-615; O bag capsule soft fall 19;19; manico generico corto;HLESGC20M;TES20;615;military;military;
CodeBarre;HLESGC20M-TES20-055; O bag capsule soft fall 19;19; manico generico corto;HLESGC20M;TES20;055;nero;black;
CodeBarre;HLESGC20M-TES20-154; O bag capsule soft fall 19;19; manico generico corto;HLESGC20M;TES20;154;ciliegia;strawberry;
CodeBarre;HLESGC20M-TES20-026; O bag capsule soft fall 19;19; manico generico corto;HLESGC20M;TES20;026;cobalto;cobalt;
CodeBarre;HLESGC20M-TES20-111; O bag capsule soft fall 19;19; manico generico corto;HLESGC20M;TES20;111;ocra;ocra;
CodeBarre;HLESGC20M-TES20-017; O bag capsule soft fall 19;19; manico generico corto;HLESGC20M;TES20;017;blu navy;blue navy;
CodeBarre;HLESGC20M-TES20-018; O bag capsule soft fall 19;19; manico generico corto;HLESGC20M;TES20;018;bordeaux;bordeaux;
CodeBarre;SHOUBJ01M-TES20-026; O bag capsule soft fall 19;20; tracolla/spallaccio slim;SHOUBJ01M;TES20;026;cobalto;cobalt;
CodeBarre;SHOUBJ01M-TES20-154; O bag capsule soft fall 19;20; tracolla/spallaccio slim;SHOUBJ01M;TES20;154;ciliegia;strawberry;
CodeBarre;SHOUBJ01M-TES20-055; O bag capsule soft fall 19;20; tracolla/spallaccio slim;SHOUBJ01M;TES20;055;nero;black;
CodeBarre;SHOUBJ01M-TES20-111; O bag capsule soft fall 19;20; tracolla/spallaccio slim;SHOUBJ01M;TES20;111;ocra;ocra;
CodeBarre;SHOUBJ01M-TES20-017; O bag capsule soft fall 19;20; tracolla/spallaccio slim;SHOUBJ01M;TES20;017;blu navy;blue navy;
CodeBarre;SHOUBJ01M-TES20-018; O bag capsule soft fall 19;20; tracolla/spallaccio slim;SHOUBJ01M;TES20;018;bordeaux;bordeaux;
CodeBarre;SHOUBJ01M-TES20-038; O bag capsule soft fall 19;20; tracolla/spallaccio slim;SHOUBJ01M;TES20;038;grafite;graphite;
CodeBarre;SHOUBJ01M-TES20-615; O bag capsule soft fall 19;20; tracolla/spallaccio slim;SHOUBJ01M;TES20;615;military;military;
CodeBarre;SHOUWG00M-TES20-017; O bag capsule soft fall 19;21; tracolla new generico stretta;SHOUWG00M;TES20;017;blu navy;blue navy;
CodeBarre;SHOUWG00M-TES20-026; O bag capsule soft fall 19;21; tracolla new generico stretta;SHOUWG00M;TES20;026;cobalto;cobalt;
CodeBarre;SHOUWG00M-TES20-055; O bag capsule soft fall 19;21; tracolla new generico stretta;SHOUWG00M;TES20;055;nero;black;
CodeBarre;SHOUWG00M-TES20-154; O bag capsule soft fall 19;21; tracolla new generico stretta;SHOUWG00M;TES20;154;ciliegia;strawberry;
CodeBarre;SHOUWG00M-TES20-111; O bag capsule soft fall 19;21; tracolla new generico stretta;SHOUWG00M;TES20;111;ocra;ocra;
CodeBarre;SHOUWG00M-TES20-018; O bag capsule soft fall 19;21; tracolla new generico stretta;SHOUWG00M;TES20;018;bordeaux;bordeaux;
CodeBarre;SHOUWG00M-TES20-038; O bag capsule soft fall 19;21; tracolla new generico stretta;SHOUWG00M;TES20;038;grafite;graphite;
