XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;OBAGB002-EVS00-071; O bag summer 2018 .continuativo carry over;5; scocca O bag mini;OBAGB002;EVS00;071;roccia;rock;
CodeBarre;OBAGB002-EVS00-055; O bag summer 2018 .continuativo carry over;5; scocca O bag mini;OBAGB002;EVS00;055;nero;black;
CodeBarre;OBAGB009-EVS00-133; O bag summer 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;133;grigio chiaro;light grey;
CodeBarre;OBAGB009-EVS00-371; O bag summer 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;371;latte;milk;
CodeBarre;OBAGB009-EVS00-017; O bag summer 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB009-EVS00-078; O bag summer 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;078;sabbia;sand;
CodeBarre;OBAGB009-EVS00-071; O bag summer 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;071;roccia;rock;
CodeBarre;OBAGB009-EVS00-055; O bag summer 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;055;nero;black;
CodeBarre;OBAGB009-EVS00-158; O bag summer 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB010-EVS00-017; O bag summer 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB010-EVS00-158; O bag summer 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB010-EVS00-078; O bag summer 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;078;sabbia;sand;
CodeBarre;OBAGB010-EVS00-071; O bag summer 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;071;roccia;rock;
CodeBarre;OBAGB010-EVS00-055; O bag summer 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;055;nero;black;
CodeBarre;OBAGB010-EVS00-371; O bag summer 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;371;latte;milk;
CodeBarre;OBAGB016-EVS00-017; O bag summer 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB016-EVS00-158; O bag summer 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB016-EVS00-055; O bag summer 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;055;nero;black;
CodeBarre;OBAGB016-EVS00-078; O bag summer 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;078;sabbia;sand;
CodeBarre;OBAGB016-EVS00-371; O bag summer 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;371;latte;milk;
CodeBarre;OBAGB016-EVS00-071; O bag summer 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;071;roccia;rock;
CodeBarre;OBAGB017-EVS00-017; O bag summer 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB017-EVS00-158; O bag summer 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB017-EVS00-055; O bag summer 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;055;nero;black;
CodeBarre;OBAGB017-EVS00-071; O bag summer 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;071;roccia;rock;
CodeBarre;OBAGB017-EVS00-078; O bag summer 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;078;sabbia;sand;
CodeBarre;OBAGB017-EVS00-371; O bag summer 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;371;latte;milk;
CodeBarre;OBAGB021-EVS03-371; O bag summer 2018 .continuativo carry over;10; scocca O swing EVA;OBAGB021;EVS03;371;latte;milk;
CodeBarre;OBAGB021-EVS03-017; O bag summer 2018 .continuativo carry over;10; scocca O swing EVA;OBAGB021;EVS03;017;blu navy;navy blue;
CodeBarre;OBAGB021-EVS03-055; O bag summer 2018 .continuativo carry over;10; scocca O swing EVA;OBAGB021;EVS03;055;nero;black;
CodeBarre;OBAGB021-EVS03-078; O bag summer 2018 .continuativo carry over;10; scocca O swing EVA;OBAGB021;EVS03;078;sabbia;sand;
CodeBarre;OBAGB206-EVS00-055; O bag summer 2018 .continuativo carry over;11; scocca sotto O pocket;OBAGB206;EVS00;055;nero;black;
CodeBarre;OBAGB206-EVS00-133; O bag summer 2018 .continuativo carry over;11; scocca sotto O pocket;OBAGB206;EVS00;133;grigio chiaro;light grey;
CodeBarre;OBAGB206-EVS00-158; O bag summer 2018 .continuativo carry over;11; scocca sotto O pocket;OBAGB206;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB206-EVS00-071; O bag summer 2018 .continuativo carry over;11; scocca sotto O pocket;OBAGB206;EVS00;071;roccia;rock;
CodeBarre;OBAGB206-EVS00-371; O bag summer 2018 .continuativo carry over;11; scocca sotto O pocket;OBAGB206;EVS00;371;latte;milk;
CodeBarre;OBAGB206-EVS00-017; O bag summer 2018 .continuativo carry over;11; scocca sotto O pocket;OBAGB206;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB206-EVS00-078; O bag summer 2018 .continuativo carry over;11; scocca sotto O pocket;OBAGB206;EVS00;078;sabbia;sand;
CodeBarre;OBAGB024-EVS00-055; O bag summer 2018 .continuativo carry over;12; scocca O pocket micro;OBAGB024;EVS00;055;nero;black;
CodeBarre;OBAGB024-EVS00-371; O bag summer 2018 .continuativo carry over;12; scocca O pocket micro;OBAGB024;EVS00;371;latte;milk;
CodeBarre;OBAGB024-EVS00-017; O bag summer 2018 .continuativo carry over;12; scocca O pocket micro;OBAGB024;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB012-EVS03-371; O bag summer 2018 .continuativo carry over;13; scocca O bag beach EVA;OBAGB012;EVS03;371;latte;milk;
CodeBarre;OBAGB012-EVS03-017; O bag summer 2018 .continuativo carry over;13; scocca O bag beach EVA;OBAGB012;EVS03;017;blu navy;navy blue;
CodeBarre;OBAGB012-EVS03-055; O bag summer 2018 .continuativo carry over;13; scocca O bag beach EVA;OBAGB012;EVS03;055;nero;black;
CodeBarre;OBAGB012-EVS03-078; O bag summer 2018 .continuativo carry over;13; scocca O bag beach EVA;OBAGB012;EVS03;078;sabbia;sand;
CodeBarre;OBAGB018-EVS03-371; O bag summer 2018 .continuativo carry over;14; scocca O bag beach mini;OBAGB018;EVS03;371;latte;milk;
CodeBarre;OBAGB018-EVS03-055; O bag summer 2018 .continuativo carry over;14; scocca O bag beach mini;OBAGB018;EVS03;055;nero;black;
CodeBarre;OBAGB018-EVS03-017; O bag summer 2018 .continuativo carry over;14; scocca O bag beach mini;OBAGB018;EVS03;017;blu navy;navy blue;
CodeBarre;OBAGB018-EVS03-078; O bag summer 2018 .continuativo carry over;14; scocca O bag beach mini;OBAGB018;EVS03;078;sabbia;sand;
CodeBarre;OBAGB028-EVS03-371; O bag summer 2018 .continuativo carry over;15; scocca O bag beach micro;OBAGB028;EVS03;371;latte;milk;
CodeBarre;OBAGB028-EVS03-055; O bag summer 2018 .continuativo carry over;15; scocca O bag beach micro;OBAGB028;EVS03;055;nero;black;
CodeBarre;HLESG000-ECS01-028; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;028;ecru;ecru;
CodeBarre;HLESG000-ECS01-008; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;008;bianco;white;
CodeBarre;HLESG000-ECS01-008; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;008;bianco;white;
CodeBarre;HLESG000-ECS01-039; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;039;grigio;grey;
CodeBarre;HLESG000-ECS01-055; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;055;nero;black;
CodeBarre;HLESG000-ECS01-009; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;009;blu;blue;
CodeBarre;HLESG000-ECS01-086; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;086;tortora;dove-grey;
CodeBarre;HLESG000-ECS01-055; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;055;nero;black;
CodeBarre;HLESG000-ECS01-084; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;084;testa di moro;dark brown;
CodeBarre;HLESG000-ECS01-084; O bag summer 2018 .continuativo carry over;18; manico lungo ecopelle;HLESG000;ECS01;084;testa di moro;dark brown;
CodeBarre;HLESG000-ROS00-054; O bag summer 2018 .continuativo carry over;19; manico lungo corda;HLESG000;ROS00;054;naturale;natural;
CodeBarre;HLESG000-ROS00-008; O bag summer 2018 .continuativo carry over;19; manico lungo corda;HLESG000;ROS00;008;bianco;white;
CodeBarre;HLESG000-ROS00-055; O bag summer 2018 .continuativo carry over;19; manico lungo corda;HLESG000;ROS00;055;nero;black;
CodeBarre;HLESG000-ROS00-084; O bag summer 2018 .continuativo carry over;19; manico lungo corda;HLESG000;ROS00;084;testa di moro;dark brown;
CodeBarre;HLESG000-ROS00-054; O bag summer 2018 .continuativo carry over;19; manico lungo corda;HLESG000;ROS00;054;naturale;natural;
CodeBarre;HLESG000-ROS00-055; O bag summer 2018 .continuativo carry over;19; manico lungo corda;HLESG000;ROS00;055;nero;black;
CodeBarre;HLESG000-ROS00-009; O bag summer 2018 .continuativo carry over;19; manico lungo corda;HLESG000;ROS00;009;blu;blue;
CodeBarre;HLESGC00-ECS01-028; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;028;ecru;ecru;
CodeBarre;HLESGC00-ECS01-008; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;008;bianco;white;
CodeBarre;HLESGC00-ECS01-039; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;039;grigio;grey;
CodeBarre;HLESGC00-ECS01-009; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;009;blu;blue;
CodeBarre;HLESGC00-ECS01-055; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;055;nero;black;
CodeBarre;HLESGC00-ECS01-084; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;084;testa di moro;dark brown;
CodeBarre;HLESGC00-ECS01-008; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;008;bianco;white;
CodeBarre;HLESGC00-ECS01-055; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;055;nero;black;
CodeBarre;HLESGC00-ECS01-086; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;086;tortora;dove-grey;
CodeBarre;HLESGC00-ECS01-084; O bag summer 2018 .continuativo carry over;20; manico corto ecopelle;HLESGC00;ECS01;084;testa di moro;dark brown;
CodeBarre;HLESGC00-ROS00-054; O bag summer 2018 .continuativo carry over;21; manico corto corda;HLESGC00;ROS00;054;naturale;natural;
CodeBarre;HLESGC00-ROS00-008; O bag summer 2018 .continuativo carry over;21; manico corto corda;HLESGC00;ROS00;008;bianco;white;
CodeBarre;HLESGC00-ROS00-055; O bag summer 2018 .continuativo carry over;21; manico corto corda;HLESGC00;ROS00;055;nero;black;
CodeBarre;HLESGC00-ROS00-084; O bag summer 2018 .continuativo carry over;21; manico corto corda;HLESGC00;ROS00;084;testa di moro;dark brown;
CodeBarre;HLESGC00-ROS00-054; O bag summer 2018 .continuativo carry over;21; manico corto corda;HLESGC00;ROS00;054;naturale;natural;
CodeBarre;HLESGC00-ROS00-055; O bag summer 2018 .continuativo carry over;21; manico corto corda;HLESGC00;ROS00;055;nero;black;
CodeBarre;HLESGC00-ROS00-009; O bag summer 2018 .continuativo carry over;21; manico corto corda;HLESGC00;ROS00;009;blu;blue;
CodeBarre;HLESX600-ECS00-055; O bag summer 2018 .continuativo carry over;22; manico extraslim goccia;HLESX600;ECS00;055;nero;black;
CodeBarre;SHOUC106-ECS08-055; O bag summer 2018 .continuativo carry over;23; tracolla catena con fascia;SHOUC106;ECS08;055;nero;black;
CodeBarre;SHOUC106-ECS08-055; O bag summer 2018 .continuativo carry over;23; tracolla catena con fascia;SHOUC106;ECS08;055;vernice nero;patent black;
CodeBarre;SHOUC400-MTS01-004; O bag summer 2018 .continuativo carry over;24; tracolla catena goccia forata;SHOUC400;MTS01;004;argento;silver;
CodeBarre;SHOUC400-MTS01-061; O bag summer 2018 .continuativo carry over;24; tracolla catena goccia forata;SHOUC400;MTS01;061;oro;gold;
CodeBarre;SHOUC400-MTS01-348; O bag summer 2018 .continuativo carry over;24; tracolla catena goccia forata;SHOUC400;MTS01;348;ottone invecchiato;aged brass;
CodeBarre;SHOUC400-MTS01-004; O bag summer 2018 .continuativo carry over;24; tracolla catena goccia forata;SHOUC400;MTS01;004;argento;silver;
CodeBarre;SHOUG006-ECS00-008; O bag summer 2018 .continuativo carry over;25; tracolla lunga O pocket;SHOUG006;ECS00;008;bianco;white;
CodeBarre;SHOUG006-ECS00-054; O bag summer 2018 .continuativo carry over;25; tracolla lunga O pocket;SHOUG006;ECS00;054;naturale;natural;
CodeBarre;SHOUG006-ECS00-055; O bag summer 2018 .continuativo carry over;25; tracolla lunga O pocket;SHOUG006;ECS00;055;nero;black;
CodeBarre;SHOUG006-ECS00-008; O bag summer 2018 .continuativo carry over;25; tracolla lunga O pocket;SHOUG006;ECS00;008;bianco;white;
CodeBarre;SHOUG006-ECS00-084; O bag summer 2018 .continuativo carry over;25; tracolla lunga O pocket;SHOUG006;ECS00;084;testa di moro;dark brown;
CodeBarre;SHOUG006-ECS00-055; O bag summer 2018 .continuativo carry over;25; tracolla lunga O pocket;SHOUG006;ECS00;055;nero;black;
CodeBarre;SHOUA306-ECS40-054; O bag summer 2018 .continuativo carry over;26; accessorio clip ecopelle;SHOUA306;ECS40;054;naturale + oro;natural + gold;
CodeBarre;SHOUA306-ECS40-084; O bag summer 2018 .continuativo carry over;26; accessorio clip ecopelle;SHOUA306;ECS40;084;testa di moro + ottone;dark brown + aged brass;
CodeBarre;SHOUA306-ECS39-055; O bag summer 2018 .continuativo carry over;27; accessorio clip ecopelle;SHOUA306;ECS39;055;nero + argento;black + silver;
CodeBarre;SHOUA306-ECS39-055; O bag summer 2018 .continuativo carry over;27; accessorio clip ecopelle;SHOUA306;ECS39;055;vernice nero + oro;patent black + gold;
CodeBarre;SHOUA203-ECS08-055; O bag summer 2018 .continuativo carry over;28; tracolla accessori goccia;SHOUA203;ECS08;055;vernice nero + oro;patent black + gold;
CodeBarre;SHOUA203-ECS08-084; O bag summer 2018 .continuativo carry over;28; tracolla accessori goccia;SHOUA203;ECS08;084;testa di moro + ottone;dark brown + aged brass;
CodeBarre;SHOUA203-ECS08-055; O bag summer 2018 .continuativo carry over;28; tracolla accessori goccia;SHOUA203;ECS08;055;nero + argento;black + silver;
CodeBarre;SHOUG000-ECS01-055; O bag summer 2018 .continuativo carry over;29; tracolla lunga ecopelle;SHOUG000;ECS01;055;nero;black;
CodeBarre;SHOUG000-ECS01-054; O bag summer 2018 .continuativo carry over;29; tracolla lunga ecopelle;SHOUG000;ECS01;054;naturale;natural;
CodeBarre;SHOUG000-ECS01-084; O bag summer 2018 .continuativo carry over;29; tracolla lunga ecopelle;SHOUG000;ECS01;084;testa di moro;dark brown;
CodeBarre;SHOUG000-ECS01-008; O bag summer 2018 .continuativo carry over;29; tracolla lunga ecopelle;SHOUG000;ECS01;008;bianco;white;
CodeBarre;SHOUG000-ECS01-055; O bag summer 2018 .continuativo carry over;29; tracolla lunga ecopelle;SHOUG000;ECS01;055;nero;black;
CodeBarre;SHOUG000-ECS01-054; O bag summer 2018 .continuativo carry over;29; tracolla lunga ecopelle;SHOUG000;ECS01;054;naturale;natural;
CodeBarre;SHOUG000-ECS01-084; O bag summer 2018 .continuativo carry over;29; tracolla lunga ecopelle;SHOUG000;ECS01;084;testa di moro;dark brown;
CodeBarre;OBAGT001-FAS02-008; O bag summer 2018 .continuativo carry over;32; bordo O bag ecopelliccia;OBAGT001;FAS02;008;bianco;white;
CodeBarre;OBAGT001-FAS02-008; O bag summer 2018 .continuativo carry over;32; bordo O bag ecopelliccia;OBAGT001;FAS02;008;bianco;white;
CodeBarre;OBAGT001-FAS02-055; O bag summer 2018 .continuativo carry over;32; bordo O bag ecopelliccia;OBAGT001;FAS02;055;nero;black;
CodeBarre;OBAGT001-FAS02-004; O bag summer 2018 .continuativo carry over;32; bordo O bag ecopelliccia;OBAGT001;FAS02;004;argento;silver;
CodeBarre;OBAGT001-FAS02-078; O bag summer 2018 .continuativo carry over;32; bordo O bag ecopelliccia;OBAGT001;FAS02;078;sabbia;sand;
CodeBarre;OBAGT001-FAS02-086; O bag summer 2018 .continuativo carry over;32; bordo O bag ecopelliccia;OBAGT001;FAS02;086;tortora;dove-grey;
CodeBarre;OBAGT001-FAS02-039; O bag summer 2018 .continuativo carry over;32; bordo O bag ecopelliccia;OBAGT001;FAS02;039;grigio;grey;
CodeBarre;OBAGT001-FAS02-055; O bag summer 2018 .continuativo carry over;32; bordo O bag ecopelliccia;OBAGT001;FAS02;055;nero;black;
CodeBarre;OBAGT001-FAS04-134; O bag summer 2018 .continuativo carry over;33; bordo O bag ecopelliccia;OBAGT001;FAS04;134;antracite;anthracite;
CodeBarre;OBAGT001-FAS04-039; O bag summer 2018 .continuativo carry over;33; bordo O bag ecopelliccia;OBAGT001;FAS04;039;grigio;grey;
CodeBarre;OBAGT001-LAS04-008; O bag summer 2018 .continuativo carry over;34; bordo O bag lana coste;OBAGT001;LAS04;008;bianco;white;
CodeBarre;OBAGT001-LAS04-086; O bag summer 2018 .continuativo carry over;34; bordo O bag lana coste;OBAGT001;LAS04;086;tortora;dove-grey;
CodeBarre;OBAGT001-LAS04-055; O bag summer 2018 .continuativo carry over;34; bordo O bag lana coste;OBAGT001;LAS04;055;nero;black;
CodeBarre;OBAGT002-FAS02-008; O bag summer 2018 .continuativo carry over;35; bordo O bag mini;OBAGT002;FAS02;008;bianco;white;
CodeBarre;OBAGT002-FAS02-078; O bag summer 2018 .continuativo carry over;35; bordo O bag mini;OBAGT002;FAS02;078;sabbia;sand;
CodeBarre;OBAGT002-FAS02-039; O bag summer 2018 .continuativo carry over;35; bordo O bag mini;OBAGT002;FAS02;039;grigio;grey;
CodeBarre;OBAGT002-FAS02-008; O bag summer 2018 .continuativo carry over;35; bordo O bag mini;OBAGT002;FAS02;008;bianco;white;
CodeBarre;OBAGT002-FAS02-004; O bag summer 2018 .continuativo carry over;35; bordo O bag mini;OBAGT002;FAS02;004;argento;silver;
CodeBarre;OBAGT002-FAS02-055; O bag summer 2018 .continuativo carry over;35; bordo O bag mini;OBAGT002;FAS02;055;nero;black;
CodeBarre;OBAGT002-FAS04-134; O bag summer 2018 .continuativo carry over;36; bordo O bag mini;OBAGT002;FAS04;134;antracite;anthracite;
CodeBarre;OBAGT002-FAS04-039; O bag summer 2018 .continuativo carry over;36; bordo O bag mini;OBAGT002;FAS04;039;grigio;grey;
CodeBarre;OBAGS001-TES01-008; O bag summer 2018 .continuativo carry over;40; sacca interna zip O bag;OBAGS001;TES01;008;bianco;white;
CodeBarre;OBAGS001-TES01-055; O bag summer 2018 .continuativo carry over;40; sacca interna zip O bag;OBAGS001;TES01;055;nero;black;
CodeBarre;OBAGS001-TES01-054; O bag summer 2018 .continuativo carry over;40; sacca interna zip O bag;OBAGS001;TES01;054;naturale;natural;
CodeBarre;OBAGS001-TES01-009; O bag summer 2018 .continuativo carry over;40; sacca interna zip O bag;OBAGS001;TES01;009;blu;blue;
CodeBarre;OBAGS002-TES01-008; O bag summer 2018 .continuativo carry over;41; sacca interna zip O bag mini;OBAGS002;TES01;008;bianco;white;
CodeBarre;OBAGS002-TES01-055; O bag summer 2018 .continuativo carry over;41; sacca interna zip O bag mini;OBAGS002;TES01;055;nero;black;
CodeBarre;OBAGS002-TES01-054; O bag summer 2018 .continuativo carry over;41; sacca interna zip O bag mini;OBAGS002;TES01;054;naturale;natural;
CodeBarre;OBAGS002-TES01-009; O bag summer 2018 .continuativo carry over;41; sacca interna zip O bag mini;OBAGS002;TES01;009;blu;blue;
CodeBarre;OBAGS009-TES01-008; O bag summer 2018 .continuativo carry over;42; sacca interna zip O bag '50;OBAGS009;TES01;008;bianco;white;
CodeBarre;OBAGS009-TES01-055; O bag summer 2018 .continuativo carry over;42; sacca interna zip O bag '50;OBAGS009;TES01;055;nero;black;
CodeBarre;OBAGS009-TES01-039; O bag summer 2018 .continuativo carry over;42; sacca interna zip O bag '50;OBAGS009;TES01;039;grigio;grey;
CodeBarre;OBAGS009-TES01-084; O bag summer 2018 .continuativo carry over;42; sacca interna zip O bag '50;OBAGS009;TES01;084;testa di moro;dark brown;
CodeBarre;OBAGS010-TES26-054; O bag summer 2018 .continuativo carry over;43; sacca interna zip O city;OBAGS010;TES26;054;naturale;natural;
CodeBarre;OBAGS010-TES26-134; O bag summer 2018 .continuativo carry over;43; sacca interna zip O city;OBAGS010;TES26;134;antracite;anthracite;
CodeBarre;OBAGS016-TES26-055; O bag summer 2018 .continuativo carry over;44; sacca interna zip O moon;OBAGS016;TES26;055;nero;black;
CodeBarre;OBAGS016-TES26-008; O bag summer 2018 .continuativo carry over;44; sacca interna zip O moon;OBAGS016;TES26;008;bianco;white;
CodeBarre;OBAGS016-TES26-078; O bag summer 2018 .continuativo carry over;44; sacca interna zip O moon;OBAGS016;TES26;078;sabbia;sand;
CodeBarre;OBAGS017-TES26-055; O bag summer 2018 .continuativo carry over;45; sacca interna zip O moon;OBAGS017;TES26;055;nero;black;
CodeBarre;OBAGS017-TES26-008; O bag summer 2018 .continuativo carry over;45; sacca interna zip O moon;OBAGS017;TES26;008;bianco;white;
CodeBarre;OBAGS017-TES26-078; O bag summer 2018 .continuativo carry over;45; sacca interna zip O moon;OBAGS017;TES26;078;sabbia;sand;
CodeBarre;OBAGS121-TES01-054; O bag summer 2018 .continuativo carry over;46; sacca interna coulisse O;OBAGS121;TES01;054;naturale;natural;
CodeBarre;OBAGS121-TES01-055; O bag summer 2018 .continuativo carry over;46; sacca interna coulisse O;OBAGS121;TES01;055;nero;black;
CodeBarre;OBAGS018-TES26-008; O bag summer 2018 .continuativo carry over;47; sacca interna zip O bag;OBAGS018;TES26;008;bianco;white;
CodeBarre;OBAGS018-TES26-055; O bag summer 2018 .continuativo carry over;47; sacca interna zip O bag;OBAGS018;TES26;055;nero;black;
CodeBarre;OBAGS018-TES26-054; O bag summer 2018 .continuativo carry over;47; sacca interna zip O bag;OBAGS018;TES26;054;naturale;natural;
CodeBarre;OBAGS028-TES01-054; O bag summer 2018 .continuativo carry over;48; sacca interna zip O bag;OBAGS028;TES01;054;naturale;natural;
CodeBarre;OBAGS028-TES01-008; O bag summer 2018 .continuativo carry over;48; sacca interna zip O bag;OBAGS028;TES01;008;bianco;white;
CodeBarre;OBAGS028-TES01-055; O bag summer 2018 .continuativo carry over;48; sacca interna zip O bag;OBAGS028;TES01;055;nero;black;
CodeBarre;OBAGP006-FAS01-006; O bag summer 2018 .continuativo carry over;52; pattina O pocket ecopelliccia;OBAGP006;FAS01;006;avorio;ivory;
CodeBarre;OBAGP006-FAS01-055; O bag summer 2018 .continuativo carry over;52; pattina O pocket ecopelliccia;OBAGP006;FAS01;055;nero;black;
CodeBarre;HLESZ817-ECS00-158; O bag summer 2018 .continuativo carry over;56; manico + spallaccio goccia;HLESZ817;ECS00;158;vulcano;volcano;
CodeBarre;HLESZ817-ECS00-078; O bag summer 2018 .continuativo carry over;56; manico + spallaccio goccia;HLESZ817;ECS00;078;sabbia;sand;
CodeBarre;HLESZ817-ECS00-371; O bag summer 2018 .continuativo carry over;56; manico + spallaccio goccia;HLESZ817;ECS00;371;latte;milk;
CodeBarre;HLESZ817-ECS00-017; O bag summer 2018 .continuativo carry over;56; manico + spallaccio goccia;HLESZ817;ECS00;017;blu navy;navy blue;
CodeBarre;HLESZ817-ECS00-055; O bag summer 2018 .continuativo carry over;56; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black;
CodeBarre;HLESZ817-ECS00-017; O bag summer 2018 .continuativo carry over;56; manico + spallaccio goccia;HLESZ817;ECS00;017;blu navy;navy blue;
CodeBarre;HLESZ817-ECS00-055; O bag summer 2018 .continuativo carry over;56; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black;
CodeBarre;OBAGS019-TES01-054; O bag summer 2018 .continuativo carry over;57; sacca interna zip O square;OBAGS019;TES01;054;naturale;natural;
CodeBarre;OBAGS019-TES01-055; O bag summer 2018 .continuativo carry over;57; sacca interna zip O square;OBAGS019;TES01;055;nero;black;
CodeBarre;OCLKD001-MES03-008; O bag summer 2018 .continuativo carry over;60; O clock meccanismo mirror;OCLKD001;MES03;008;bianco;white;
CodeBarre;OCLKD001-MES03-071; O bag summer 2018 .continuativo carry over;60; O clock meccanismo mirror;OCLKD001;MES03;071;roccia;rock;
