Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Code barre;Couleur it;Couleur en;
 O bag summer 2018;54; tracolla goccia forata lunga;SHOUG400;TES02;055;;nero;black;
 O bag summer 2018;54; tracolla corta ecopelle;SHOUG800;ECS00;055;;nero;black;
 O bag summer 2018;54; tracolla corta ecopelle;SHOUG800;ECS00;084;;testa di moro;dark brown;
 O bag summer 2018;55; tracolla corta ecopelle;SHOUG800;ECS28;080;;salvia;sage;
 O bag summer 2018;55; tracolla corta ecopelle;SHOUG900;ECS08;337;;carne;nude;
 O bag summer 2018;56; tracolla new clip lunga moon;SHOUW318;ECS36;248;;ecr<u> - blu;ecru - blue;
 O bag summer 2018;56; tracolla new clip lunga moon;SHOUW318;ECS36;439;;bluette/arancione;bright blue - orange;
 O bag summer 2018;56; tracolla corta ecopelle;SHOUG900;ECS00;055;;nero;black;
 O bag summer 2018;56; tracolla corta ecopelle;SHOUG900;ECS00;084;;testa di moro;dark brown;
 O bag summer 2018;57; tracolla new goccia forata;SHOUWA00;ECS36;248;;ec<u> - blu;ecru - blue;
 O bag summer 2018;57; tracolla new goccia forata;SHOUWA00;ECS36;439;;bluette - arancione;bright blue - orange;
 O bag summer 2018;57; tracolla new clip corta;SHOUWC00;ECS23;009;;blu;blue;
 O bag summer 2018;57; tracolla new clip corta;SHOUWC00;ECS23;371;;latte;milk;
 O bag summer 2018;58; tracolla new clip corta;SHOUWC00;ECS48;093;;vino;wine;
 O bag summer 2018;58; tracolla new clip corta;SHOUWC00;ECS49;227;;bianco/nero;white - black;
 O bag summer 2018;58; tracolla new clip corta;SHOUWC00;ECS49;444;;smeraldo/giallo;emerald - yellow;
 O bag summer 2018;59; tracolla catena con fascia;SHOUC106;TES04;098;;blu-blu;blue - blue;
 O bag summer 2018;59; tracolla catena con fascia;SHOUC106;TES04;100;;kiwi-verde;kiwi - green;
 O bag summer 2018;59; tracolla catena clip lunga O;SHOUC306;ECS00;003;;arancione;orange;
 O bag summer 2018;59; tracolla catena clip lunga O;SHOUC306;ECS00;039;;grigio;grey;
 O bag summer 2018;59; tracolla catena clip lunga O;SHOUC306;ECS00;137;;bluette;bright blue;
 O bag summer 2018;60; tracolla catena estensione O;SHOUC706;MTS01;004;;argento;silver;
 O bag summer 2018;60; tracolla catena estensione O;SHOUC706;MTS01;061;;oro;gold;
 O bag summer 2018;60; tracolla catena estensione O;SHOUC706;MTS01;348;;ottone invecchiato;aged brass;
 O bag summer 2018;60; tracolla doppio filo lunga O;SHOUD006;ECS10;115;;salvia - glicine;sage - wisteria;
 O bag summer 2018;60; tracolla doppio filo lunga O;SHOUD006;ECS10;117;;rosa - cielo;pink - sky blue;
 O bag summer 2018;61; tracolla catena con fascia;SHOUC106;FES06;010;;blu - grigio;blue - grey;
 O bag summer 2018;61; tracolla catena clip lunga O;SHOUC317;ECS00;054;;naturale;natural;
 O bag summer 2018;61; tracolla catena clip lunga O;SHOUC317;ECS00;055;;nero;black;
 O bag summer 2018;61; tracolla catena clip lunga O;SHOUC317;ECS00;084;;testa di moro;dark brown;
 O bag summer 2018;62; tracolla con fibbia lunga O;SHOUG617;ECS00;054;;naturale;natural;
 O bag summer 2018;62; tracolla con fibbia lunga O;SHOUG617;ECS00;055;;nero;black;
 O bag summer 2018;62; tracolla con fibbia lunga O;SHOUG617;ECS00;084;;testa di moro;dark brown;
 O bag summer 2018;62; tracolla doppio filo lunga O;SHOUD018;ECS00;055;;nero;black;
 O bag summer 2018;62; tracolla doppio filo lunga O;SHOUD018;ECS00;054;;naturale;natural;
 O bag summer 2018;62; tracolla doppio filo lunga O;SHOUD018;ECS00;084;;testa di moro;dark brown;
 O bag summer 2018;63; tracolla doppio filo lunga O;SHOUD018;ECS00;371;;latte - argento;milk - silver;
 O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;484;;coral - argento;coral - silver;
 O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;026;;cobalto - argento;cobalt blue - silver;
 O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;485;;atlantic - argento;atlantic - silver;
 O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;422;;sangria - argento;sangria - silver;
 O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;076;;rosso - argento;red - silver;
 O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;479;;skyway - argento;skyway - silver;
 O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;017;;blu navy - argento;navy blue - silver;
 O bag summer 2018;64; accessorio clip tessuto;OBAGA000;TES20;078;;sabbia;sand;
 O bag summer 2018;64; accessorio clip tessuto;OBAGA000;TES20;139;;mela;apple;
 O bag summer 2018;64; accessorio clip ecopelle;OBAGA000;ECS00;118;;cielo;sky blue;
 O bag summer 2018;64; accessorio clip ecopelle;OBAGA000;ECS00;039;;grigio;grey;
 O bag summer 2018;64; accessorio clip ecopelle;OBAGA000;ECS00;108;;terracotta;terracotta;
 O bag summer 2018;65; accessorio gocce ecopelle;OBAGA100;ECS00;004;;argento;silver;
 O bag summer 2018;65; accessorio gocce ecopelle;OBAGA100;ECS00;039;;grigio;grey;
 O bag summer 2018;65; accessorio gocce ecopelle;OBAGA100;ECS00;009;;blu;blue;
 O bag summer 2018;65; accessorio gocce ecopelle;OBAGA100;ECS00;108;;terracotta;terracotta;
 O bag summer 2018;65; accessorio gocce ecopelle;OBAGA100;ECS00;118;;cielo;sky blue;
 O bag summer 2018;65; accessorio gocce ecopelle;OBAGA100;ECS00;020;;bronzo;bronze;
 O bag summer 2018;65; accessorio gocce ecopelle;OBAGA100;ECS05;055;;nero;black;
 O bag summer 2018;65; accessorio gocce ecopelle;OBAGA100;ECS05;084;;testa di moro;dark brown;
 O bag summer 2018;66; accessorio goccia ecopelle;SHOUA203;ECS00;135;;peltro;pewter;
 O bag summer 2018;67; accessori fascia bracciale;ACCEF001;TESJ6;089;;verde;green;
 O bag summer 2018;67; accessori fascia bracciale;ACCEF001;TESJ6;422;;sangria;sangria;
 O bag summer 2018;70; bordo O bag tessuto cocos;OBAGT001;TESJ6;089;;verde;green;
 O bag summer 2018;70; bordo O bag tessuto cocos;OBAGT001;TESJ6;422;;sangria;sangria;
 O bag summer 2018;70; bordo O bag tessuto denim;OBAGT001;TESK8;484;;coral;coral;
 O bag summer 2018;70; bordo O bag tessuto denim;OBAGT001;TESK8;026;;cobalto;cobalt blue;
 O bag summer 2018;71; bordo O bag tessuto flower;OBAGT001;TESJ8;028;;ecru;ecru;
 O bag summer 2018;71; bordo O bag tessuto flower;OBAGT001;TESJ8;485;;atlantic;atlantic;
 O bag summer 2018;71; bordo O bag tessuto paille;OBAGT001;TESK2;003;;arancione;orange;
 O bag summer 2018;71; bordo O bag tessuto paille;OBAGT001;TESK2;089;;verde;green;
 O bag summer 2018;71; bordo O bag tessuto paille;OBAGT001;TESK2;026;;cobalto;cobalt blue;
 O bag summer 2018;71; bordo O bag tessuto paille;OBAGT001;TESK2;422;;sangria;sangria;
 O bag summer 2018;72; bordo O bag tessuto righe;OBAGT001;TESL2;408;;blu/bianco;blue - white;
 O bag summer 2018;72; bordo O bag tessuto;OBAGT001;TESK4;508;;naturale/verde;natural/green;
 O bag summer 2018;73; bordo O bag tessuto occhio;OBAGT001;TES03;009;;blu;blue;
 O bag summer 2018;73; bordo O bag tessuto occhio;OBAGT001;TES03;074;;rosa - salmone;pink - salmon;
 O bag summer 2018;73; bordo O bag tessuto occhio;OBAGT001;TES03;086;;tortora;dove-grey;
 O bag summer 2018;73; bordo O bag tessuto lino;OBAGT001;TES08;005;;avio;air force blue;
 O bag summer 2018;73; bordo O bag tessuto lino;OBAGT001;TES08;067;;phard;blush pink;
 O bag summer 2018;74; bordo O bag tessuto denim;OBAGT001;TES14;103;;denim;denim;
 O bag summer 2018;75; bordo O bag mini tessuto;OBAGT002;TESJ6;089;;verde;green;
 O bag summer 2018;75; bordo O bag mini tessuto;OBAGT002;TESJ6;422;;sangria;sangria;
 O bag summer 2018;75; bordo O bag mini tessuto;OBAGT002;TESK8;026;;cobalto;cobalt blue;
 O bag summer 2018;75; bordo O bag mini tessuto;OBAGT002;TESK8;484;;coral;coral;
 O bag summer 2018;76; bordo O bag mini tessuto;OBAGT002;TESJ8;028;;ecru;ecru;
 O bag summer 2018;76; bordo O bag mini tessuto;OBAGT002;TESJ8;485;;atlantic;atlantic;
 O bag summer 2018;76; bordo O bag mini tessuto;OBAGT002;TESK2;003;;arancione;orange;
 O bag summer 2018;76; bordo O bag mini tessuto;OBAGT002;TESK2;089;;verde;green;
 O bag summer 2018;76; bordo O bag mini tessuto;OBAGT002;TESK2;026;;cobalto;cobalt blue;
 O bag summer 2018;76; bordo O bag mini tessuto;OBAGT002;TESK2;422;;sangria;sangria;
 O bag summer 2018;77; bordo O bag mini tessuto;OBAGT002;TESL2;408;;blu/bianco;blue - white;
 O bag summer 2018;77; bordo O bag mini tessuto;OBAGT002;TESK4;508;;naturale/verde;natural/green;
 O bag summer 2018;78; bordo O bag mini tessuto;OBAGT002;TES04;009;;blu;blue;
 O bag summer 2018;78; bordo O bag mini tessuto;OBAGT002;TES04;074;;rosa - salmone;pink - salmon;
 O bag summer 2018;78; bordo O bag mini tessuto;OBAGT002;TES04;089;;verde;green;
 O bag summer 2018;78; bordo O bag mini tessuto;OBAGT002;TES08;067;;phard;blush pink;
 O bag summer 2018;78; bordo O bag mini tessuto;OBAGT002;TES08;086;;tortora;dove-grey;
 O bag summer 2018;82; chiusura street O bag;OBAGC001;ECS00;055;;nero;black;
 O bag summer 2018;82; chiusura street O bag;OBAGC001;TES49;008;;bianco;white;
 O bag summer 2018;82; chiusura street O bag;OBAGC001;TES49;221;;cognac;cognac;
 O bag summer 2018;83; chiusura street O bag mini;OBAGC002;ECS05;084;;testa di moro;dark brown;
 O bag summer 2018;83; chiusura street O bag mini;OBAGC002;TES49;008;;bianco;white;
 O bag summer 2018;83; chiusura street O bag mini;OBAGC002;TES49;054;;naturale;natural;
 O bag summer 2018;86; sacca interna zip O bag;OBAGS001;TESJ8;028;;ecru;ecru;
 O bag summer 2018;86; sacca interna zip O bag;OBAGS001;TESJ8;485;;atlantic;atlantic;
 O bag summer 2018;86; sacca interna zip O bag;OBAGS001;TESK3;078;;sabbia;sand;
 O bag summer 2018;86; sacca interna zip O bag;OBAGS001;TESK3;089;;verde;green;
 O bag summer 2018;87; sacca interna zip O bag;OBAGS001;TESK4;508;;naturale/verde;natural/green;
 O bag summer 2018;87; sacca interna zip O bag;OBAGS001;TESL3;026;;cobalto;cobalt blue;
 O bag summer 2018;87; sacca interna zip O bag;OBAGS001;TESL3;076;;rosso;red;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;484;;coral;coral;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;422;;sangria;sangria;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;075;;rosa smoke;rose smoke;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;026;;cobalto;cobalt blue;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;130;;azzurro;light blue;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;347;;cedro;cedro;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;485;;atlantic;atlantic;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;486;;pink;pink;
 O bag summer 2018;88; sacca interna zip O bag;OBAGS001;TES01;039;;grigio;grey;
 O bag summer 2018;89; sacca interna zip O bag;OBAGS001;TESK7;484;;coral;coral;
 O bag summer 2018;89; sacca interna zip O bag;OBAGS001;TESK7;026;;cobalto;cobalt blue;
 O bag summer 2018;89; sacca interna zip O bag;OBAGS001;TESN6;054;;naturale;natural;
 O bag summer 2018;90; sacca interna zip O bag;OBAGS001;TES04;009;;blu;blue;
 O bag summer 2018;90; sacca interna zip O bag;OBAGS001;TES04;074;;rosa - salmone;pink - salmon;
 O bag summer 2018;90; sacca interna zip O bag;OBAGS001;TES04;086;;tortora;dove-grey;
 O bag summer 2018;90; sacca interna zip O bag;OBAGS001;TES01;039;;grigio;grey;
 O bag summer 2018;91; sacca interna zip O bag;OBAGS001;TES08;005;;avio;air force blue;
 O bag summer 2018;91; sacca interna zip O bag;OBAGS001;TES08;067;;phard;blush pink;
 O bag summer 2018;91; sacca interna zip O bag;OBAGS001;TES08;086;;tortora;dove-grey;
 O bag summer 2018;91; sacca interna zip O bag;OBAGS001;TES14;103;;denim;denim;
 O bag summer 2018;92; sacca interna zip O bag mini;OBAGS002;TES01;484;;coral;coral;
 O bag summer 2018;92; sacca interna zip O bag mini;OBAGS002;TES01;422;;sangria;sangria;
 O bag summer 2018;92; sacca interna zip O bag mini;OBAGS002;TES01;075;;rosa smoke;rose smoke;
 O bag summer 2018;92; sacca interna zip O bag mini;OBAGS002;TES01;026;;cobalto;cobalt blue;
 O bag summer 2018;92; sacca interna zip O bag mini;OBAGS002;TES01;130;;azzurro;light blue;
 O bag summer 2018;92; sacca interna zip O bag mini;OBAGS002;TES01;347;;cedro;cedro;
 O bag summer 2018;92; sacca interna zip O bag mini;OBAGS002;TES01;485;;atlantic;atlantic;
 O bag summer 2018;92; sacca interna zip O bag mini;OBAGS002;TES01;486;;pink;pink;
 O bag summer 2018;93; sacca interna zip O bag mini;OBAGS002;TESL3;026;;cobalto;cobalt blue;
 O bag summer 2018;93; sacca interna zip O bag mini;OBAGS002;TESL3;076;;rosso;red;
 O bag summer 2018;93; sacca interna zip O bag mini;OBAGS002;TESK7;026;;cobalto;cobalt blue;
 O bag summer 2018;93; sacca interna zip O bag mini;OBAGS002;TESK7;484;;coral;coral;
 O bag summer 2018;94; sacca interna zip O bag mini;OBAGS002;TESJ8;028;;ecru;ecru;
 O bag summer 2018;94; sacca interna zip O bag mini;OBAGS002;TESJ8;485;;atlantic;atlantic;
 O bag summer 2018;94; sacca interna zip O bag mini;OBAGS002;TESK4;508;;naturale/verde;natural/green;
 O bag summer 2018;95; sacca interna zip O bag mini;OBAGS002;TESN6;054;;naturale;natural;
 O bag summer 2018;95; sacca interna zip O bag mini;OBAGS002;TES03;009;;blu;blue;
 O bag summer 2018;95; sacca interna zip O bag mini;OBAGS002;TES03;074;;rosa - salmone;pink - salmon;
 O bag summer 2018;95; sacca interna zip O bag mini;OBAGS002;TES03;089;;verde;green;
 O bag summer 2018;96; sacca interna zip O bag mini;OBAGS002;TES08;067;;phard;blush pink;
 O bag summer 2018;96; sacca interna zip O bag mini;OBAGS002;TES08;086;;tortora;dove-grey;
 O bag summer 2018;97; sacca interna zip O bag ‘50;OBAGS009;TES01;484;;coral;coral;
 O bag summer 2018;97; sacca interna zip O bag ‘50;OBAGS009;TES01;026;;cobalto;cobalt blue;
 O bag summer 2018;97; sacca interna zip O bag ‘50;OBAGS009;TES01;422;;sangria;sangria;
 O bag summer 2018;97; sacca interna zip O bag ‘50;OBAGS009;TES01;075;;rosa smoke;rose smoke;
 O bag summer 2018;97; sacca interna zip O bag ‘50;OBAGS009;TES01;485;;atlantic;atlantic;
 O bag summer 2018;97; sacca interna zip O bag ‘50;OBAGS009;TES01;130;;azzurro;light blue;
 O bag summer 2018;97; sacca interna zip O bag ‘50;OBAGS009;TES01;347;;cedro;cedro;
 O bag summer 2018;97; sacca interna zip O bag ‘50;OBAGS009;TES01;486;;pink;pink;
 O bag summer 2018;98; sacca interna zip O bag ‘50;OBAGS009;TES04;009;;blu;blue;
 O bag summer 2018;98; sacca interna zip O bag ‘50;OBAGS009;TES04;086;;tortora;dove-grey;
 O bag summer 2018;98; sacca interna zip O bag ‘50;OBAGS009;TES04;089;;verde;green;
 O bag summer 2018;99; sacca interna zip O city;OBAGS010;TES01;484;;coral;coral;
 O bag summer 2018;99; sacca interna zip O city;OBAGS010;TES01;075;;rosa smoke;rose smoke;
 O bag summer 2018;99; sacca interna zip O city;OBAGS010;TES01;422;;sangria;sangria;
 O bag summer 2018;99; sacca interna zip O city;OBAGS010;TES01;485;;atlantic;atlantic;
 O bag summer 2018;99; sacca interna zip O city;OBAGS010;TES01;026;;cobalto;cobalt blue;
 O bag summer 2018;99; sacca interna zip O city;OBAGS010;TES01;130;;azzurro;light blue;
 O bag summer 2018;99; sacca interna zip O city;OBAGS010;TES01;347;;cedro;cedro;
 O bag summer 2018;100; sacca interna zip O city;OBAGS010;TESL5;026;;cobalto;cobalt blue;
 O bag summer 2018;100; sacca interna zip O city;OBAGS010;TESL5;076;;rosso;red;
 O bag summer 2018;101; sacca interna zip O city;OBAGS010;TES08;067;;phard;blush pink;
 O bag summer 2018;101; sacca interna zip O city;OBAGS010;TES08;086;;tortora;dove-grey;
 O bag summer 2018;101; sacca interna bauletto O city;OBAGS210;TES05;009;;blu;blue;
 O bag summer 2018;101; sacca interna bauletto O city;OBAGS210;TES05;074;;rosa - salmone;pink - salmon;
 O bag summer 2018;101; sacca interna bauletto O city;OBAGS210;TES05;086;;tortora;dove-grey;
 O bag summer 2018;102; sacca interna bauletto O city;OBAGS210;TES14;103;;denim;denim;
 O bag summer 2018;102; sacca interna bauletto O city;OBAGS210;TES18;028;;ecru;ecru;
 O bag summer 2018;103; sacca interna zip O bag;OBAGS016;TESK7;026;;cobalto;cobalt blue;
 O bag summer 2018;103; sacca interna zip O bag;OBAGS016;TESK3;078;;sabbia;sand;
 O bag summer 2018;103; sacca interna zip O bag;OBAGS016;TESK3;089;;verde;green;
 O bag summer 2018;103; sacca interna zip O bag;OBAGS016;TESK3;484;;coral;coral;
 O bag summer 2018;104; sacca interna zip O bag;OBAGS016;TESL3;026;;cobalto;cobalt blue;
 O bag summer 2018;104; sacca interna zip O bag;OBAGS016;TESL3;076;;rosso;red;
 O bag summer 2018;104; sacca interna zip O bag;OBAGS016;TESN6;054;;naturale;natural;
 O bag summer 2018;105; sacca interna zip O bag;OBAGS016;TES01;484;;coral;coral;
 O bag summer 2018;105; sacca interna zip O bag;OBAGS016;TES01;075;;rosa smoke;rose smoke;
 O bag summer 2018;105; sacca interna zip O bag;OBAGS016;TES01;422;;sangria;sangria;
 O bag summer 2018;105; sacca interna zip O bag;OBAGS016;TES01;026;;cobalto;cobalt blue;
 O bag summer 2018;105; sacca interna zip O bag;OBAGS016;TES01;485;;atlantic;atlantic;
 O bag summer 2018;105; sacca interna zip O bag;OBAGS016;TES01;347;;cedro;cedro;
 O bag summer 2018;105; sacca interna zip O bag;OBAGS016;TES01;486;;pink;pink;
 O bag summer 2018;106; sacca interna zip O moon;OBAGS016;TES43;004;;argento;silver;
 O bag summer 2018;106; sacca interna zip O moon;OBAGS016;TES43;008;;bianco;white;
 O bag summer 2018;107; sacca interna zip O bag;OBAGS017;TESK7;026;;cobalto;cobalt blue;
 O bag summer 2018;107; sacca interna zip O bag;OBAGS017;TESJ6;089;;verde;green;
 O bag summer 2018;107; sacca interna zip O bag;OBAGS017;TESJ6;422;;sangria;sangria;
 O bag summer 2018;107; sacca interna zip O bag;OBAGS017;TESJ6;484;;coral;coral;
 O bag summer 2018;108; sacca interna zip O bag;OBAGS017;TESK3;078;;sabbia;sand;
 O bag summer 2018;108; sacca interna zip O bag;OBAGS017;TESK3;089;;verde;green;
 O bag summer 2018;108; sacca interna zip O bag;OBAGS017;TESL3;026;;cobalto;cobalt blue;
 O bag summer 2018;108; sacca interna zip O bag;OBAGS017;TESL3;076;;rosso;red;
 O bag summer 2018;109; sacca interna zip O bag;OBAGS017;TESN6;054;;naturale;natural;
 O bag summer 2018;109; sacca interna zip O moon;OBAGS017;TES26;039;;grigio;grey;
 O bag summer 2018;110; sacca interna coulisse O;OBAGS121;TESJ6;089;;verde;green;
 O bag summer 2018;110; sacca interna coulisse O;OBAGS121;TESJ6;422;;sangria;sangria;
 O bag summer 2018;110; sacca interna coulisse O;OBAGS121;TESK8;026;;cobalto;cobalt blue;
 O bag summer 2018;110; sacca interna coulisse O;OBAGS121;TESK8;484;;coral;coral;
 O bag summer 2018;111; sacca interna coulisse O;OBAGS121;TESJ8;028;;ecru;ecru;
 O bag summer 2018;111; sacca interna coulisse O;OBAGS121;TESJ8;485;;atlantic;atlantic;
 O bag summer 2018;111; sacca interna coulisse O;OBAGS121;TESK3;078;;sabbia;sand;
 O bag summer 2018;111; sacca interna coulisse O;OBAGS121;TESK3;089;;verde;green;
 O bag summer 2018;112; sacca interna coulisse O;OBAGS121;TESL5;026;;cobalto;cobalt blue;
 O bag summer 2018;112; sacca interna coulisse O;OBAGS121;TESL5;076;;rosso;red;
 O bag summer 2018;112; sacca interna coulisse O;OBAGS121;TES01;054;;naturale;natural;
 O bag summer 2018;112; sacca interna coulisse O;OBAGS121;TES01;055;;nero;black;
 O bag summer 2018;113; sacca interna coulisse O bag;OBAGS112;TESL5;026;;cobalto;cobalt blue;
 O bag summer 2018;113; sacca interna coulisse O bag;OBAGS112;TESL5;076;;rosso;red;
 O bag summer 2018;113; sacca interna coulisse O bag;OBAGS112;TESN6;054;;naturale;natural;
 O bag summer 2018;114; sacca interna zip O bag;OBAGS018;TESK2;484;;coral;coral;
 O bag summer 2018;114; sacca interna zip O bag;OBAGS018;TESK2;089;;verde;green;
 O bag summer 2018;114; sacca interna zip O bag;OBAGS018;TESK2;026;;cobalto;cobalt blue;
 O bag summer 2018;114; sacca interna zip O bag;OBAGS018;TESK2;422;;sangria;sangria;
 O bag summer 2018;114; sacca interna zip O bag;OBAGS018;TESN6;054;;naturale;natural;
 O bag summer 2018;115; sacca interna coulisse O bag;OBAGS118;TESL2;408;;blu/bianco;blue - white;
 O bag summer 2018;116; sacca interna zip O bag;OBAGS028;TESK7;026;;cobalto;cobalt blue;
 O bag summer 2018;116; sacca interna zip O bag;OBAGS028;TESJ8;028;;ecru;ecru;
 O bag summer 2018;116; sacca interna zip O bag;OBAGS028;TESJ8;485;;atlantic;atlantic;
 O bag summer 2018;0; sacca interna zip O bag;OBAGS028;TESJ8;484;;coral;coral;
 O bag summer 2018;120; pattina girello O pocket;OBAGPA06;TESO3;139;;mela;apple;
 O bag summer 2018;120; pattina girello O pocket;OBAGPA06;TESJ6;089;;verde;green;
 O bag summer 2018;120; pattina girello O pocket;OBAGPA06;TESJ6;422;;sangria;sangria;
 O bag summer 2018;121; pattina O pocket tessuto;OBAGP006;TESL1;076;;rosso;red;
 O bag summer 2018;121; pattina O pocket tessuto;OBAGP006;TESL1;347;;cedro;cedro;
 O bag summer 2018;121; pattina O pocket tessuto;OBAGP006;TESK8;026;;cobalto;cobalt blue;
 O bag summer 2018;121; pattina O pocket tessuto;OBAGP006;TESK8;484;;coral;coral;
 O bag summer 2018;122; pattina girello O pocket;OBAGPA24;TESJ6;089;;verde;green;
 O bag summer 2018;122; pattina girello O pocket;OBAGPA24;TESJ6;422;;sangria;sangria;
 O bag summer 2018;122; pattina O pocket;OBAGP024;TES77;026;;cobalto;cobalt blue;
 O bag summer 2018;122; pattina O pocket;OBAGP024;TES77;076;;rosso;red;
 O bag summer 2018;123; pattina girello O city ecopelle;OBAGPA10;ECS35;017;;blu navy;navy blue;
 O bag summer 2018;123; pattina girello O city ecopelle;OBAGPA10;ECS35;479;;skyway;skyway;
 O bag summer 2018;123; chiusura cover O city;OBAGC110;ECS07;072;;rosa;pink;
 O bag summer 2018;123; chiusura cover O city;OBAGC110;ECS07;076;;rosso;red;
 O bag summer 2018;126; scocca O square EVA;OBAGB019;EVS00;026;;cobalto;cobalt blue;
 O bag summer 2018;126; scocca O square EVA;OBAGB019;EVS00;485;;atlantic;atlantic;
 O bag summer 2018;126; scocca O square EVA;OBAGB019;EVS00;347;;cedro;cedro;
 O bag summer 2018;126; scocca O square EVA;OBAGB019;EVS00;486;;pink;pink;
 O bag summer 2018;126; scocca O square EVA;OBAGB019;EVS00;484;;coral;coral;
 O bag summer 2018;126; scocca O square EVA;OBAGB019;EVS00;422;;sangria;sangria;
 O bag summer 2018;126; scocca O square EVA;OBAGB019;EVS00;084;;testa di moro;dark brown;
 O bag summer 2018;127; sacca interna zip O square;OBAGS019;TES01;484;;coral;coral;
 O bag summer 2018;127; sacca interna zip O square;OBAGS019;TES01;026;;cobalto;cobalt blue;
 O bag summer 2018;127; sacca interna zip O square;OBAGS019;TES01;422;;sangria;sangria;
 O bag summer 2018;127; sacca interna zip O square;OBAGS019;TES01;485;;atlantic;atlantic;
 O bag summer 2018;127; sacca interna O square;OBAGS019;TES01;347;;cedro;cedro;
 O bag summer 2018;127; sacca interna O square;OBAGS019;TES01;486;;pink;pink;
 O bag summer 2018;127; sacca interna O square;OBAGS019;TES01;017;;blu navy;navy blue;
 O bag summer 2018;127; sacca interna O square;OBAGS019;TES01;054;;naturale;natural;
 O bag summer 2018;127; sacca interna O square;OBAGS019;TES01;055;;nero;black;
 O bag summer 2018;128; manici e tracolle manico;HLESZ817;TES20;078;;sabbia;sand;
 O bag summer 2018;128; manici e tracolle manico;HLESZ817;TES20;139;;mela;apple;
 O bag summer 2018;128; manici e tracolle manico;HLESZ817;TES20;484;;coral;coral;
 O bag summer 2018;128; sacca interna O square;OBAGS019;TES26;054;;naturale;natural;
 O bag summer 2018;128; sacca interna O square;OBAGS019;TES26;092;;verde scuro;dark green;
 O bag summer 2018;128; sacca interna O square;OBAGS019;TES26;137;;bluette;bright blue;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;017;;blu navy;navy blue;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;076;;rosso;red;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;119;;fragola;strawberry;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;036;;giallo;yellow;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;044;;lime;lime;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;133;;grigio chiaro;light grey;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;005;;avio;air-force blue;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;055;;nero;black;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;055;;nero;black;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;017;;blu navy;navy blue;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;134;;antracite;anthracite;
 O bag summer 2018;129; chiusura cover One tessuto;OBAGC115;TES26;038;;grafite;graphite;
 O bag summer 2018;130; chiusura cover One tessuto;OBAGC115;TES26;484;;coral;coral;
 O bag summer 2018;130; scocca completo O bag tote;OBAGB426;TESK2;026;;cobalto;cobalt blue;
 O bag summer 2018;130; scocca completo O bag tote;OBAGB426;TESK2;485;;atlantic;atlantic;
 O bag summer 2018;130; tracolla/spallaccio slim 140;SHOUBG00;ECS00;026;;cobalto;cobalt blue;
 O bag summer 2018;130; tracolla/spallaccio slim 140;SHOUBG00;ECS00;485;;atlantic;atlantic;
 O bag summer 2018;130; tracolla/spallaccio slim 140;SHOUBG00;ECS00;484;;coral;coral;
 O bag summer 2018;130; tracolla/spallaccio slim 140;SHOUBG00;ECS00;422;;sangria;sangria;
 O bag summer 2018;130; tracolla/spallaccio slim 140;SHOUBG00;ECS00;422;;sangria;sangria;
 O bag summer 2018;131; scocca completo O bag soft;OBAGB413;TES20;484;;coral;coral;
 O bag summer 2018;131; scocca completo O bag soft;OBAGB413;TES20;055;;nero;black;
 O bag summer 2018;131; scocca completo O bag soft;OBAGB413;TES20;485;;atlantic;atlantic;
 O bag summer 2018;131; scocca completo O bag soft;OBAGB413;TES20;008;;bianco;white;
 O bag summer 2018;131; scocca completo O bag soft;OBAGB413;TES20;078;;sabbia;sand;
