'041;092;OBAGAM16-MAS00-048;-;-;ACCESSOIRE ANSES O MOON EN PLASTIQUE;UNICA
'042;079;OBAGAM16-MAS00-075;-;-;ACCESSOIRE ANSES O MOON EN PLASTIQUE;UNICA
'043;093;OBAGAM16-MAS00-347;-;-;ACCESSOIRE ANSES O MOON EN PLASTIQUE;UNICA
'051;032;OBAGB002-EVS51-371;-;-;CORPS O BAG MINI EVA COMPOUND IMPRIME À FLEURS PEINT À LA MAIN;UNICA
'052;038;OBAGB002-EVS52-125;O bag spring 19;p010-2-02;CORPS O BAG MINI EVA COMPOUND IMPRIME TANGERINE;UNICA
'052;038;OBAGB002-EVS52-125;spring 2019 presentation/catalogo Spring 19.txt;p010-2-02;CORPS O BAG MINI EVA COMPOUND IMPRIME TANGERINE;UNICA
'113;112;SHOUX101-ECS07-075;spring 2019 presentation/catalogo Spring 19.txt;p035-1-05;BANDOULIÈRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR EFFET GRIFFE;UNICA
'113;112;SHOUX101-ECS07-075;winter 2018 presentation/catalogo winter 18.txt;p039-1-03;BANDOULIÈRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR EFFET GRIFFE;UNICA
